INN,market_level,market,peer_share,opportunity_probability,predicted_share_change_6m
PROCAINAMIDUM,ATC3,"C01B ANTIARRHYTHMICS, CLASS I AND III",0.0,0.009955420070519628,0
PROCHLORPERAZINUM,ATC4,N05A B Phenothiazines with piperazine structure,0.39702626552557435,0.3890667599938967,0
PROGESTERONUM,ATC3,G03D PROGESTOGENS,0.4626026725055213,0.39703996764734584,0
PROMESTRIENUM,ATC4,"G03C A Natural and semisynthetic estrogens, plain",0.052711731985626106,0.34196865811566596,0
PROMESTRIENUM+CHLORQUINALDOLUM,ATC4,G01A X Other antiinfectives and antiseptics,0.0,0.055819263583831255,0
PROPAFENONUM,ATC4,"C01B C Antiarrhythmics, class 1c",0.39671775450484525,0.3673943694114884,0
PROPOFOLUM,ATC4,N01A X Other general anesthetics,0.9331562258976777,0.5905830835142437,0
PROPRANOLOLUM,ATC3,C07A BETA-BLOCKING AGENTS,0.054338922373059914,0.26651716792565555,0
PROSTATILENUM*+TOCOPHEROLI ACETAS*+ZINCI SULFAS*,ATC4,G04C X Other preparations used in benign prostatic hypertrophy,0.09686848747456105,0.2441431689090428,0
PROTAMINE SULPHATE,ATC4,V03A B Antidotes,0.009689222770026616,0.288793432125953,0
PYRANTELUM,ATC3,P02C ANTINEMATODAL AGENTS,0.07581346753590916,0.3604398588090776,0
PYRAZINAMIDUM,ATC3,J04A DRUGS FOR TREATMENT OF TUBERCULOSIS,0.0,0.32271438095065985,0
PYRIDOSTIGMINI BROMIDUM,ATC4,N07A A Anticholinesterases,0.07590944929956846,0.37482710137344366,0
PYRIDOXINUM,ATC4,A11H A Other plain vitamin preparations,0.18692342161545536,0.46842330372360386,0
PYRITHIONUM ZINCUM,ATC4,D11A X Other dermatologicals,0.07419863376371426,0.38323506366217847,0
PYRITINOLUM,ATC4,N06B X Other psychostimulants and nootropics,0.0,0.010675136366829463,0
QUERCETIN*,ATC4,C05C X Other capillary stabilizing agents,0.28232634038000903,0.28924222027494767,0
QUERCUS ROBUR/PETRAE*&,ATC4,A01A D Other agents for local oral treatment,0.04219076702910586,0.462162277519074,0
QUETIAPINUM,ATC4,"N05A H Diazepines, oxazepines, thiazepines and oxepines",0.6700085731218373,0.46446455956822785,0
QUIFENADINUM,ATC4,R06A X Other antihistamines for systemic use,0.007415488626100481,0.05307314252763202,0
QUINAGOLIDUM,ATC4,G02C B Prolactine inhibitors,0.0,0.010675136366829463,0
QUINAPRILUM,ATC4,"C09A A ACE inhibitors, plain",0.0,0.03530961977470464,0
RABEPRAZOLUM,ATC4,A02B C Proton pump inhibitors,0.03570604513479957,0.2721250005854943,0
RAMIPRILUM,ATC4,"C09A A ACE inhibitors, plain",0.10152534564835447,0.3624073100022381,0
RANITIDINUM,ATC3,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,0.27268160135836256,0.5433955394624584,0
RANOLAZINE,ATC4,C01E B Other cardiac preparations,0.002804032474944473,0.043872118210715016,0
RASAGILINUM,ATC3,N04B DOPAMINERGIC AGENTS,0.028602327953498742,0.23352781173382017,0
RAUVOLFIA*,ATC3,"C02A ANTIADRENERGIC AGENTS, CENTRALLY ACTING",0.2707458102068927,0.4760600654125584,0
REBAMIPIDUM,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,0.2364997790312707,0.4851418092381785,0
REGORAFENIBUM,ATC4,L01E X Other protein kinase inhibitors,0.08493353028064994,0.31924039259806347,0
REMDESIVIRUM,ATC4,J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,9.076091683652824e-06,0.053382113803478834,0
REMIFENTANILUM,ATC3,"N01A ANESTHETICS, GENERAL",0.00487627643706735,0.2005274596011851,0
REPAGLINIDUM,ATC3,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",0.0007018748307876251,0.030508710909278938,0
RETINOLUM,ATC3,"A11C VITAMIN A END D, INCL. COMBINATIONS OF THE TWO",0.3466752252846856,0.5954835044092675,0
RETINOLUM+TOCOPHEROLI ACETAS*,ATC3,"A11J OTHER VITAMIN PRODUCTS, COMBINATIONS",0.5277806430775017,0.2531266666234084,0
RHODIOLA ROSEA*&,ATC4,A13A TONICS,0.028428684951426978,0.4266017085995772,0
RIBAVIRINUM,ATC4,J05A P Antivirals for treatment of HCV infections,0.6670655100209393,0.5922965052918414,0
RIBOCIKLIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,0.0,0.11948373958146521,0
RIBOFLAVINUM,ATC4,A11H A Other plain vitamin preparations,0.0,0.010106614390485151,0
RICINUS COMMUNIS*&,ATC4,A06A B Contact laxatives,0.12115657294223171,0.30099491243771587,0
RIFAMPICINUM,ATC3,J04A DRUGS FOR TREATMENT OF TUBERCULOSIS,0.7465355334172492,0.24349780352492975,0
RIFAMYCINUM,ATC4,S02A A Antiinfectives,0.20736890014606993,0.3446453132689645,0
RIFAXIMINUM,ATC4,A07A A Antibiotics,0.2677723517126562,0.4614701124787444,0
RILUZOLUM,ATC4,N07X X Other nervous system drugs,0.0007934595294342649,0.030129897810074524,0
RIMANTADINUM,ATC3,J05A DIRECT ACTING ANTIVIRALS,0.07929000138595681,0.2676603029027215,0
RISDIPLAMUM,ATC4,M09A X Other drugs for disorders of the musculo-skeletal system,0.0,0.017302072459237105,0
RISPERIDONUM,ATC4,N05A X Other antipsychotics,0.7070058305501898,0.3534616250436915,0
RITUXIMABUM,ATC3,L01F MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,0.1038768963079767,0.4786797451202443,0
RIVAROXABANUM,ATC4,B01A F Direct factor Xa inhibitors,0.7014613198338302,0.4080458306494966,0
RIVASTIGMINUM,ATC4,N06D A Cholinesterase inhibitors,0.10036215030248784,0.29964935303540635,0
RIZATRIPTANUM,ATC4,N02C C Selective 5HT1-receptor agonists,0.07037810053949894,0.4627454562542826,0
ROCURONII BROMIDUM,ATC4,M03A C Other quaternary ammonium compounds,0.015152471746953724,0.5904363701292907,0
ROFECOXIBUM,ATC4,M01A H Coxibs,0.0,0.02343862186641316,0
ROPINIROLUM,ATC4,N04B C Dopamine agonists,0.0,0.021625472287976844,0
ROPIVACAINUM,ATC4,N01B B Amides,0.004607402789053215,0.09446896599602199,0
ROSUVASTATINUM,ATC4,C10A A HMG CoA reductase inhibitors,0.49503269877862366,0.4059877909963861,0
ROSUVASTATINUM+VALSARTANUM,ATC4,C10B X Lipid modifying agents in combination with other drugs,0.2710506242145713,0.4759109605630278,0
RUPATADINUM,ATC4,R06A X Other antihistamines for systemic use,0.008861572763158469,0.12267610138713571,0
RUTOSIDUM,ATC4,C05C A Bioflavonoids,0.0,0.010701919216981928,0
RUXOLITINIB,ATC3,L01E PROTEIN KINASE INHIBITORS,0.0,0.02676476044204715,0
SABALIS SERRULATAE*&,ATC4,G04C X Other preparations used in benign prostatic hypertrophy,0.43010933403411417,0.34698973979389586,0
SACUBITRILUM+VALSARTANUM,ATC3,"C09D ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",0.042164019476044354,0.2640849234278871,0
SALBUTAMOLUM,ATC4,R03A C Selective beta-2-adrenoceptor agonists,0.9615366842160519,0.25424324048466185,0
SALMETEROLUM,ATC4,R03A C Selective beta-2-adrenoceptor agonists,0.0,0.00994950080176779,0
SAMBUCUS NIGRA*&,ATC4,R05X OTHER COLD PREPARATIONS,0.0040787007825486684,0.052414003982847866,0
SAMBUCUS+HYPERICUM+TILIA+ARCTOSTAPHYLOS+EQUISETUM*&,ATC4,G04B X Other urologicals,0.0,0.010041115070137623,0
SANGUIRITRINUM*,ATC4,D08A X Other antiseptics and disinfectants,0.0,0.03354228136648531,0
SAXAGLIPTINUM,ATC4,A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,0.07402466978604208,0.34475448780464135,0
SCUTELLARIA BAICALENSIS*&,ATC4,N05C M Other hypnotics and sedatives,0.0,0.009927171482949006,0
SECNIDAZOLUM,ATC4,P01A B Nitroimidazole derivatives,0.4447297656155332,0.5918617862028047,0
SECUKINUMAB,ATC4,L04A C Interleukin inhibitors,0.8978651784923377,0.4867188956705218,0
SELEGILINUM,ATC3,N04B DOPAMINERGIC AGENTS,0.002012837063489448,0.12220722846344767,0
SELENIUM*,ATC3,A12C OTHER MINERAL SUPPLEMENTS,0.0209611779746309,0.1575100159344582,0
SEQUIFENADINUM,ATC4,R06A X Other antihistamines for systemic use,0.0009285244905062233,0.02954354179437241,0
SERENOA REPENS*&,ATC4,G04C X Other preparations used in benign prostatic hypertrophy,0.01919243156691744,0.29222692210126516,0
SERENOA REPENS*&+URTICA DIOICA*&,ATC4,G04C X Other preparations used in benign prostatic hypertrophy,0.0,0.01008001245917295,0
SERRAPEPTASUM,ATC3,M09A OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,0.48148314993410046,0.35593082652678876,0
SERTINDOLE,ATC3,N05A ANTIPSYCHOTICS,0.0010793192200899864,0.03181224029490713,0
SERTRALINUM,ATC4,N06A B Selective serotonin reuptake inhibitors,0.2024714253022048,0.4793406957995479,0
SEVELAMERUM,ATC3,V03A ALL OTHER THERAPEUTIC PRODUCTS,0.0008498220528464743,0.03562465901907874,0
SEVOFLURAN,ATC3,"N01A ANESTHETICS, GENERAL",0.019093968715340193,0.24041422175061564,0
SILDENAFILUM,ATC4,G04B E Drugs used in erectile dysfunction,0.9461440989048433,0.2853996669167074,0
SILIBININUM,ATC4,A05B A Liver therapy,0.0,0.010106614390485151,0
SILICII DIOXIDUM*,ATC4,A07B C Others intestinal adsorbents,0.3245625428385209,0.28844260105099634,0
SILIMARINUM*,ATC4,A05B A Liver therapy,0.32639218853865265,0.24938810797497257,0
SILODOSIN,ATC4,G04C A Alpha-adrenoreceptor antagonists,0.06526941393014878,0.41103505644465754,0
SILVER PROTEINATE,ATC4,R01A X Other nasal preparations,0.144383981122932,0.3213665075581163,0
SILYBUM MARIANUM*&,ATC4,A05B A Liver therapy,0.025628885286953448,0.1957505715864181,0
SIMETICONUM,ATC4,A03A X Other drugs for functional gastrointestinal disorders,0.7216893931423186,0.4733503923345583,0
SIMVASTATINUM,ATC4,C10A A HMG CoA reductase inhibitors,0.2830248419414993,0.3844127854254593,0
SITAGLIPTINUM,ATC4,A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,0.045785465632078824,0.20776624127763418,0
SODIUM CITRAS*,ATC4,G04B X Other urologicals,0.050347187822351064,0.2150532759174417,0
SODIUM CITRAS*+SODIUM LAURYL SULFOACTATE*+SORBITOL*,ATC4,A06A G Enemas,0.5840740961107475,0.41744982678090625,0
SODIUM DIHYDROPHOSPHAS+SODIUM HYDROPHOSPHAS,ATC4,A06A G Enemas,0.0051832144769611305,0.3270100219982884,0
SODIUM MEPHENAMINUM*+VINILINUM*,ATC4,D03A X Other cicatrizants,0.0031545710108841067,0.03281720318111385,0
SOFOSBUVIRUM,ATC4,J05A P Antivirals for treatment of HCV infections,0.0,0.20953098688064228,0
SOFOSBUVIRUM+LEDIPASVIRUM,ATC4,J05A P Antivirals for treatment of HCV infections,0.0,0.24457557446297182,0
SOFOSBUVIRUM+VELPATASVIRUM,ATC4,J05A P Antivirals for treatment of HCV infections,0.3329344899790608,0.3198433650763774,0
SOLIDAGO VIRGAUREA&,ATC4,G04B X Other urologicals,0.0032771743817704255,0.08589639881353056,0
SOLIFENACINUM,ATC4,G04B D Drugs for urinary frequency and incontinence,0.2802108042237572,0.4861091967139439,0
SOLIFENACINUM+TAMSULOSINUM,ATC4,G04C A Alpha-adrenoreceptor antagonists,0.007778074332933278,0.13683077538787464,0
SOLIZYMUM*,ATC4,A09A A Enzyme preparations,0.0039254858953441125,0.043282108513261426,0
SOPHORA JAPONICA*&,ATC4,D08A X Other antiseptics and disinfectants,0.004841932300359406,0.05074849664400425,0
SORAFENIBUM,ATC4,L01E X Other protein kinase inhibitors,0.0034465780403742006,0.44700990448713174,0
SOTALOLUM,ATC3,C07A BETA-BLOCKING AGENTS,0.009779260932895415,0.08259016232699307,0
SPECTINOMYCINUM,ATC4,J01X X Other antibacterials,0.0,0.009878901492072151,0
SPIRAMYCINUM,ATC4,J01F A Macrolides,0.008405836372879802,0.10017746494898498,0
SPIRITUS AETHYLICUS*,ATC4,D08A X Other antiseptics and disinfectants,0.5175741777770306,0.21755435847579177,0
SPIRONOLACTONUM,ATC4,C03D A Aldosterone antagonists,0.7465631275798565,0.5238466481127049,0
STREPTOKINASUM,ATC4,B01A D Enzymes,0.0,0.011839484918480738,0
STREPTOMYCINUM,ATC3,J01G AMINOGLYCOSIDE ANTIBACTERIALS,0.23083185648259116,0.6633781428536415,0
STRONTIUM RANELATE*,ATC3,M05B DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,0.0,0.010168724587521166,0
STROPHANTINUM*,ATC3,C01A CARDIAC GLYCOSIDES,0.01234118515625691,0.07592454183297617,0
SUCRALFATUM,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,0.0,0.010118256747317818,0
SULBUTIAMINUM,ATC4,"A11D A Vitamin B1, plain",0.05281806583704549,0.4356527365850485,0
SULFACETAMIDUM,ATC3,S01A ANTIINFECTIVES,0.1847315698161273,0.41101948543310524,0
SULFADIAZINUM,ATC4,D06B A Sulfonamides,0.013077009952036223,0.3297107800868747,0
SULFADIMETHOXINUM,ATC3,J01E SULFONAMIDES AND TRIMETHOPRIM,5.980415959459478e-05,0.05207424034998835,0
SULFADIMIDINUM,ATC3,J01E SULFONAMIDES AND TRIMETHOPRIM,0.01898239229372064,0.14416044576274226,0
SULFANILAMIDUM+SULFATHIAZOLUM,ATC4,R02A A Antiseptics,0.042897555644036446,0.42232231280289345,0
SULFASALAZINUM,ATC3,A07E INTESTINAL ANTIINFLAMMATORY AGENTS,0.3122748348964398,0.4552284370953703,0
SULFATHIAZOLUM ARGENTI*,ATC4,D06B A Sulfonamides,0.19650693725893387,0.25899370642606423,0
SULFOCAMPHOCAINUM*,ATC4,C01E B Other cardiac preparations,0.009252167512947487,0.063546860830731,0
SULFUR*,ATC3,D10A ANTI-ACNE PREPARATIONS FOR TOPICAL USE,0.19913593970194463,0.23850389852376488,0
SULODEXIDUM,ATC4,B01A B Heparin group,0.12797080484465834,0.5264240816453386,0
SULPIRIDUM,ATC4,N05A L Benzamides,0.8609104868608456,0.3079795927327326,0
SUMATRIPTANUM,ATC4,N02C C Selective 5HT1-receptor agonists,0.6751532641830008,0.2960215472122135,0
SUNITINIBUM,ATC4,L01E X Other protein kinase inhibitors,0.0741014278680453,0.447873380618119,0
SUXAMETHONII CHLORIDUM,ATC3,"M03A MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",0.11015796055937183,0.2630900564152715,0
SYGETHINUM*,ATC4,G02C X Other gynecologicals,0.0,0.010036015080789513,0
TADALAFILUM,ATC4,G04B E Drugs used in erectile dysfunction,0.03052073850306046,0.3824046923990911,0
TAFLUPROSTUM,ATC4,S01E E Prostaglandin analogues,0.06597476227797608,0.20590486565581165,0
TAFLUPROSTUM+TIMOLOLUM,ATC4,S01E D Beta blocking agents,4.265375030952596e-05,0.03949706019069881,0
TALAZOPARIBUM,ATC3,L01X OTHER ANTINEOPLASTIC AGENTS,0.0,0.10461552108131297,0
TAMOXIFENUM,ATC4,L02B A Anti-estrogens,0.7512214810723542,0.27198512310796097,0
TAMSULOSINUM,ATC4,G04C A Alpha-adrenoreceptor antagonists,0.8631221799135004,0.4415356418112749,0
TANACETUM VULGARE*&,ATC3,P02C ANTINEMATODAL AGENTS,0.018419770159457057,0.19197205952830704,0
TAZAROTENUM+ULOBETASOLUM,ATC4,D05A X Other antipsoriatics for topical use,0.09092987282162261,0.5858033903695874,0
TEGAFURUM,ATC4,L01B C Pyrimidine analogues,0.004347059860189156,0.0737574152850351,0
TEICOPLANINUM,ATC3,J01X OTHER ANTIBACTERIALS,0.0004373378428995692,0.044768329046373775,0
TELMISARTANUM,ATC4,"C09C A Angiotensin II receptor blockers (ARBs), plain",0.10757174296794142,0.3513092860934463,0
TEMOZOLOMIDUM,ATC3,L01A ALKYLATING AGENTS,0.2864897341869186,0.32078954537003274,0
TENOFOVIRUM,ATC4,J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,0.8842805050479995,0.5827123753364278,0
TENOFOVIRUM ALAFENAMIDUM,ATC4,J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,0.0,0.020013561792451593,0
TENONITROZOLUM,ATC3,P01A AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,0.0,0.010106614390485151,0
TENOXICAMUM,ATC4,M01A C Oxicams,0.11934352552942407,0.38785972434988897,0
TEOBONDITHIOMYCOCIDUM*,ATC4,D01A E Other antifungals for topical use,0.0,0.017726834537802483,0
TERAZOSINUM,ATC4,G04C A Alpha-adrenoreceptor antagonists,0.0015162465408070935,0.03161175724354842,0
TERIFLUNOMIDE,ATC4,L04A A Selective immunosuppressants,0.0029742446983858045,0.44002378891984606,0
TERLIPRESSINUM,ATC3,H01B POSTERIOR PITUITARY LOBE HORMONES,0.0028062702841925294,0.045961801783422435,0
TETRACYCLINUM+TRIAMCINOLONUM,ATC3,"D07C CORTICOSTEROIDS, COBBINATION WITH ANTIBIOTICS",0.0,0.010154884381362006,0
TETRYZOLINUM,ATC3,S01G DECONGESTANTS AND ANTIALLERGIC,0.8753250627211698,0.23483806199073162,0
THALIDOMIDUM,ATC4,L04A X Other immunosuppressants,0.00012777204413536196,0.04503802071322737,0
THIAMINUM,ATC4,"A11D A Vitamin B1, plain",0.6115985175855135,0.3661680481263768,0
THIOPENTALUM NATRIСUM,ATC3,"N01A ANESTHETICS, GENERAL",0.5297452862661108,0.35242097338390416,0
THIORIDAZINUM,ATC3,N05A ANTIPSYCHOTICS,0.015901158969729122,0.08182616188754167,0
THYMUS SERPYLLUM*&,ATC4,R05C A Expectorants,0.01728019478219145,0.26865225396663833,0
TIAPRIDUM,ATC4,N05A L Benzamides,0.013387524981217928,0.10107495152535245,0
TIBOLONUM,ATC3,G03C ESTROGENS,0.046123564177458436,0.3061461567681722,0
TICAGRELORUM,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,0.010195515463362649,0.0841197713909587,0
TICLOPIDINUM,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,9.460800671711681e-05,0.03264489453702711,0
TIGECYCLINE,ATC4,J01A A Tetracyclines,0.0011066084410047304,0.03951986178539926,0
TILIQUINOLUM+TILBROQUINOLUM,ATC3,P01A AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,0.0,0.010084285071666367,0
TILORONUM,ATC4,J05A X Other antivirals,0.28899427054810745,0.2727148604959468,0
TIMOLOLUM,ATC4,S01E D Beta blocking agents,0.355883068608128,0.393924854135638,0
TIMOLOLUM+TRAVOPROSTUM,ATC4,S01E D Beta blocking agents,0.009082672414903622,0.04447307908847013,0
TINIDAZOLUM,ATC4,J01X D Imidazole derivatives,0.0001571436820938508,0.17667097427566736,0
TINIDAZOLUM+TIOCONAZOLUM,ATC4,G01A F Imidazole derivatives,0.006325033427697858,0.2178302370952277,0
TIOCONAZOLUM,ATC4,D01A C Imidazole and triazole derivatives,0.0012974349268314637,0.4415655149102248,0
TIOGUANINUM,ATC4,L01B B Purine analogues,0.0,0.12659163970594453,0
TIOTROPIUM BROMIDE,ATC3,"R03B OTHER ANTI-ASTHMATICS, INHALANTS",0.10909727145253324,0.562661819147507,0
TIPIRACILUM+TRIFLURIDINUM,ATC4,L01B C Pyrimidine analogues,0.022753529538467564,0.3165996227010833,0
TIZANIDINUM,ATC4,M03B X Other centrally acting agents,0.16281835707113937,0.4618522989922581,0
TOCILIZUMAB,ATC4,L04A C Interleukin inhibitors,0.10213482150766233,0.32466566492235344,0
TOCOPHEROLI ACETAS*,ATC4,A11H A Other plain vitamin preparations,0.5060925343132342,0.561214876230684,0
TOFACITINIBUM,ATC4,L04A A Selective immunosuppressants,0.014954097183215314,0.2700604425430502,0
TOLPERISONUM,ATC4,M03B X Other centrally acting agents,0.2198007313980393,0.46155983649877896,0
TOLTERODINUM,ATC4,G04B D Drugs for urinary frequency and incontinence,0.0,0.05314357567836602,0
TOPIRAMATUM,ATC4,N03A X Other antiepileptics,0.13121805177047352,0.28826518531144024,0
TOPOTECAN,ATC3,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,0.0,0.011661356327571029,0
TORASEMIDUM,ATC3,C03C HIGH-CEILING DIURETICS,0.46750275159793103,0.3509158047796015,0
TOREMIFENUM,ATC4,L02B A Anti-estrogens,0.24550808554717288,0.3654718255929664,0
TRAMADOLUM,ATC3,N02A OPIOIDS,0.01224464891265726,0.23283968866879604,0
TRAMAZOLINUM,ATC4,"R01A A Sympathomimetics, plain",0.01058817029708766,0.13802561221124166,0
TRAMETINIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,0.0,0.10378518665942796,0
TRANDOLAPRILUM+VERAPAMILUM,ATC4,C09B B ACE inhibitors and calcium channel blockers,0.0,0.010026019380215266,0
TRANEXAMIC ACID,ATC3,B02A ANTIFIBRINOLYTICS,0.5477605861234571,0.6049350957888329,0
TRAVOPROSTUM,ATC4,S01E E Prostaglandin analogues,0.17376184123002486,0.36602738906125515,0
TRAZODONUM,ATC4,N06A X Other antidepressants,0.17342129958186334,0.4614926506251759,0
TRETINOINUM,ATC4,D10A D Retinoids for topical use in acne,0.04912526296716674,0.44171260461572076,0
TRIBULUS TERRESTRIS*&,ATC4,G04B X Other urologicals,0.003349306201245419,0.034762438539321344,0
TRIDECANAMINI UNDECYLENAS*,ATC4,D01A E Other antifungals for topical use,0.0,0.012499780986562618,0
TRIFLUOPERAZINUM,ATC4,N05A B Phenothiazines with piperazine structure,0.4596815212688497,0.4145342673283024,0
TRIFLUSALUM,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,0.0008807001302517842,0.030884980162171803,0
TRIMEBUTINUM,ATC3,A03A DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,0.029645273064116733,0.23669774608667876,0
TRIMEPERIDINUM,ATC3,N02A OPIOIDS,0.0,0.06089582097483617,0
TRIMETAZIDINUM,ATC4,C01E B Other cardiac preparations,0.12299054457313643,0.3116989978138159,0
TRIPTORELINUM,ATC4,L02A E Gonadotropin releasing hormone analogues,0.4616642551395671,0.42196910767186313,0
TROPICAMIDUM,ATC4,S01F A Anticholinergics,0.021789682655688994,0.31976792596539366,0
TROPISETRONUM,ATC4,A04A A Serotonin (5HT3) antagonists,0.005842303526368321,0.038706359598704686,0
TROSPII CHLORIDUM,ATC4,G04B D Drugs for urinary frequency and incontinence,0.0,0.017919530574348065,0
TROXERUTINUM,ATC4,C05C A Bioflavonoids,0.17257448744491952,0.5404335374895345,0
TUSSILAGO FARFARA*&,ATC4,R05C A Expectorants,0.004327250095177392,0.062274378936018615,0
TUSSILAGO FARFARA*&+PLANTAGO MAJOR/PSYLLUM/LANCEOLATA*&+GLYCYRRHIZA GLABRA/URALENSIS*&,ATC4,R05C A Expectorants,0.025056726460944267,0.19582634744217053,0
TYROTHRICINUM,ATC4,D06A X Other antibiotics for topical use,0.07533896702960556,0.43120955652611676,0
UDENAFILUM,ATC4,G04B E Drugs used in erectile dysfunction,0.0029854724391210987,0.03240262112596107,0
ULINASTATINUM,ATC4,A16A X Various alimentary tract and metabolism products,0.0,0.04359655538603318,0
ULOBETASOLUM,ATC4,"D07A C Corticosteroids, potent (group III)",0.000879946413486166,0.13919936749715198,0
UMIFENOVIRUM,ATC4,J05A X Other antivirals,0.012132767800904358,0.21499034613769583,0
UPADACITINIBUM,ATC4,L04A A Selective immunosuppressants,0.0,0.04023358493335473,0
UREA PURA*,ATC3,D02A EMOLLIENTS AND PROTECTIVES,0.04610526573419845,0.2380536326926817,0
UROFOLLITROPINUM,ATC4,G03G A Gonadotropins,0.0,0.029480516669019834,0
UROKINASUM,ATC4,B01A D Enzymes,0.0,0.010026019380215266,0
URSODESOXYCHOLIC ACID,ATC3,A05A BILE THERAPY,0.22072471362687587,0.5197105418810185,0
URTICA DIOICA*&,ATC4,B02B X Other systemic hemostatics,0.2471029038512199,0.2627394439638984,0
URTICA DIOICA*&+FRANGULA ALNUS*&+ACHILLEA MILLEFOLIUM*&,ATC3,A06A DRUG FOR CONSTIPATION,0.0007543534013896842,0.029402031561780274,0
USTECINUMAB,ATC4,L04A C Interleukin inhibitors,0.0,0.05118947400678784,0
VALACYCLOVIRUM,ATC4,J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,0.16536307421188545,0.6001881306900327,0
VALERIANA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,0.41295932807508673,0.4958599634197617,0
VALERIANA OFFICINALIS*&+CONVALLARIA MAJALIS/TRANSCAUCASICA UTKIN EX GROSSH./KEISKEI MIG.*&,ATC4,C01E X Other cardiac combination products,0.00029394587283370195,0.030232972315973442,0
VALERIANA OFFICINALIS*&+MELISSA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,0.0003779269125344197,0.029730465329244584,0
VALERIANA OFFICINALIS*&+PASSIFLORA INCARNATA&*,ATC4,N05C M Other hypnotics and sedatives,0.0,0.017487447211893173,0
VALERIANA*&+ATROPA BELLADONNA*&+CONVALLARIA MAJALIS/TRANSCAUCASICA UTKIN EX GROSSH./KEISKEI MIG.*&+MENTHOLUM*,ATC4,C01E X Other cardiac combination products,0.03056353993539432,0.20174244744151715,0
VALGANCICLOVIRUM,ATC4,J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,0.00018105639307389483,0.045194092445697436,0
VALSARTANUM,ATC4,"C09C A Angiotensin II receptor blockers (ARBs), plain",0.32964241100978986,0.411294337600853,0
VANCOMYCINUM,ATC3,J01X OTHER ANTIBACTERIALS,0.008405182771697297,0.06958049332470398,0
VARDENAFILUM,ATC4,G04B E Drugs used in erectile dysfunction,0.0,0.012187413127385045,0
VARENICLINUM,ATC4,N07B A Drugs used in nicotine dependence,0.0,0.01069683038387343,0
VASELINUM*,ATC3,D02A EMOLLIENTS AND PROTECTIVES,0.242082927325814,0.22628922593049972,0
VEDOLIZUMABUM,ATC4,L04A A Selective immunosuppressants,0.0,0.04579643710826173,0
VEMURAFENIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,0.0,0.1955479237854285,0
VENETOCLAXUM,ATC4,L01X X Other antineoplastic agents,8.391373667869429e-05,0.09237494745780768,0
VENLAFAXINUM,ATC4,N06A X Other antidepressants,0.15348500257735548,0.4824984847494499,0
VERATRUM LOBELIANA/ALBA*&,ATC4,"P03A X Other ectoparasiticides, incl. scabicides",0.13584803094505593,0.7003806601742536,0
VILANTEROLUM+UMECLIDINII BROMIDUM*,ATC4,R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,0.011407262561598136,0.39426812891035656,0
VILDAGLIPTINUM,ATC4,A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,0.880189864581879,0.4544537322241147,0
VINCAMINUM,ATC4,C04A X Other peripheral vasodilators,0.09987848170421264,0.6103204784982109,0
VINCRISTINUM,ATC3,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,0.252253193111443,0.27438834400997997,0
VINILINUM*,ATC4,D03A X Other cicatrizants,0.005602781952001387,0.11286281014634544,0
VINORELBINUM,ATC3,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,0.023539732436581622,0.278052860256354,0
VINPOCETINUM,ATC4,N06B X Other psychostimulants and nootropics,0.11286537125708425,0.33805864598858065,0
VIOLA TRICOLOR/ARVENSIS MURR.*&,ATC4,R05C A Expectorants,0.0014612053252548633,0.04541470567352384,0
