ATC5,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023,contribution_2023,YoY
B01A B05 Enoxaparin,412149.79,582148.99,1045215.14,302784.62,212789.75,0.0002507018021467893,-0.2972240465846647
B01A B06 Nadroparin,41448.52,79570.83,23916.34,11115.38,8867.49,1.0447381622087682e-05,-0.202232402311032
B01A B11 Sulodexide,28061.590000000004,30663.350000000006,43538.81,34729.91,38888.53,4.581717189779808e-05,0.11974174421989559
B01A B12 Bemiparin,20367.31,26524.559999999998,2413.2,46.559999999999995,10.72,1.2629947255511984e-08,-0.7697594501718212
B01A C04 Clopidogrel,3487968.98,4861993.13,5177997.48,3742770.46,3352997.39,0.0039503899424971406,-0.10414025497037827
B01A C05 Ticlopidine,1367.6400000000003,502.63,893.8599999999999,590.25,687.1,8.095183544087952e-07,0.16408301567132577
B01A C06 Acetylsalicylic acid,7530354.89,8642301.2,12827821.01,10664448.559999999,10188851.79,0.012004166110254557,-0.04459647091213492
B01A C07 Dipyridamole,88139.44,88237.35,91340.12000000001,55743.439999999995,49520.47,5.83433697918063e-05,-0.11163591626207492
B01A C11 Iloprost,626.39,391.2,435.27,513.09,705.9399999999999,8.317150154436687e-07,0.3758599855775788
B01A C16 Eptifibatide,100.34,205.89000000000004,185.73000000000002,107.07000000000001,235.43,2.773757912654092e-07,1.198841879144485
B01A C18 Triflusal,7659.449999999998,8822.66,13468.200000000003,10708.47,11442.189999999999,1.348080748018159e-05,0.06851772475432982
B01A C22 Prasugrel,0.0,0.0,4534.540000000001,8166.49,12858.349999999999,1.514928006463736e-05,0.574525897907179
B01A C23 Cilostazol,85512.59,88327.89,106430.63,102784.4,128567.73,0.00015147422095717405,0.250848669642475
B01A C24 Ticagrelor,60997.07000000001,77545.80000000002,101079.44999999998,100933.09,123307.68000000001,0.0001452770050932416,0.22167744988288796
"B01A C54** Clopidogrel, combinations",10432.2,10419.619999999999,11456.720000000001,4770.45,4580.24,5.396286344924087e-06,-0.0398725487113375
B01A D01 Streptokinase,303.63,170.81000000000003,8.97,3.9400000000000004,0.0,0.0,-1.0
B01A D02 Alteplase,302.53,481.1000000000001,534.06,838.64,144.55,1.7030399960674043e-07,-0.8276376037393876
B01A D04 Urokinase,0.16,0.0,0.0,0.0,0.0,0.0,
B01A D20** Combinations,234500.71000000002,179455.45,204212.58999999997,111511.57,115719.03,0.00013633631020140008,0.03773115202305899
B01A E07 Dabigatran etexilate,89718.83,101724.8,138072.2,138693.26,122200.22000000002,0.00014397223257574262,-0.11891738646852767
B01A F01 Rivaroxaban,377143.54000000004,589377.45,1303690.57,941808.3400000001,982008.67,0.0011569699353130105,0.04268419411108626
B01A F02 Apixaban,7169.9,20973.68,30431.309999999998,33418.6,82758.51999999999,9.750333419255909e-05,1.4764209152986658
B01A F03 Edoxaban,0.0,0.0,289.5,90067.94,287556.05,0.00033878896870367226,2.1926571208356713
B01A X05 Fondaparinux,7240.5,13166.820000000002,17418.03,3787.0199999999995,1981.35,2.3343606338347635e-06,-0.4768049812253433
B02A A01 Aminocaproic acid,578368.4199999999,450462.95,377108.19999999995,207004.04,172968.75,0.00020378602512610434,-0.16441848188083674
B02A A02 Tranexamic acid,352426.94,322684.83,340232.58,277361.57,275953.29,0.00032511898299300394,-0.0050774157357128535
B02A B01 Apropinin,72569.79,52441.259999999995,51701.380000000005,37736.59999999999,36417.149999999994,4.290547422537949e-05,-0.03496472920188887
B02A B10** Gabexate,0.0,0.0,0.0,240.81,975.31,1.1490777852400552e-06,3.0501225032183044
B02B A01 Phytomenadione,25797.579999999998,19912.59,16838.6,13390.720000000001,12848.6,1.5137792939101797e-05,-0.04048475362041781
B02B A02 Menadione,89774.44,76186.06,77089.45000000001,55854.58000000001,43986.520000000004,5.182345406282864e-05,-0.21248141155121036
B02B B01 Human fibrinogen,0.0,0.0,0.0,0.0,0.19,2.2385167710329075e-10,
"B02B C30 Fibrinogen, human",193.76999999999998,3.8099999999999996,10.99,8.370000000000001,4.680000000000001,5.513820257070531e-09,-0.4408602150537634
B02B C50** Other preparations,16335.16,13842.130000000001,15462.09,1635.91,6.63,7.811245364183252e-09,-0.9959472098098306
"B02B D01 Coagulation factor IX, II, VII and X in combination",47.62,26.68,74.24999999999999,40.3,58.62,6.906413321997318e-08,0.45459057071960296
B02B D02 Coagulation factor VIII,12.39,9.8,1.7,0.71,0.0,0.0,-1.0
B02B D03 Factor VIII inhibitor bypassing activity,0.0,1.36,0.0,0.0,0.0,0.0,
B02B D04 Coagulation factor IX,4.5,2.69,0.0,0.0,0.0,0.0,
B02B D06 Von Willebrand factor and coagulation factor VIII in combination,0.0,6.420000000000001,6.83,0.0,0.0,0.0,
B02B D08 Coagulation factor VIIa,0.0,0.0,0.01,0.0,0.0,0.0,
B02B X01 Etamsylate,253102.11,219735.37,216734.72000000003,165219.83000000002,134698.85,0.00015869770250728736,-0.18472952066347004
B02B X05 Eltrombopag,3852.1,6632.520000000001,10300.99,4706.63,4491.25,5.291441288369235e-06,-0.04576097972434634
B02B X10** Hemostatic plant preparations,613795.5199999999,569285.9199999999,518841.02,370556.56,381739.4,0.0004497526574021261,0.03017849690746277
B02B X19** Recombinant thrombopoietin,22.18,0.27,0.0,0.0,29.630000000000003,3.4909079960897396e-08,
B03A A02 Ferrous fumarate,29551.379999999997,30699.74,40746.700000000004,44604.83,81784.28,9.635551704571116e-05,0.833529687255842
B03A A07 Ferrous sulfate,117553.03,131578.19,164821.96000000002,121442.20000000001,126773.55999999998,0.00014936038957028764,0.04390039047382177
B03A B02 Sacharated iron oxide,16404.940000000002,15642.39,16636.649999999998,11314.0,15878.22,1.870719040218428e-05,0.40341347003712213
B03A B05 Ferric oxide polymaltose complexes,191822.18,131788.97,170752.01,179775.15,266343.07,0.0003137965416017851,0.48153440561723926
"B03A C Iron, parenteral preparations",155371.73,131192.97,168069.42,119313.81999999999,140104.21,0.00016506611777753494,0.174249638474403
B03A D03 Ferrous sulfate and folic acid,155360.45,178769.33000000002,211363.82,143706.82,112459.71,0.00013249628784236695,-0.21743651414734522
B03A D04 Ferric oxide polymaltose complexes and folic acid,21411.98,14309.789999999997,23980.720000000005,34418.77,67826.0,7.991033605898842e-05,0.9706108033494516
"B03A E01 Iron, vitamin B12 and folic acid",21940.47,19517.539999999997,20670.95,18892.78,30606.489999999998,3.605954798286893e-05,0.6200098662028564
B03A E10 Various combinations,469459.37,469143.1,494592.67000000004,405136.26,580419.65,0.0006838311161905528,0.4326529301524382
B03B A01 Cyanocobalamin,739236.0,653913.6199999999,652983.8,469476.8,524056.9399999999,0.0006174264469295715,0.11625737416630577
B03B A05 Mecobalamin,82850.97,91474.15000000001,112525.43,81654.69999999998,98680.78,0.00011626241105716248,0.20851316580674495
B03B B01 Folic acid,680272.62,604540.64,651759.0499999999,497128.68000000005,576503.77,0.0006792175566887885,0.15966709062128537
B03X A01 Erythropoietin,13545.35,13962.53,16299.539999999999,11888.98,16066.26,1.892873287251324e-05,0.35135730735521475
B03X A02 Darbepoetin alfa,141.97,457.43000000000006,571.4699999999999,329.86,560.78,6.606923341367547e-07,0.7000545686048625
B03X A03 Methoxy polyethylene glycol-epoetin beta,1151.59,2092.98,2427.84,1900.5900000000001,2322.93,2.7367988225976164e-06,0.22221520685681795
B05A A Plasma substitutes and plasma protein fractions,4.04,3.6399999999999997,5.67,1.71,30.240000000000002,3.562776166107112e-08,16.68421052631579
B05A A01 Albumin,58160.58999999999,61802.96999999999,92939.74,56222.37,66395.03,7.82244148253858e-05,0.18093616473300567
B05A A02 Other plasma protein fractions,1530.0700000000002,927.1400000000001,402.96,0.0,0.0,0.0,
B05A A05 Dextran,96381.28000000001,145237.82,68395.53,25150.35,25217.96,2.97109612585458e-05,0.0026882329669368765
B05A A06 Gelatin agents,17035.339999999997,8406.949999999999,9304.45,5436.710000000001,5863.16,6.907779995394369e-06,0.07843898239928171
B05A A07 Hetastarch,62654.71,48294.79,41353.979999999996,19279.489999999998,12968.03,1.527850139066204e-05,-0.3273665434096026
B05A A11** Povidone preparations,39702.85999999999,31086.44,30003.350000000002,14671.12,18418.749999999996,2.170035830340124e-05,0.25544266559062945
B05B A01 Amino acids,40504.840000000004,41743.75,28459.02,10046.840000000002,9701.88,1.1430432152920392e-05,-0.0343351740447746
B05B A02 Fat emulsions,2532.7799999999993,2595.63,1329.98,920.84,1879.56,2.2144350432434797e-06,1.0411363537639544
B05B A03 Carbohydrates,2917229.85,2251292.7600000002,1881256.77,1152940.76,1019822.2000000001,0.0012015205779850927,-0.11546001721718979
B05B A10 Combinations,25156.52,26209.16,17104.44,8347.08,4607.95,5.428933344779519e-06,-0.4479566507089905
B05B B01 Electrolytes,2185194.42,1937621.48,1929797.34,978143.02,840322.33,0.0009900398046202364,-0.14090034604550983
B05B B02 Electrolytes with carbohydrates,548573.23,480433.0699999999,437173.94,234857.96,192723.78,0.00022706074405624024,-0.1794028186227965
B05B B04 Electrolytes in combination with other drugs,3852627.43,3692045.63,4245091.41,2142339.6799999997,2042525.2400000002,0.0024064352657884288,-0.04659132299692059
B05B C01 Mannitol,249213.54,225740.41,208033.94,146577.47,141704.84000000003,0.0001669519267771236,-0.03324269411936209
B05D A Isotonic solutions,0.0,1.32,0.0,0.0,0.0,0.0,
B05X A01 Potassium chloride,321863.43,291932.82,288683.89,142835.52999999997,148021.83,0.00017439439417577996,0.03630959327836725
B05X A02 Sodium bicarbonate,467957.38999999996,382327.88,365079.02,186755.85,190214.23,0.00022410407576005834,0.01851818831913432
B05X A03 Sodium chloride,31901819.39,25273539.23,24259003.330000002,14093705.8,14737553.36,0.01736329492650125,0.045683340431300845
B05X A05 Magnesium sulfate,935781.06,826628.98,800426.31,610983.47,558218.5399999999,0.0006576745072060546,-0.08636065064084308
B05X A07 Calcium chloride,208244.03999999998,167362.58000000002,131741.84999999998,90606.45,85327.2,0.00010052966748698899,-0.058265719493479806
B05X A31 Electrolytes in combination with other drugs,520376.13,404702.78,527229.9,296017.29000000004,243025.45,0.00028632449769095753,-0.1790160297731258
B05X B Amino acids,311441.69,282784.55,673755.4199999999,240021.28999999998,158298.67,0.00018650222506694938,-0.34048071319006734
B05X B01 Arginine hydrochloride,4601019.28,3657180.02,4910218.84,3192812.85,3829266.8400000003,0.0045115147590000975,0.199339585469283
B05X C Vitamins,0.0,0.0,0.0,0.78,70.21,8.27190855232739e-08,89.0128205128205
B05Z B Hemofiltrates,0.0,2.5700000000000003,13.43,9.04,176.11,2.0748694134031863e-07,18.48119469026549
B06A A03 Hyaluronidase,63370.810000000005,43710.08,51321.54000000001,37413.27,29859.670000000006,3.517966951184642e-05,-0.20189627904751417
"B06A A55 Streptokinase, combinations",0.0,50234.88999999999,136295.65,99221.87,119936.0,0.0001413046039213699,0.20876576907893396
C01A A05 Digoxin,794567.91,687571.02,610327.25,476723.74000000005,463093.50999999995,0.0005456013624692081,-0.0285914647338521
C01A A06 Lanatoside C,10052.34,10053.48,8387.64,5673.61,5116.83,6.028478826065427e-06,-0.09813504981836962
C01A C01 G-strophanthin,22969.120000000003,15322.190000000002,11033.33,6298.17,5627.2699999999995,6.629862247437026e-06,-0.10652300588901231
C01A X04** Preparations of Convallaria,127196.41,96179.59,84764.09,52355.24999999999,46671.59,5.498691418198512e-05,-0.10855950453870422
C01B A02 Procainamide,1818.99,1415.09,51.989999999999995,0.0,0.0,0.0,
C01B B01 Lidocaine,268478.05000000005,224806.61,230143.0,179729.25000000003,218448.55000000002,0.00025736881199095826,0.21543126675262925
C01B B02 Mexiletine,2626.08,2653.8300000000004,2490.82,2335.2400000000002,3070.7099999999996,3.6178083336728728e-06,0.31494407427073856
C01B C03 Propafenone,99433.18,120486.04000000001,133781.78,131239.32,124594.79000000001,0.00014679343526227538,-0.0506291102392179
C01B C04 Flecainide,13858.530000000002,23521.270000000004,43134.22,54981.079999999994,87016.72,0.00010252020372646033,0.5826666191351646
C01B C09 Ethacizine,134305.11,135571.88,145942.63999999998,144337.82,116539.27000000002,0.00013730268967312222,-0.19259366671881273
C01B D01 Amiodarone,1648658.6500000001,1694979.22,1662842.7300000002,1373518.3900000001,1314490.54,0.001548689010081107,-0.04297565320548791
C01B D07 Dronedarone,961.7499999999999,834.8899999999999,705.9300000000001,594.56,477.17999999999995,5.621975962113067e-07,-0.197423304628633
C01C A03 Norepinephrine,3267.7,4225.62,5853.709999999999,4001.9100000000003,3211.43,3.7835999547359e-06,-0.19752568148709004
C01C A04 Dopamine,16546.84,12083.960000000001,10102.2,7269.92,3286.0099999999993,3.871467628832549e-06,-0.5479991526729319
C01C A06 Phenylephrine,54970.22,44013.38,44425.94,28432.049999999996,23222.420000000002,2.735988243893159e-05,-0.18323089611899224
C01C A07 Dobutamine,8180.990000000002,10406.060000000001,11214.17,5282.22,489.61,5.768422085607483e-07,-0.9073098053469942
C01C A24 Epinephrine,72552.28000000001,50332.61,62214.040000000015,45383.409999999996,36677.729999999996,4.321248090969305e-05,-0.1918251625428764
C01C X08 Levosimendan,5.509999999999999,0.29000000000000004,3.5299999999999994,7.179999999999999,34.81999999999999,4.102376524598201e-08,3.8495821727019495
C01D A02 Glyceryl trinitrate,1165221.77,1039718.33,949793.0599999999,763724.3800000001,679045.13,0.0008000283746280111,-0.11087671445031011
C01D A08 Isosorbide dinitrate,950687.96,880864.1000000001,810229.46,578479.33,407734.31,0.00048037899529501606,-0.2951618340451334
C01D A14 Isosorbide mononitrate,93778.76000000001,102567.41,104275.95000000001,89510.00000000001,114528.97,0.00013493422111269724,0.2795103340408891
C01D X12 Molsidomine,795512.3099999998,797815.2,853022.73,743701.6900000001,775035.3899999999,0.0009131209045573842,0.04213208121121759
C01D X16 Nicorandil,0.0,0.0,15260.81,32991.41,47462.32,5.591852595375294e-05,0.4386266000755952
C01E A01 Alprostadil,5622.7,4335.21,3543.41,4204.799999999999,7452.47,8.780252147694533e-06,0.7723720509893459
C01E B02 Camphora,280289.48000000004,253359.9,189872.27,105203.49999999997,93171.38,0.00010977141932120001,-0.11436995917436177
C01E B04 Crataegus glycosides,20464325.239999995,17310385.82,14127925.59,10242928.99,6532733.83,0.007696649599552126,-0.36222013875349535
C01E B06 Fosfocreatine,11930.7,6539.04,11775.92,8262.73,8566.039999999999,1.0092223263862487e-05,0.03670820660967977
"C01E B07 Fructose 1,6-diphosphate",1494.8500000000001,5.44,0.0,0.0,0.0,0.0,
C01E B10 Adenosine,434772.58,371534.62,378140.02,281553.81,273778.47,0.00032255668244354194,-0.027615822353815878
C01E B14** Inosine,1075067.34,978354.65,961437.4299999999,689331.39,633035.0100000001,0.0007458207823873603,-0.08166809290376276
C01E B15 Trimetazidine,1739718.06,1528295.4599999997,1649334.73,1295856.1199999999,1321283.09,0.0015566917664458857,0.019621753995343383
C01E B17 Ivabradinum,148452.59000000003,167381.83,210576.54,186640.09,187474.40000000002,0.00022087609923122724,0.004470154295360906
C01E B18 Ranolazine,9895.060000000001,13987.400000000001,21192.769999999997,21199.66,27230.54,3.208211603909602e-05,0.2844800341137548
C01E B22 Meldonium,1617301.6800000002,1306436.31,1464969.39,942014.6699999999,928055.2,0.0010934037524443678,-0.014818739500097156
C01E B23 Tiazotic acid,1114590.4400000002,907798.7200000001,924813.4,621831.8600000001,607625.99,0.0007158847205949862,-0.022845194840933503
C01E B25** Cytochrome C,7226.0599999999995,7630.429999999999,5607.76,562.14,1305.9,1.5385679217325653e-06,1.3230867755363436
C01E B29** Others,797181.2799999999,928821.27,1259166.71,771082.85,702003.16,0.0008270767615674197,-0.08958789577540205
C01E X Other cardiac combination products,20776667.99,18369791.689999998,17649589.77,15404551.42,12940044.719999999,0.015245530065071485,-0.1599856193670326
"C02A A04 Rauwolfia alkaloids, whole root",792424.21,660677.1100000001,576940.02,464156.35,388966.31000000006,0.0004582671622640974,-0.1619929146719633
C02A B01 Methyldopa (levorotatory),58653.92,65389.229999999996,69686.60999999999,56766.520000000004,60069.020000000004,7.07713203629006e-05,0.05817689722745034
C02A C01 Clonidine,305656.01,277536.52,211458.34,155676.37,131902.36,0.00015540297105201057,-0.1527143136752226
C02A C02 Guanfacine,6136.21,8459.16,1.55,0.0,0.0,0.0,
C02A C05 Moxonidine,290998.7,421715.66000000003,566559.21,547185.86,688795.4,0.0008115158182685895,0.2587960514915353
C02B C02** Hexamethonii bromide,2423.91,4440.37,5102.94,3210.7200000000003,2989.17,3.521740619193914e-06,-0.06900321423232181
C02C A04 Doxazosin,171773.44,171892.53999999998,180839.72999999998,171609.63,178227.99,0.00020998228667499228,0.03856636716715722
C02C A06 Urapidil,36250.59,30987.31,42801.369999999995,36684.13,45272.590000000004,5.333865893847195e-05,0.23411922267203855
"C02L A51 Reserpine and diuretics, combinations with other drugs",189276.61000000002,172504.52000000002,155999.97999999998,124053.25000000001,97143.2,0.00011445088546937049,-0.2169233776624152
C02N COMBINATIONS OF ANTIHYPERTENZIVES IN ATC-GR. C02,21465.26,23077.620000000003,25000.73,21742.239999999998,19247.260000000002,2.267648121391097e-05,-0.11475266577868681
C03A A03 Hydrochlorothiazide,1124512.93,1136973.74,1002965.29,700168.36,698921.8300000001,0.0008234464411031636,-0.0017803289483117046
