SKU,ATC1,ATC2,ATC3,ATC4,ATC5,Brand,INN,NFC,Description,known_inn,INN_key,strength_value,strength_unit,strength_mg,pack_size,dosage_form,concentration_flag,multi_strength_flag,strength_parse_status
154578,D DERMATOLOGICAL,"D07 CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","D07A CORTICOSTEROIDS, PLAIN","D07A C Corticosteroids, potent (group III)",D07A C13 Mometasone,29159,MOMETASONUM,"Topical Dermatological, Haemorrhoidal, External","ointment 0,1 % tube 30 g",True,MOMETASONUM,,,,,Topical,False,False,not_comparable_or_missing
170755,C CARDIOVASCULAR SYSTEM,C03 DIURETICS,C03D ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,C03D A Aldosterone antagonists,C03D A04 Eplerenone,4561,EPLERENONUM,Oral Solid Ordinary,"tabs coated w/film 50 mg blister, #30",True,EPLERENONUM,50.0,mg,50.0,30.0,Oral solid,False,False,single_mass
60585,A ALIMENTARY TRACT AND METABOLISM,A13 TONICS,A13A TONICS,A13A TONICS,A13A TONICS,35116,VITAMIN C+ALOE ARBORESCENS MILL.+ARONIA MELANOCARPA,Oral Liquid Ordinary,"syrup flask 100 ml, #1",True,VITAMIN C+ALOE ARBORESCENS MILL.+ARONIA MELANOCARPA,,,,1.0,Oral liquid,False,False,not_comparable_or_missing
78925,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,7859,ROSUVASTATINUM,Oral Solid Ordinary,"tabs coated w/film 20 mg blister, #28",True,ROSUVASTATINUM,20.0,mg,20.0,28.0,Oral solid,False,False,single_mass
31662,A ALIMENTARY TRACT AND METABOLISM,A03 DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,"A03B BELLADONNA AND DERIVATES, PLAIN","A03B A Belladonna alkaloids, tertiary amines",A03B A01 Atropine,45611,ATROPINI OXYDUM,Parenteral Ordinary,"sol. for inj. 1 mg/ml amp. 1 ml, contour cell wrap, pack, #10",True,ATROPINI OXYDUM,,,,10.0,Parenteral,True,False,not_comparable_or_missing
72151,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,A10A INSULINS AND ANALOGUES,"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",A10A D01 Insulin (human),31328,INSULINUM HUMANUM,Parenteral Retard,"suspens. for inj. 100 IU/ml flask 10 ml, #1",True,INSULINUM HUMANUM,,,,1.0,Parenteral,False,False,not_comparable_or_missing
64851,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D13 Cefpodoxime,33489,CEFPODOXIMUM,Oral Liquid Ordinary,"powder f/susp. orale 50 mg/5 ml flask 50 ml, #1",True,CEFPODOXIMUM,,,,1.0,Oral liquid,True,False,not_comparable_or_missing
426659,D DERMATOLOGICAL,D01 ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A ANTIFUNGALS FOR TOPICAL USE,D01A E Other antifungals for topical use,D01A E22 Naftifine,18842,NAFTIFINUM,"Topical Dermatological, Haemorrhoidal, External","cutaneous spray 1 % flask 15 ml, #1",True,NAFTIFINUM,,,,1.0,Topical,False,False,not_comparable_or_missing
377133,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,45359,MELOXICAMUM,Oral Solid Ordinary,"tabs 7,5 mg blister, #20",True,MELOXICAMUM,7.5,mg,7.5,20.0,Oral solid,False,False,single_mass
63384,R RESPIRATORY SYSTEM,R01 NASAL PREPARATIONS,R01A DECONGENSTANS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,"R01A C Antiallergic agents, excl. corticosteroids",R01A C01 Cromoglicic acid,26555,ACIDUM CROMOGLICICUM,Nasal Topical,"nasal spray 2 % flask 15 ml, in a pack, #1",True,ACIDUM CROMOGLICICUM,,,,1.0,Respiratory,False,False,not_comparable_or_missing
100007,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D B First-generation cephalosporins,J01D B01 Cefalexin,22691,CEFALEXINUM,Oral Liquid Ordinary,"granules for preparation of su 250 mg/5 ml flask 33 g, f/prep. 60 ml suspension, #1",True,CEFALEXINUM,,,,1.0,Oral liquid,True,False,not_comparable_or_missing
143176,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,N06A ANTIDEPRESSANTS,N06A B Selective serotonin reuptake inhibitors,N06A B05 Paroxetine,40772,PAROXETINUM,Oral Solid Ordinary,"tabs coated w/film 20 mg blister, #60",True,PAROXETINUM,20.0,mg,20.0,60.0,Oral solid,False,False,single_mass
103439,D DERMATOLOGICAL,D01 ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A ANTIFUNGALS FOR TOPICAL USE,D01A C Imidazole and triazole derivatives,D01A C08 Ketoconazole,46495,KETOCONAZOLUM,"Topical Dermatological, Haemorrhoidal, External","cream 20 mg/g tube 30 g, #1",True,KETOCONAZOLUM,,,,1.0,Topical,True,False,not_comparable_or_missing
13472,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C A Expectorants,R05C A10 Combinations,41688,EUCALYPTUS VIMINALIS*&+GLYCEROLUM+MENTHOLUM*,Lung Administration,sol. flask 40 ml,True,EUCALYPTUS VIMINALIS*&+GLYCEROLUM+MENTHOLUM*,,,,,Respiratory,False,False,not_comparable_or_missing
183280,S SENSORY ORGANS,S01 OPHTALMOLOGICALS,S01A ANTIINFECTIVES,S01A A Antibiotics,S01A A01 Chloramphenicol,521,CHLORAMPHENICOLUM,Ophthalmic,"drops, eye 2,5 mg/ml flask 5 ml, with dropper, #1",True,CHLORAMPHENICOLUM,,,,1.0,Ophthalmic,True,False,not_comparable_or_missing
110781,R RESPIRATORY SYSTEM,R02 THROAT PREPARATIONS,R02A THROAT PREPARATIONS,R02A A Antiseptics,R02A A20 Various,27276,CALENDULA OFFICINALIS*&,Oral Liquid Ordinary,"blossom 50 g pack, w/internal package w/whole raw",True,CALENDULA OFFICINALIS*&,,,,,Oral liquid,False,False,not_comparable_or_missing
86111,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B15 Ketorolac,41785,KETOROLACUM,Oral Solid Ordinary,"tabs 10 mg blister, #10",True,KETOROLACUM,10.0,mg,10.0,10.0,Oral solid,False,False,single_mass
38061,C CARDIOVASCULAR SYSTEM,C01 CARDIAC THERAPY,C01E OTHER CARDIAC PREPARATIONS,C01E B Other cardiac preparations,C01E B14** Inosine,33404,INOSINUM,Oral Solid Ordinary,"tabs coated w/film 200 mg, #50",True,INOSINUM,200.0,mg,200.0,50.0,Oral solid,False,False,single_mass
306973,D DERMATOLOGICAL,D06 ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B CHEMOTHERAPEUTICS FOR TOPICAL USE,D06B B Antivirals,D06B B03 Aciclovir,28755,ACICLOVIRUM,"Topical Dermatological, Haemorrhoidal, External","cream f/ext.applic. 5 % tube 5 g, #1",True,ACICLOVIRUM,,,,1.0,Topical,False,False,not_comparable_or_missing
3503,"H SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES","H01 PITUITARY, HYPOTALAMIC HORMONES AND ANALOGUES",H01B POSTERIOR PITUITARY LOBE HORMONES,H01B B Oxytocin and derivatives,H01B B01 Demoxytocin,40769,DEMOXYTOCINUM,Oral Solid Ordinary,"tabs 50 IU blister, #10",True,DEMOXYTOCINUM,,,,10.0,Oral solid,False,False,not_comparable_or_missing
443337,S SENSORY ORGANS,S03 OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A ANTIINFECTIVES,S03A A Antiinfectives,S03A A07 Ciprofloxacin,6819,CIPROFLOXACINUM,Ophthalmic,"drops for eye/ear, solution 0,3 % drop fl. 5 ml, #1",True,CIPROFLOXACINUM,,,,1.0,Ophthalmic,False,False,not_comparable_or_missing
77773,D DERMATOLOGICAL,D02 EMOLLIENTS AND PROTECTIVES,D02A EMOLLIENTS AND PROTECTIVES,D02A C Soft paraffin and fat products,D02A C Soft paraffin and fat products,43059,VASELINUM*,"Topical Dermatological, Haemorrhoidal, External",ointment 25 g cont.,True,VASELINUM*,,,,,Topical,False,False,not_comparable_or_missing
12571,D DERMATOLOGICAL,"D07 CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","D07A CORTICOSTEROIDS, PLAIN","D07A C Corticosteroids, potent (group III)",D07A C13 Mometasone,29159,MOMETASONUM,"Topical Dermatological, Haemorrhoidal, External","ointment 0,1 % tube 15 g",True,MOMETASONUM,,,,,Topical,False,False,not_comparable_or_missing
98254,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09B ACE INHIBITORS, COMBINATIONS","C09B A ACE inhibitors, and diuretics",C09B A05 Ramipril and diuretics,17899,HYDROCHLOROTHIAZIDUM+RAMIPRILUM,Oral Solid Ordinary,"tabs 5 mg + 25 mg blister, #28",True,HYDROCHLOROTHIAZIDUM+RAMIPRILUM,,,,28.0,Oral solid,False,True,not_comparable_or_missing
95263,A ALIMENTARY TRACT AND METABOLISM,A11 VITAMINS,"A11A MULTIVITAMINS, COMBINATIONS","A11A B Multivitamins, other combinations","A11A B Multivitamins, other combinations",12938,-,Oral Solid Ordinary,"tabs coated w/film blister, #30",False,UNKNOWN_SKU_95263,,,,30.0,Oral solid,False,False,not_comparable_or_missing
484722,A ALIMENTARY TRACT AND METABOLISM,A11 VITAMINS,"A11D VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",A11D B Vitamin B1 in combinations with vitamin B6 and/or vitamin B12,A11D B Vitamin B1 in combinations with vitamin B6 and/or vitamin B12,15538,CYANOCOBALAMINUM+PYRIDOXINUM+THIAMINUM,Parenteral Ordinary,"sol. for inj. amp. 2 ml, blister in a pack, #5",True,CYANOCOBALAMINUM+PYRIDOXINUM+THIAMINUM,,,,5.0,Parenteral,False,False,not_comparable_or_missing
331989,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C A Expectorants,R05C A23** Licorice root,34633,GLYCYRRHIZA GLABRA/URALENSIS*&,Oral Liquid Ordinary,"syrup fl. polym. with a lid 200 g, with cochleare in pack",True,GLYCYRRHIZA GLABRA/URALENSIS*&,,,,,Oral liquid,False,False,not_comparable_or_missing
178311,R RESPIRATORY SYSTEM,R01 NASAL PREPARATIONS,R01A DECONGENSTANS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01A X Other nasal preparations,R01A X10 Various,11451,CYCLAMEN EUROPAEUM/CAUCASIUM*&,Nasal Topical,"fr-dr. powd.f/i-nas.use 0,05 g flask, with solvent in ampoules 5 ml, #1",True,CYCLAMEN EUROPAEUM/CAUCASIUM*&,0.05,g,50.0,1.0,Respiratory,False,False,single_mass
165430,D DERMATOLOGICAL,D01 ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A ANTIFUNGALS FOR TOPICAL USE,D01A C Imidazole and triazole derivatives,"D01A C60 Bifonazole, combinations",46866,BIFONAZOLUM+UREA PURA*,"Topical Dermatological, Haemorrhoidal, External","ointment f/ext.applic. dosing tube 10 g, +15strips watrprf plast+1scrap",True,BIFONAZOLUM+UREA PURA*,,,,,Topical,False,False,not_comparable_or_missing
292991,C CARDIOVASCULAR SYSTEM,C09 AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,"C09D ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",C09D A Angiotensin II receptor blockers (ARBs) and diuretics,C09D A04 Irbesartan and diuretics,40773,HYDROCHLOROTHIAZIDUM+IRBESARTANUM,Oral Solid Ordinary,"tabs 300 mg + 12,5 mg blister, #30",True,HYDROCHLOROTHIAZIDUM+IRBESARTANUM,,,,30.0,Oral solid,False,True,not_comparable_or_missing
92433,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C04 Rabeprazole,12464,RABEPRAZOLUM,Oral Solid Ordinary,"tabs coat.intest.-soluble 10 mg strip, #14",True,RABEPRAZOLUM,10.0,mg,10.0,14.0,Oral solid,False,False,single_mass
298117,R RESPIRATORY SYSTEM,R01 NASAL PREPARATIONS,R01A DECONGENSTANS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,R01A X Other nasal preparations,R01A X10 Various,40481,NATRII CHLORIDUM*,Nasal Topical,"nasal spray 0,65 % flask with the valve-pump 20 ml, with nozzle-sprayer, #1",True,NATRII CHLORIDUM*,,,,1.0,Respiratory,False,False,not_comparable_or_missing
39656,B BLOOD AND BLOOD FORMING ORGANS,B03 ANTIANEMIC PREPARATIONS,B03A IRON PREPARATIONS,"B03A B Iron trivalent, oral preparations",B03A B05 Ferric oxide polymaltose complexes,12889,FERRI (III) HYDROXYDI POLYMALTOSUM COMPLEXUS*,Oral Liquid Ordinary,oral drops 50 mg/ml flask 30 ml,True,FERRI (III) HYDROXYDI POLYMALTOSUM COMPLEXUS*,,,,,Oral liquid,True,False,not_comparable_or_missing
415542,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B D Combinations for eradication of Helicobacter pylori,"A02B D09 Lansoprazole, clarithromycin and tinidazole",22128,CLARITHROMYCINUM+LANSOPRAZOLUM+TINIDAZOLUM,Oral Solid Ordinary,"combined set f/use per os comb. pack, strip, #42",True,CLARITHROMYCINUM+LANSOPRAZOLUM+TINIDAZOLUM,,,,42.0,Oral solid,False,False,not_comparable_or_missing
175399,D DERMATOLOGICAL,D01 ANTIFUNGALS FOR DERMATOLOGICAL USE,D01A ANTIFUNGALS FOR TOPICAL USE,D01A E Other antifungals for topical use,D01A E04 Undecylenic acid,40294,TRIDECANAMINI UNDECYLENAS*,"Topical Dermatological, Haemorrhoidal, External","sol. for ext. use 0,11 g flask 25 ml, #1",True,TRIDECANAMINI UNDECYLENAS*,,,,1.0,Topical,False,False,not_comparable_or_missing
40554,N NERVOUS SYSTEM,N07 OTHER NERVOUS SYSTEM DRUGS,N07C ANTIVERTIGO PREPARATIONS,N07C A Antivertigo preparations,N07C A05** Others,28299,-,Oral Liquid Ordinary,oral drops drop fl. 30 ml,False,UNKNOWN_SKU_40554,,,,,Oral liquid,False,False,not_comparable_or_missing
