SKU,forecast_2024,model
444392,17.869999999999997,Seasonal Naive
91537,10823.389999999998,Seasonal Naive
91314,3683.8599999999997,Seasonal Naive
97167,14679.800000000001,Seasonal Naive
93237,5950.219999999999,Seasonal Naive
93895,17003.499999999996,Seasonal Naive
5926,2300.07,Seasonal Naive
86184,13445.950000000003,Seasonal Naive
20599,38675.78,Seasonal Naive
88530,27980.780000000002,Seasonal Naive
188791,19630.29,Seasonal Naive
99762,2962.99,Seasonal Naive
99452,13807.410000000002,Seasonal Naive
93065,8605.189999999999,Seasonal Naive
97107,19.01,Seasonal Naive
326350,60922.71,Seasonal Naive
50841,12171.569999999998,Seasonal Naive
137686,165141.21000000002,Seasonal Naive
149068,44766.27,Seasonal Naive
84242,12457.71,Seasonal Naive
41712,20954.98,Seasonal Naive
141626,68531.98,Seasonal Naive
93224,7346.4800000000005,Seasonal Naive
223323,216992.31000000003,Seasonal Naive
280808,6863.860000000001,Seasonal Naive
106032,1975.8,Seasonal Naive
3918,12702.04,Seasonal Naive
75767,0.0,Seasonal Naive
43938,18525.71,Seasonal Naive
508,0.0,Seasonal Naive
221395,0.0,Seasonal Naive
443865,45275.65,Seasonal Naive
102893,0.0,Seasonal Naive
171173,41605.12,Seasonal Naive
54250,19278.68,Seasonal Naive
54808,14661.630000000001,Seasonal Naive
54163,0.0,Seasonal Naive
153308,0.0,Seasonal Naive
106128,16128.45,Seasonal Naive
44091,110309.48,Seasonal Naive
104086,5975.95,Seasonal Naive
501764,201008.79,Seasonal Naive
110721,20642.15,Seasonal Naive
366694,0.0,Seasonal Naive
48678,0.0,Seasonal Naive
198874,0.0,Seasonal Naive
137258,733.2500000000001,Seasonal Naive
77260,35496.09999999999,Seasonal Naive
39957,55267.37,Seasonal Naive
294672,8616.77,Seasonal Naive
8249,9742.140000000001,Seasonal Naive
178908,24078.289999999997,Seasonal Naive
51047,0.0,Seasonal Naive
85715,10694.58,Seasonal Naive
587,14794.990000000002,Seasonal Naive
49956,43000.979999999996,Seasonal Naive
94454,293.69,Seasonal Naive
398134,30711.170000000006,Seasonal Naive
146016,12824.59,Seasonal Naive
13342,547.4399999999999,Seasonal Naive
118304,32185.39,Seasonal Naive
6182,7430.360000000001,Seasonal Naive
488203,0.0,Seasonal Naive
107840,8435.789999999999,Seasonal Naive
30300,23348.24,Seasonal Naive
142120,11905.15,Seasonal Naive
112616,16345.72,Seasonal Naive
127542,67635.45999999999,Seasonal Naive
44254,13060.45,Seasonal Naive
26752,5777.240000000001,Seasonal Naive
356730,25.76,Seasonal Naive
64116,7412.43,Seasonal Naive
398136,26229.35,Seasonal Naive
86097,0.0,Seasonal Naive
18777,8971.400000000001,Seasonal Naive
13894,59605.090000000004,Seasonal Naive
110667,0.0,Seasonal Naive
65904,12423.87,Seasonal Naive
65311,27687.58,Seasonal Naive
161424,1041.54,Seasonal Naive
351789,8310.369999999999,Seasonal Naive
135119,25453.65,Seasonal Naive
201899,3153.5499999999997,Seasonal Naive
69893,14690.309999999998,Seasonal Naive
102758,4419.59,Seasonal Naive
94980,14927.71,Seasonal Naive
182534,23573.0,Seasonal Naive
494909,0.0,Seasonal Naive
190972,8534.76,Seasonal Naive
161048,0.0,Seasonal Naive
155272,0.0,Seasonal Naive
421682,82287.04,Seasonal Naive
416846,406.23,Seasonal Naive
136008,93588.29000000001,Seasonal Naive
27963,104.83,Seasonal Naive
108559,14955.1,Seasonal Naive
33667,6521.349999999999,Seasonal Naive
303483,19585.73,Seasonal Naive
26360,1.79,Seasonal Naive
136865,29439.899999999998,Seasonal Naive
84169,41863.409999999996,Seasonal Naive
102008,1041.14,Seasonal Naive
346335,0.0,Seasonal Naive
389549,39532.09,Seasonal Naive
421342,6509.75,Seasonal Naive
188180,55.98,Seasonal Naive
97487,0.0,Seasonal Naive
188375,48761.119999999995,Seasonal Naive
48274,5710.709999999999,Seasonal Naive
98166,45201.32,Seasonal Naive
221828,38932.99,Seasonal Naive
75399,7.12,Seasonal Naive
325098,0.0,Seasonal Naive
284057,28297.100000000002,Seasonal Naive
316977,17598.49,Seasonal Naive
70942,5263.16,Seasonal Naive
236841,24604.57,Seasonal Naive
379461,10333.25,Seasonal Naive
234799,102740.75,Seasonal Naive
12093,19489.12,Seasonal Naive
108353,634.18,Seasonal Naive
59395,5013.919999999999,Seasonal Naive
326124,54170.97,Seasonal Naive
84984,108229.24,Seasonal Naive
19117,1282.72,Seasonal Naive
93840,44885.53,Seasonal Naive
127311,18774.4,Seasonal Naive
61605,1745.22,Seasonal Naive
421503,6635.5,Seasonal Naive
11559,4.67,Seasonal Naive
128523,10196.949999999999,Seasonal Naive
35363,178.38,Seasonal Naive
92874,1482.4599999999998,Seasonal Naive
326822,8481.27,Seasonal Naive
142209,30461.15,Seasonal Naive
160489,7354.09,Seasonal Naive
306007,6736.449999999999,Seasonal Naive
44510,7.319999999999999,Seasonal Naive
406452,40624.81,Seasonal Naive
344933,1795.0800000000002,Seasonal Naive
59396,3756.59,Seasonal Naive
123539,6197.240000000001,Seasonal Naive
43909,2996.0200000000004,Seasonal Naive
343050,2371.83,Seasonal Naive
378379,25469.99,Seasonal Naive
378738,16.79,Seasonal Naive
482204,141464.18,Seasonal Naive
12536,21863.08,Seasonal Naive
817,706.22,Seasonal Naive
166069,24102.979999999996,Seasonal Naive
280738,6178.490000000001,Seasonal Naive
50392,2462.4,Seasonal Naive
13193,2890.3200000000006,Seasonal Naive
87723,29452.85,Seasonal Naive
167493,1879.6799999999998,Seasonal Naive
62300,5977.55,Seasonal Naive
356759,8500.54,Seasonal Naive
404965,24583.58,Seasonal Naive
306879,17560.370000000003,Seasonal Naive
188806,0.0,Seasonal Naive
75402,0.0,Seasonal Naive
5261,27738.469999999998,Seasonal Naive
29313,27734.889999999996,Seasonal Naive
4082,14.67,Seasonal Naive
143142,11498.0,Seasonal Naive
327235,11535.59,Seasonal Naive
110225,10756.169999999998,Seasonal Naive
75001,3816.9300000000003,Seasonal Naive
189033,46686.17,Seasonal Naive
75143,19277.53,Seasonal Naive
310399,42957.22,Seasonal Naive
331761,0.0,Seasonal Naive
273010,14445.63,Seasonal Naive
336623,5609.1900000000005,Seasonal Naive
137214,44665.090000000004,Seasonal Naive
268118,53173.53999999999,Seasonal Naive
30741,0.0,Seasonal Naive
435310,28599.29,Seasonal Naive
325125,580.5,Seasonal Naive
285549,20899.620000000003,Seasonal Naive
87755,32505.98,Seasonal Naive
61818,32100.969999999998,Seasonal Naive
52708,1041.8000000000002,Seasonal Naive
187752,8566.03,Seasonal Naive
5436,8657.59,Seasonal Naive
246612,10796.009999999998,Seasonal Naive
307050,6442.57,Seasonal Naive
30747,12411.249999999998,Seasonal Naive
76706,287.62999999999994,Seasonal Naive
82890,5.6,Seasonal Naive
195285,17235.850000000002,Seasonal Naive
98835,166340.64,Seasonal Naive
113068,11325.25,Seasonal Naive
176074,2455.59,Seasonal Naive
44542,24264.6,Seasonal Naive
83256,1780.29,Seasonal Naive
111134,40465.74,Seasonal Naive
174426,11.43,Seasonal Naive
137211,26249.47,Seasonal Naive
246468,10300.220000000001,Seasonal Naive
95141,24577.63,Seasonal Naive
60419,32557.47,Seasonal Naive
60241,0.0,Seasonal Naive
189208,29689.109999999997,Seasonal Naive
221987,2588.65,Seasonal Naive
114671,11943.26,Seasonal Naive
315412,30295.649999999998,Seasonal Naive
79724,209.83999999999997,Seasonal Naive
85615,5195.31,Seasonal Naive
11954,31767.36,Seasonal Naive
5247,0.0,Seasonal Naive
112029,2234.6400000000003,Seasonal Naive
49585,9570.980000000001,Seasonal Naive
55220,31317.68,Seasonal Naive
326115,9259.07,Seasonal Naive
303552,0.0,Seasonal Naive
124508,49314.54,Seasonal Naive
18271,0.0,Seasonal Naive
230589,27253.289999999997,Seasonal Naive
83971,24760.559999999998,Seasonal Naive
108586,18553.72,Seasonal Naive
181685,104899.73999999999,Seasonal Naive
136721,81784.28,Seasonal Naive
62775,0.0,Seasonal Naive
19913,0.0,Seasonal Naive
160280,9585.28,Seasonal Naive
44455,3697.66,Seasonal Naive
109071,536.2,Seasonal Naive
62911,70279.76999999999,Seasonal Naive
177337,0.0,Seasonal Naive
275714,22920.109999999997,Seasonal Naive
71569,24981.059999999998,Seasonal Naive
493331,23372.35,Seasonal Naive
110675,5654.249999999999,Seasonal Naive
107843,38276.43,Seasonal Naive
12640,18343.81,Seasonal Naive
66440,9816.27,Seasonal Naive
523740,27291.56,Seasonal Naive
110073,17684.82,Seasonal Naive
4812,44655.90000000001,Seasonal Naive
99396,16474.879999999997,Seasonal Naive
435296,19249.32,Seasonal Naive
44762,52437.549999999996,Seasonal Naive
44526,9718.12,Seasonal Naive
136053,23041.24,Seasonal Naive
102821,16940.17,Seasonal Naive
591,22670.6,Seasonal Naive
19734,13594.430000000002,Seasonal Naive
16470,0.0,Seasonal Naive
33078,50928.88,Seasonal Naive
82516,1601.9299999999998,Seasonal Naive
155273,0.0,Seasonal Naive
97213,2138.2400000000002,Seasonal Naive
30883,18942.969999999998,Seasonal Naive
105693,8707.78,Seasonal Naive
67467,34267.44,Seasonal Naive
95140,14845.16,Seasonal Naive
484582,1638.6999999999998,Seasonal Naive
382879,2791.3199999999997,Seasonal Naive
165465,9662.410000000002,Seasonal Naive
82619,12036.349999999999,Seasonal Naive
16100,52044.450000000004,Seasonal Naive
327211,26700.270000000004,Seasonal Naive
13957,6596.089999999999,Seasonal Naive
144890,32778.18,Seasonal Naive
121172,39127.22,Seasonal Naive
54746,11970.43,Seasonal Naive
184827,4045.21,Seasonal Naive
183992,43227.70999999999,Seasonal Naive
113040,0.0,Seasonal Naive
154582,46056.39,Seasonal Naive
135896,0.0,Seasonal Naive
132244,1279.3,Seasonal Naive
316972,16014.74,Seasonal Naive
3774,51277.75,Seasonal Naive
41550,8316.060000000001,Seasonal Naive
362172,7773.660000000001,Seasonal Naive
76147,20773.3,Seasonal Naive
91177,8717.86,Seasonal Naive
294381,0.0,Seasonal Naive
190319,15983.210000000001,Seasonal Naive
61974,4644.15,Seasonal Naive
404462,120084.65000000001,Seasonal Naive
233767,25459.830000000005,Seasonal Naive
102958,44472.1,Seasonal Naive
163371,0.0,Seasonal Naive
379476,9.860000000000001,Seasonal Naive
19264,3317.06,Seasonal Naive
503902,12603.130000000001,Seasonal Naive
287701,26469.100000000006,Seasonal Naive
442263,64019.380000000005,Seasonal Naive
92903,6294.16,Seasonal Naive
144123,198.7,Seasonal Naive
35663,3680.93,Seasonal Naive
494717,29580.62,Seasonal Naive
328921,63647.899999999994,Seasonal Naive
416663,0.0,Seasonal Naive
9866,4375.9,Seasonal Naive
76416,0.0,Seasonal Naive
156753,15006.48,Seasonal Naive
331125,0.0,Seasonal Naive
7926,2.1,Seasonal Naive
362219,94555.20999999999,Seasonal Naive
26560,0.0,Seasonal Naive
36132,33038.45,Seasonal Naive
95737,12378.8,Seasonal Naive
112234,36399.619999999995,Seasonal Naive
84241,11376.429999999998,Seasonal Naive
64152,7952.5,Seasonal Naive
391094,12749.55,Seasonal Naive
285445,12170.63,Seasonal Naive
148918,34559.15,Seasonal Naive
12816,1196.26,Seasonal Naive
32978,16432.54,Seasonal Naive
103182,47037.37,Seasonal Naive
72956,444.48,Seasonal Naive
68689,23845.98,Seasonal Naive
150841,14343.71,Seasonal Naive
49120,13861.670000000002,Seasonal Naive
10215,22717.46,Seasonal Naive
179809,17766.05,Seasonal Naive
115592,34295.119999999995,Seasonal Naive
407054,6932.830000000001,Seasonal Naive
75255,26036.379999999997,Seasonal Naive
14297,49180.490000000005,Seasonal Naive
352761,172.63,Seasonal Naive
138400,59710.939999999995,Seasonal Naive
165538,39762.18,Seasonal Naive
66475,8303.16,Seasonal Naive
114481,17662.749999999996,Seasonal Naive
31673,8065.959999999999,Seasonal Naive
127610,17662.37,Seasonal Naive
66293,9863.19,Seasonal Naive
155061,22638.15,Seasonal Naive
76514,8.18,Seasonal Naive
118655,48096.86,Seasonal Naive
324914,9479.599999999999,Seasonal Naive
112474,7073.020000000001,Seasonal Naive
161918,35202.659999999996,Seasonal Naive
62326,18723.260000000002,Seasonal Naive
20474,0.0,Seasonal Naive
76348,34823.88,Seasonal Naive
34998,10858.32,Seasonal Naive
13557,8993.48,Seasonal Naive
314756,46659.51999999999,Seasonal Naive
49311,40130.020000000004,Seasonal Naive
310144,127.87,Seasonal Naive
164893,0.0,Seasonal Naive
23540,40822.57,Seasonal Naive
298444,20051.72,Seasonal Naive
11988,26176.829999999998,Seasonal Naive
12276,18151.83,Seasonal Naive
495069,3156.93,Seasonal Naive
112941,63704.42999999999,Seasonal Naive
74278,0.0,Seasonal Naive
110715,0.0,Seasonal Naive
444390,67.31,Seasonal Naive
426308,0.0,Seasonal Naive
462987,2324.19,Seasonal Naive
398133,48915.14000000001,Seasonal Naive
70229,13479.099999999999,Seasonal Naive
111048,4.26,Seasonal Naive
90831,20920.179999999997,Seasonal Naive
76511,43000.340000000004,Seasonal Naive
171172,75525.81,Seasonal Naive
95453,2961.67,Seasonal Naive
111865,13894.89,Seasonal Naive
378170,102299.81999999999,Seasonal Naive
586,21589.54,Seasonal Naive
362177,57718.71,Seasonal Naive
66388,2004.68,Seasonal Naive
287517,11359.96,Seasonal Naive
21798,199.5,Seasonal Naive
28876,35358.060000000005,Seasonal Naive
171230,12848.6,Seasonal Naive
166146,2070.1500000000005,Seasonal Naive
18973,58159.39,Seasonal Naive
185313,1408.4900000000002,Seasonal Naive
60035,23759.009999999995,Seasonal Naive
187578,4656.78,Seasonal Naive
310519,0.0,Seasonal Naive
113576,41567.58,Seasonal Naive
91179,10333.839999999998,Seasonal Naive
164996,7290.089999999999,Seasonal Naive
283687,11247.429999999998,Seasonal Naive
136937,11456.319999999998,Seasonal Naive
81767,2518.4200000000005,Seasonal Naive
5301,0.0,Seasonal Naive
44490,14557.090000000002,Seasonal Naive
6153,6062.330000000001,Seasonal Naive
28466,21584.949999999997,Seasonal Naive
76505,20035.48,Seasonal Naive
118666,99097.93,Seasonal Naive
138922,29947.620000000003,Seasonal Naive
429412,549.18,Seasonal Naive
85096,14332.930000000002,Seasonal Naive
144149,22401.579999999998,Seasonal Naive
145722,28975.24,Seasonal Naive
5445,9684.05,Seasonal Naive
115552,4966.35,Seasonal Naive
443535,24297.090000000004,Seasonal Naive
135585,5937.459999999999,Seasonal Naive
134354,60941.23000000001,Seasonal Naive
136618,10829.989999999998,Seasonal Naive
301728,0.0,Seasonal Naive
44795,19376.559999999998,Seasonal Naive
63171,15099.71,Seasonal Naive
306061,20394.920000000002,Seasonal Naive
178550,226738.32,Seasonal Naive
90444,0.0,Seasonal Naive
346380,0.0,Seasonal Naive
55955,26571.43,Seasonal Naive
325383,24022.97,Seasonal Naive
336257,84350.09,Seasonal Naive
46353,4417.49,Seasonal Naive
40736,8608.669999999998,Seasonal Naive
462589,3179.8799999999997,Seasonal Naive
164993,4503.46,Seasonal Naive
429373,19419.380000000005,Seasonal Naive
96642,0.0,Seasonal Naive
362173,76432.69,Seasonal Naive
285406,28732.07,Seasonal Naive
298127,4176.459999999999,Seasonal Naive
295321,15350.7,Seasonal Naive
85670,29593.25,Seasonal Naive
589,13375.49,Seasonal Naive
47557,13087.74,Seasonal Naive
86155,11607.089999999998,Seasonal Naive
19773,4859.960000000001,Seasonal Naive
294525,15.36,Seasonal Naive
105123,184763.08000000002,Seasonal Naive
73997,0.0,Seasonal Naive
49556,11901.73,Seasonal Naive
44559,5780.04,Seasonal Naive
122873,3.98,Seasonal Naive
21010,0.0,Seasonal Naive
19209,16241.470000000001,Seasonal Naive
504396,14957.480000000001,Seasonal Naive
234797,101784.03,Seasonal Naive
74537,89049.66,Seasonal Naive
429408,9795.480000000001,Seasonal Naive
348733,4087.2,Seasonal Naive
13543,88845.71,Seasonal Naive
188964,29650.800000000007,Seasonal Naive
135562,4342.5,Seasonal Naive
125449,7957.779999999999,Seasonal Naive
174498,43337.93,Seasonal Naive
437351,48022.729999999996,Seasonal Naive
421615,14841.280000000002,Seasonal Naive
3905,22625.809999999994,Seasonal Naive
7954,23064.21,Seasonal Naive
450169,53195.23999999999,Seasonal Naive
111076,47501.80999999999,Seasonal Naive
7109,1015.5199999999999,Seasonal Naive
12071,32.62,Seasonal Naive
63169,0.0,Seasonal Naive
112598,2843.85,Seasonal Naive
89593,47276.95,Seasonal Naive
164894,36479.64,Seasonal Naive
68715,15934.999999999998,Seasonal Naive
289638,0.0,Seasonal Naive
292558,10429.96,Seasonal Naive
74250,162.77999999999997,Seasonal Naive
138350,0.0,Seasonal Naive
112067,18500.57,Seasonal Naive
69013,32530.389999999996,Seasonal Naive
103155,211661.98,Seasonal Naive
75403,0.0,Seasonal Naive
98544,11381.679999999998,Seasonal Naive
491742,88845.74,Seasonal Naive
188056,16501.38,Seasonal Naive
46436,4440.209999999999,Seasonal Naive
61604,3676.79,Seasonal Naive
265880,17223.66,Seasonal Naive
296616,15000.39,Seasonal Naive
24717,32079.12,Seasonal Naive
44848,5175.68,Seasonal Naive
143997,48755.04000000001,Seasonal Naive
379427,3708.75,Seasonal Naive
325101,64860.64,Seasonal Naive
20472,0.0,Seasonal Naive
74821,58494.87,Seasonal Naive
450768,0.0,Seasonal Naive
83612,0.0,Seasonal Naive
91587,47427.439999999995,Seasonal Naive
121175,29004.109999999997,Seasonal Naive
97337,0.0,Seasonal Naive
80113,5298.84,Seasonal Naive
85740,2443.83,Seasonal Naive
274955,3044.3399999999997,Seasonal Naive
171297,4323.469999999999,Seasonal Naive
19107,0.0,Seasonal Naive
440478,3675.9500000000003,Seasonal Naive
429479,43834.92,Seasonal Naive
169788,673.42,Seasonal Naive
69012,19201.8,Seasonal Naive
343047,4160.2699999999995,Seasonal Naive
54844,20034.95,Seasonal Naive
39969,36429.69,Seasonal Naive
121151,29243.49,Seasonal Naive
95264,11185.460000000001,Seasonal Naive
45719,13140.079999999998,Seasonal Naive
161803,0.0,Seasonal Naive
166093,18055.37,Seasonal Naive
24134,4409.49,Seasonal Naive
246620,11046.47,Seasonal Naive
107841,16413.94,Seasonal Naive
23168,40756.079999999994,Seasonal Naive
20520,5335.44,Seasonal Naive
79643,43724.54,Seasonal Naive
92271,13.37,Seasonal Naive
390238,19498.989999999998,Seasonal Naive
108600,219509.2,Seasonal Naive
85455,21603.15,Seasonal Naive
38284,11107.09,Seasonal Naive
409379,0.0,Seasonal Naive
103967,22879.21,Seasonal Naive
105985,0.0,Seasonal Naive
149187,54928.659999999996,Seasonal Naive
105125,68920.35,Seasonal Naive
174591,32181.920000000002,Seasonal Naive
175481,12858.150000000001,Seasonal Naive
34808,6942.889999999999,Seasonal Naive
317974,26285.93,Seasonal Naive
110826,23147.189999999995,Seasonal Naive
124341,19119.96,Seasonal Naive
283686,12895.850000000002,Seasonal Naive
171135,5959.679999999999,Seasonal Naive
98177,21754.56,Seasonal Naive
46789,5103.73,Seasonal Naive
443675,0.0,Seasonal Naive
299066,5.25,Seasonal Naive
149069,185881.8,Seasonal Naive
62294,6047.46,Seasonal Naive
12144,23427.489999999998,Seasonal Naive
69881,10863.920000000002,Seasonal Naive
175990,176899.53,Seasonal Naive
59394,5770.550000000001,Seasonal Naive
174358,30758.93,Seasonal Naive
265205,57386.58,Seasonal Naive
8208,11693.31,Seasonal Naive
107131,42430.11,Seasonal Naive
143821,32949.049999999996,Seasonal Naive
125654,4857.959999999999,Seasonal Naive
282164,43406.66,Seasonal Naive
115636,48351.03,Seasonal Naive
439483,46436.71,Seasonal Naive
99863,8150.14,Seasonal Naive
51357,29053.71,Seasonal Naive
