INN,known_inn,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model
UNKNOWN_SKU_499958,False,28.93,49.40074416050501,0.0,85.87391961844112,0.7075957193399589,Damped ETS
UNKNOWN_SKU_500331,False,668.3299999999999,994.3264356228244,0.0,1836.9160434279554,0.4877776482019729,Damped ETS
UNKNOWN_SKU_501109,False,401.54999999999995,0.0,0.0,506.24969253834234,-1.0,Damped ETS
UNKNOWN_SKU_501110,False,5735.92,9093.752494365139,0.0,16325.249783431329,0.5854043456612259,Damped ETS
UNKNOWN_SKU_501788,False,6316.22,5681.964023856166,0.0,13645.068078157074,-0.1004170177960606,Damped ETS
UNKNOWN_SKU_50212,False,89016.78,101624.58648976342,66611.31035688857,125984.70821472094,0.14163404348891762,Damped ETS
UNKNOWN_SKU_502261,False,0.0,311.5020123576226,305.23699781095337,312.76275122585406,,Damped ETS
UNKNOWN_SKU_502262,False,0.0,0.0,0.0,1.260738868231459,,Damped ETS
UNKNOWN_SKU_502264,False,0.0,1882.0899435969873,1875.8249290503181,1883.3506824652188,,Damped ETS
UNKNOWN_SKU_502265,False,0.0,0.0,0.0,1.260738868231459,,Damped ETS
UNKNOWN_SKU_50250,False,35895.56,25706.7186391023,11587.794609001718,35529.81279040182,-0.28384684236428404,Damped ETS
UNKNOWN_SKU_50274,False,0.0,49.37697719182722,43.11196264515797,50.63771606005868,,Damped ETS
UNKNOWN_SKU_50493,False,0.0,0.6051040401548912,0.0,1.8658429083863504,,Damped ETS
UNKNOWN_SKU_50841,False,12171.569999999998,11232.988005125286,0.0,26578.159391525263,-0.07711264815259755,Damped ETS
UNKNOWN_SKU_51054,False,90783.92000000001,85097.70400292335,49389.35261810781,109941.41708565681,-0.06263461631835976,Damped ETS
UNKNOWN_SKU_51208,False,0.0,55.988764254051354,49.723749707382105,57.24950312228281,,Damped ETS
UNKNOWN_SKU_51209,False,11.15,36.97853556831414,0.0,51.03577394909491,2.31646058908647,Damped ETS
UNKNOWN_SKU_51222,False,14754.18,10875.910634689948,5072.598287802773,14913.50467877842,-0.2628590247177446,Damped ETS
UNKNOWN_SKU_5146,False,0.0,0.0,0.0,1.260738868231459,,Damped ETS
UNKNOWN_SKU_5147,False,0.0,10.697845656379421,4.432831109710173,11.958584524610881,,Damped ETS
UNKNOWN_SKU_51972,False,9481.44,8358.1902263742,0.0,20311.810161178684,-0.11846826786076814,Damped ETS
UNKNOWN_SKU_519748,False,0.0,0.21314689052366967,0.0,1.4738857587551288,,Damped ETS
UNKNOWN_SKU_519749,False,0.0,0.02699394784075101,0.0,1.2877328160722101,,Damped ETS
UNKNOWN_SKU_522241,False,81.0,151.16706035642358,0.0,253.28690868317176,0.866260004400291,Damped ETS
UNKNOWN_SKU_5247,False,0.0,668.661983227335,662.3969686806657,669.9227220955664,,Damped ETS
UNKNOWN_SKU_5248,False,0.97,0.0,0.0,1.260738868231459,-1.0,Damped ETS
UNKNOWN_SKU_5260,False,9804.76,7703.878243432371,3847.3382821288287,10387.025702641686,-0.2142716146614123,Damped ETS
UNKNOWN_SKU_528335,False,2810.8599999999997,2153.711873368946,0.0,5697.472328526024,-0.23378899220560756,Damped ETS
UNKNOWN_SKU_5301,False,0.0,1078.6504276910773,1072.3854131444082,1079.9111665593089,,Damped ETS
UNKNOWN_SKU_530622,False,32.47,44.30159063677127,0.0,85.23778168824674,0.3643852983298821,Damped ETS
UNKNOWN_SKU_5320,False,26141.599999999995,5049.63879034431,0.0,12203.487290426536,-0.8068351290531448,Damped ETS
UNKNOWN_SKU_5352,False,225124.93999999997,199682.5590336708,111133.39236400605,261289.71828750765,-0.11301449304696831,Damped ETS
UNKNOWN_SKU_542844,False,30119.629999999997,19335.723170756828,7488.665546227823,27578.18996309286,-0.35803583341638556,Damped ETS
UNKNOWN_SKU_5436,False,8657.59,5711.867690704258,0.0,16626.827908916257,-0.3402473793856884,Damped ETS
UNKNOWN_SKU_5438,False,0.0,0.5226363025508809,0.0,1.78337517078234,,Damped ETS
UNKNOWN_SKU_5471,False,6226.92,7253.565551472448,0.0,15104.085624840285,0.16487212802998075,Damped ETS
UNKNOWN_SKU_54798,False,0.0,0.3724627161818704,0.0,1.6332015844133294,,Damped ETS
UNKNOWN_SKU_54965,False,0.0,98.78212476859508,92.51711022192583,100.04286363682654,,Damped ETS
UNKNOWN_SKU_54966,False,0.0,1003.9933385541188,997.7283240074496,1005.2540774223503,,Damped ETS
UNKNOWN_SKU_550085,False,0.0,20.3432889651396,14.07827441847035,21.60402783337106,,Damped ETS
UNKNOWN_SKU_55166,False,4182.91,1539.913979105771,0.0,6813.471198419824,-0.6318558182925831,Damped ETS
UNKNOWN_SKU_55278,False,0.0,170.4900898507411,164.22507530407185,171.75082871897257,,Damped ETS
UNKNOWN_SKU_55279,False,0.0,69.6202472368716,63.35523269020236,70.88098610510306,,Damped ETS
UNKNOWN_SKU_552960,False,21692.83,44270.403373579284,0.0,71619.39731651673,1.040785060021181,Damped ETS
UNKNOWN_SKU_553375,False,70.21,85.68861899518502,0.0,174.20509493371577,0.22046174327282486,Damped ETS
UNKNOWN_SKU_554423,False,5111.73,13425.053626778803,0.0,19869.610321683598,1.6263229135300192,Damped ETS
UNKNOWN_SKU_554599,False,0.0,0.13829714455487327,0.0,1.3990360127863324,,Damped ETS
UNKNOWN_SKU_554601,False,0.0,0.1358533314904619,0.0,1.396592199721921,,Damped ETS
UNKNOWN_SKU_554602,False,10.4,8.995494221852109,0.0,22.107178451459284,-0.13504863251422028,Damped ETS
UNKNOWN_SKU_55954,False,41941.22,36598.92594600223,20102.041682050498,48076.461130865384,-0.12737574286102715,Damped ETS
UNKNOWN_SKU_55955,False,26571.43,28174.168524389457,17722.736605201248,35445.6432868577,0.060318113266371265,Damped ETS
UNKNOWN_SKU_55966,False,99297.59000000001,77946.44280204189,38889.380324619175,105119.98670460637,-0.21502180665168336,Damped ETS
UNKNOWN_SKU_56114,False,37055.100000000006,35963.162624693025,21388.152739688303,46103.57375313952,-0.02946793762011113,Damped ETS
UNKNOWN_SKU_56173,False,40.03,6.105115152428297,0.0,56.572492047733604,-0.8474865063095605,Damped ETS
UNKNOWN_SKU_56174,False,5.17,15.692353997905393,0.0,22.21037394666204,2.035271566325995,Damped ETS
UNKNOWN_SKU_562647,False,11375.710000000001,744.8869911071205,0.0,15086.686741836413,-0.9345195164866966,Damped ETS
UNKNOWN_SKU_56316,False,0.0,87936.38098857747,87935.9876551393,87936.6546462151,,Damped ETS
UNKNOWN_SKU_5683,False,73766.92000000001,13562.699451521255,0.0,33749.580514565816,-0.8161411720657274,Damped ETS
UNKNOWN_SKU_57085,False,0.0,176.28815956099356,170.0231450143243,177.54889842922503,,Damped ETS
UNKNOWN_SKU_57086,False,0.0,186.36058661810574,180.0955720714365,187.6213254863372,,Damped ETS
UNKNOWN_SKU_579167,False,30014.96,47034.6912365204,35228.80382296541,55248.514283924844,0.567041609801259,Damped ETS
UNKNOWN_SKU_5835,False,26700.78,9498.049568103153,0.0,16804.921945999897,-0.6442781983109425,Damped ETS
UNKNOWN_SKU_586535,False,1801.9700000000003,2976.093720408201,0.0,5247.907338795243,0.6515778400351842,Damped ETS
UNKNOWN_SKU_586545,False,71652.1,81767.84339362178,53584.67654799602,101375.98781143635,0.1411786031898823,Damped ETS
UNKNOWN_SKU_586966,False,81.56,0.9220621549009982,0.0,103.7479242478588,-0.9886946768648726,Damped ETS
UNKNOWN_SKU_587159,False,60395.93999999999,65054.22782406087,41298.48509190924,81582.03808739808,0.07712915510646723,Damped ETS
UNKNOWN_SKU_589,False,13375.49,10293.438524934532,5032.411055928058,13953.743520587623,-0.2304253133952825,Damped ETS
UNKNOWN_SKU_590,False,4351.85,3840.293125752156,0.0,9326.839569465232,-0.11754928920984054,Damped ETS
UNKNOWN_SKU_591,False,22670.6,18031.97662513957,9114.87158159663,24235.959464979678,-0.2046096430998927,Damped ETS
UNKNOWN_SKU_59487,False,25524.050000000003,20071.668216205664,10032.205873495624,27056.519442164434,-0.21361742293226738,Damped ETS
UNKNOWN_SKU_6017,False,0.0,353.6291631032274,347.3641485565582,354.88990197145887,,Damped ETS
UNKNOWN_SKU_602896,False,2555.75,4913.114749369723,0.0,8135.248111852274,0.9223768949896205,Damped ETS
UNKNOWN_SKU_602897,False,29192.2,35170.929694869046,0.0,71974.67088405545,0.20480572532625319,Damped ETS
UNKNOWN_SKU_603731,False,35053.65,39791.23625904305,26003.463583878343,49383.93530863861,0.13515243802123456,Damped ETS
UNKNOWN_SKU_607542,False,2.63,2.5458677543031465,0.0,5.861610977751884,-0.03198944703302409,Damped ETS
UNKNOWN_SKU_6094,False,0.0,13.5992952095411,7.334280662871852,14.86003407777256,,Damped ETS
UNKNOWN_SKU_6108,False,6.63,0.0,0.0,8.358698696374574,-1.0,Damped ETS
UNKNOWN_SKU_61500,False,15445.98,9413.196712783578,3337.7762933653266,13640.107110590143,-0.3905730350043456,Damped ETS
UNKNOWN_SKU_61586,False,0.0,11.121464393279883,4.8564498466106345,12.382203261511343,,Damped ETS
UNKNOWN_SKU_61623,False,0.0,7582.687900455672,7576.422885909003,7583.948639323904,,Damped ETS
UNKNOWN_SKU_61624,False,0.0,5035.998428428591,5029.7334138819215,5037.259167296823,,Damped ETS
UNKNOWN_SKU_61925,False,0.0,2.95397399764095,0.0,4.214712865872409,,Damped ETS
UNKNOWN_SKU_61926,False,0.0,7.46620376560118,1.2011892189319315,8.726942633832639,,Damped ETS
UNKNOWN_SKU_6215,False,67789.16999999998,2705.177196155373,0.0,21256.2013158083,-0.9600942570007072,Damped ETS
UNKNOWN_SKU_62432,False,7641.24,4792.4978713498185,1786.9426702116898,6883.58155837618,-0.372811497695424,Damped ETS
UNKNOWN_SKU_6269,False,19997.120000000003,19397.434099067017,11531.898135822397,24869.798717834205,-0.02998861340697989,Damped ETS
UNKNOWN_SKU_6288,False,0.0,4.765821110569462,0.0,6.026559978800921,,Damped ETS
UNKNOWN_SKU_630188,False,0.0,1.585220207346592,0.0,2.845959075578051,,Damped ETS
UNKNOWN_SKU_63391,False,1805.81,39.1816869979761,0.0,2315.8365426390274,-0.9783024310431462,Damped ETS
UNKNOWN_SKU_63517,False,0.0,0.0,0.0,1.260738868231459,,Damped ETS
UNKNOWN_SKU_64210,False,0.0,381.4155302929381,375.15051574626887,382.67626916116956,,Damped ETS
UNKNOWN_SKU_64211,False,0.0,204.62383794009088,198.35882339342163,205.88457680832235,,Damped ETS
UNKNOWN_SKU_64404,False,0.0,0.5432822651545464,0.0,1.8040211333860054,,Damped ETS
UNKNOWN_SKU_64420,False,8745.18,7144.222652287206,0.0,18169.6109879676,-0.18306739800813643,Damped ETS
UNKNOWN_SKU_64586,False,0.0,92.20839811596481,85.94338356929556,93.46913698419627,,Damped ETS
UNKNOWN_SKU_647290,False,13.479999999999999,27.236242573320016,0.0,44.231002517080086,1.020492772501485,Damped ETS
UNKNOWN_SKU_647296,False,33.47,123.44753985198741,0.0,165.64446977169433,2.688304148550565,Damped ETS
UNKNOWN_SKU_647301,False,12.59,34.60748831756114,0.0,50.48019066859521,1.748807650322569,Damped ETS
UNKNOWN_SKU_647302,False,18.2,46.457955003854934,0.0,69.40340240566749,1.5526348903216998,Damped ETS
UNKNOWN_SKU_647417,False,28.82,39.7127141820488,0.0,76.04720836447945,0.37795677245138104,Damped ETS
UNKNOWN_SKU_647418,False,26.16,79.6934817559589,0.0,112.67441054889386,2.0463869172767164,Damped ETS
UNKNOWN_SKU_647419,False,13.64,39.85909872573602,0.0,57.05557688841312,1.9222213142035205,Damped ETS
UNKNOWN_SKU_647421,False,27.89,140.1511414635699,0.0,175.3131484985453,4.025139528991391,Damped ETS
UNKNOWN_SKU_65897,False,4937.98,4757.326396768985,0.0,10982.829713318566,-0.03658451496988935,Damped ETS
UNKNOWN_SKU_66229,False,74180.27,40501.9268322717,11324.346188249172,60801.924279834,-0.4540067482597232,Damped ETS
UNKNOWN_SKU_66230,False,66083.15,68601.1716553692,42608.45906028108,86685.33037205864,0.03810383820034602,Damped ETS
UNKNOWN_SKU_66274,False,29690.059999999998,11981.036257781909,302.942878290738,20105.94793871771,-0.5964630499978137,Damped ETS
UNKNOWN_SKU_66276,False,0.0,4.71649888349074,0.0,5.977237751722199,,Damped ETS
UNKNOWN_SKU_66277,False,10719.16,15756.913560629462,0.0,29270.97520742139,0.4699765243386107,Damped ETS
UNKNOWN_SKU_662790,False,0.19,0.08544399713411925,0.0,1.3461828653655783,-0.5502947519256882,Damped ETS
UNKNOWN_SKU_66436,False,37353.18,32201.25549884153,17509.00078258491,42423.23849591521,-0.1379246559773083,Damped ETS
UNKNOWN_SKU_66439,False,18090.3,17676.48208483522,10560.962188175898,22627.030847001173,-0.022875127287263264,Damped ETS
UNKNOWN_SKU_66440,False,9816.27,7957.804169491253,0.0,20333.55729954568,-0.18932505223559948,Damped ETS
UNKNOWN_SKU_66470,False,8718.36,13365.352802981984,0.0,24356.928122216406,0.5330122641164146,Damped ETS
UNKNOWN_SKU_66473,False,9397.21,6753.167604175005,0.0,18600.595504108354,-0.2813646173518517,Damped ETS
UNKNOWN_SKU_66474,False,8.75,0.0,0.0,11.031465097025267,-1.0,Damped ETS
UNKNOWN_SKU_66475,False,8303.16,5693.28428773285,0.0,16161.400828877573,-0.3143231868670662,Damped ETS
UNKNOWN_SKU_66534,False,6586.34,4747.351146039586,0.0,13051.005983427174,-0.2792125602323011,Damped ETS
UNKNOWN_SKU_66537,False,4118.09,3962.468271274583,0.0,9154.304397149872,-0.03778978330376881,Damped ETS
UNKNOWN_SKU_66538,False,2.36,131.96508927326587,117.17965494312645,134.9404330022921,54.917410709010966,Damped ETS
UNKNOWN_SKU_66541,False,6773.669999999999,6129.916032431619,0.0,14669.745082005007,-0.095037692649388,Damped ETS
UNKNOWN_SKU_667737,False,4.85,1481.4614734644156,1451.0761529130698,1487.5760569753381,304.4559739101888,Damped ETS
UNKNOWN_SKU_66925,False,48506.97,0.0,0.0,13274.302819186032,-1.0,Damped ETS
UNKNOWN_SKU_66926,False,30200.98,30294.0970259309,18415.041726206167,38558.825867088795,0.003083245177172955,Damped ETS
UNKNOWN_SKU_67585,False,5355.48,3843.0042585961482,0.0,10594.866052632362,-0.2824164671334505,Damped ETS
UNKNOWN_SKU_67683,False,9015.949999999999,6920.1629952336025,3373.888383298719,9387.446573297544,-0.23245326391188914,Damped ETS
UNKNOWN_SKU_676866,False,1670.6299999999999,85.50508898532726,0.0,2191.7332644188496,-0.9488186558452038,Damped ETS
UNKNOWN_SKU_678068,False,7500.41,9507.168090735779,0.0,18963.226505407696,0.2675531191942546,Damped ETS
UNKNOWN_SKU_67839,False,27730.319999999996,8566.578891417463,0.0,16155.192753568215,-0.6910753683542972,Damped ETS
UNKNOWN_SKU_68079,False,7294.959999999999,4825.419996421494,0.0,14022.459610615257,-0.3385268738387195,Damped ETS
UNKNOWN_SKU_68080,False,13314.33,7992.116946641438,0.0,24778.010282101597,-0.3997357023116118,Damped ETS
UNKNOWN_SKU_68081,False,377.51,1998.60654998879,0.0,2474.548080134848,4.294181743500278,Damped ETS
UNKNOWN_SKU_68082,False,233.47000000000003,1605.1937399876253,142.5007937767557,1899.5384435536241,5.875374737600656,Damped ETS
UNKNOWN_SKU_684229,False,2437.12,3158.0063136980434,0.0,6230.578224242297,0.2957943448406495,Damped ETS
UNKNOWN_SKU_6865,False,26401.25,24374.299251930504,13989.804817251314,31599.202957625486,-0.0767748022563135,Damped ETS
UNKNOWN_SKU_686645,False,158.52,40.503660907635414,0.0,240.35598629968632,-0.744488639240251,Damped ETS
UNKNOWN_SKU_68713,False,536.1,45.42245866112119,0.0,721.3045659200064,-0.9152724143609006,Damped ETS
UNKNOWN_SKU_68715,False,15934.999999999998,14139.34003654696,7871.571699191233,18500.074492311345,-0.11268653677144891,Damped ETS
UNKNOWN_SKU_68753,False,0.0,1.5588643754396605,0.0,2.8196032436711196,,Damped ETS
UNKNOWN_SKU_68871,False,30152.34,10958.905632228163,0.0,19210.323765891342,-0.6365487510346406,Damped ETS
UNKNOWN_SKU_69084,False,4717.17,4895.306513899244,0.0,10842.426080954636,0.03776342889894657,Damped ETS
UNKNOWN_SKU_691225,False,5.43,0.34157897034262513,0.0,7.187391024839448,-0.9370941122757597,Damped ETS
UNKNOWN_SKU_691227,False,12.39,3.3856458352110774,0.0,19.006200412598858,-0.7267436775455143,Damped ETS
UNKNOWN_SKU_69311,False,11096.080000000002,7991.638906259516,0.0,21980.898247265246,-0.27977818236174257,Damped ETS
UNKNOWN_SKU_69312,False,50744.96,42945.64817123597,22985.958584264965,56832.39404687987,-0.153696284887485,Damped ETS
UNKNOWN_SKU_69628,False,20843.319999999996,12931.586658397782,4733.211939767511,18635.520370134396,-0.37958124433162355,Damped ETS
UNKNOWN_SKU_6979,False,12233.169999999998,12018.440108676092,7206.725292768344,15366.140511702337,-0.01755308651182863,Damped ETS
UNKNOWN_SKU_70314,False,3478.62,3293.8158279667878,0.0,7679.447269774106,-0.053125714229554255,Damped ETS
UNKNOWN_SKU_706582,False,38758.229999999996,78629.5999666536,0.0,127493.60699150818,1.0287200929106826,Damped ETS
UNKNOWN_SKU_707813,False,4842.09,7006.869642578474,0.0,13111.48070905334,0.4470754658790881,Damped ETS
UNKNOWN_SKU_70951,False,3200.9600000000005,2392.7366072675545,0.0,6428.311294921727,-0.25249406201028624,Damped ETS
UNKNOWN_SKU_71586,False,305.34000000000003,0.0,0.0,384.9540060257938,-1.0,Damped ETS
UNKNOWN_SKU_716892,False,139758.85,194197.93372706787,139226.10474085834,232444.0104570965,0.3895215489184969,Damped ETS
UNKNOWN_SKU_718932,False,27653.16,27092.966894875703,0.0,61956.380536299155,-0.02025783328647779,Damped ETS
UNKNOWN_SKU_718960,False,13275.509999999998,3704.0543589853983,0.0,20441.005811580813,-0.720985908715718,Damped ETS
UNKNOWN_SKU_7201,False,159691.81999999998,330131.43469858053,267319.30208918545,373832.3209099219,1.0673033515341022,Damped ETS
UNKNOWN_SKU_72132,False,0.0,0.0,0.0,1.260738868231459,,Damped ETS
UNKNOWN_SKU_723526,False,3851.5499999999997,2434.5339011184524,0.0,7290.332689055328,-0.36790801077009194,Damped ETS
UNKNOWN_SKU_726217,False,60.2,127.64369879102212,0.0,203.54017865855596,1.1203272224422278,Damped ETS
UNKNOWN_SKU_72874,False,0.62,7.705438903554464,1.4404243568852158,8.966177771785922,11.428127263797522,Damped ETS
UNKNOWN_SKU_730565,False,14873.86,13091.012140725865,0.0,31843.065563359036,-0.11986450452499453,Damped ETS
UNKNOWN_SKU_732028,False,210669.46000000002,245081.30405384305,162217.96103308187,302732.6107999539,0.1633451951404965,Damped ETS
UNKNOWN_SKU_73438,False,0.0,0.0,0.0,1.260738868231459,,Damped ETS
UNKNOWN_SKU_739610,False,53427.310000000005,61191.351168678404,40176.60363381244,75812.14260864108,0.1453197095020955,Damped ETS
UNKNOWN_SKU_741016,False,7281.09,7572.918841747126,0.0,16752.47200783852,0.040080378315214604,Damped ETS
UNKNOWN_SKU_741377,False,11.75,18.100992121345882,0.0,32.91467382306553,0.5405099677741176,Damped ETS
UNKNOWN_SKU_741379,False,48.69,194.48719790917335,0.0,255.87257340336308,2.994397163877046,Damped ETS
UNKNOWN_SKU_741380,False,34.67,105.23439611242783,0.0,148.94421267401253,2.035315722885141,Damped ETS
UNKNOWN_SKU_74268,False,1884.36,1753.0315986829562,0.0,4128.717492423589,-0.06969390207659032,Damped ETS
UNKNOWN_SKU_74278,False,0.0,371.81086476657015,365.5458502199009,373.0716036348016,,Damped ETS
UNKNOWN_SKU_74506,False,0.0,2.4983265547938944,0.0,3.7590654230253535,,Damped ETS
UNKNOWN_SKU_748035,False,65353.009999999995,145418.17164271875,0.0,227811.25150563798,1.225118194903628,Damped ETS
UNKNOWN_SKU_75047,False,0.0,31.14402778390567,24.87901323723642,32.40476665213713,,Damped ETS
UNKNOWN_SKU_7508,False,52773.91,28419.96398888036,7662.220522519467,42861.947528410245,-0.4614770065572106,Damped ETS
UNKNOWN_SKU_75626,False,0.0,271.6531902077188,265.38817566104956,272.91392907595025,,Damped ETS
UNKNOWN_SKU_75677,False,0.0,14.833927844969335,8.568913298300085,16.094666713200795,,Damped ETS
UNKNOWN_SKU_756860,False,2022.8,1993.407075738987,0.0,4543.629658397583,-0.014530810886401513,Damped ETS
UNKNOWN_SKU_75766,False,43274.56999999999,35187.85759967696,18166.52219593149,47030.27419568498,-0.18686984989852096,Damped ETS
UNKNOWN_SKU_75767,False,0.0,1235.6256710498724,1229.3606565032032,1236.886409918104,,Damped ETS
UNKNOWN_SKU_758543,False,33449.0,67764.92893770924,0.0,109935.3833411833,1.0259179329041,Damped ETS
UNKNOWN_SKU_762617,False,3819.3499999999995,5372.592251764999,0.0,10187.795248144821,0.4066771182963069,Damped ETS
UNKNOWN_SKU_76356,False,24014.1,25062.663230912287,15617.114713178105,31634.305106919288,0.043664481738324046,Damped ETS
UNKNOWN_SKU_76377,False,46503.45999999999,39838.95563343618,21547.589824494316,52564.982639037735,-0.14331201090335677,Damped ETS
UNKNOWN_SKU_76563,False,266893.56000000006,201743.363716572,96765.20213438489,274780.82484701567,-0.24410553886511177,Damped ETS
UNKNOWN_SKU_76567,False,62.08,175.46685257234302,0.0,253.73352151215198,1.8264634757142884,Damped ETS
UNKNOWN_SKU_76573,False,0.0,30.325945037034256,24.060930490365006,31.586683905265716,,Damped ETS
UNKNOWN_SKU_77021,False,0.0,38.19694860584562,31.93193405917637,39.457687474077076,,Damped ETS
UNKNOWN_SKU_77496,False,2023.21,10727.945569390284,0.0,13278.685054984853,4.302437991800299,Damped ETS
UNKNOWN_SKU_77881,False,0.0,4.306350092136952,0.0,5.5670889603684115,,Damped ETS
UNKNOWN_SKU_77882,False,0.0,1.020633268959646,0.0,2.281372137191105,,Damped ETS
UNKNOWN_SKU_7849,False,0.0,146.5311478795417,140.26613333287244,147.79188674777316,,Damped ETS
UNKNOWN_SKU_78790,False,959593.2699999998,780053.1717989856,511543.4264551068,943824.3524638171,-0.18710020569549668,Damped ETS
UNKNOWN_SKU_791549,False,1246.19,2426.910446649099,0.0,3998.0306168504612,0.9474642282870982,Damped ETS
UNKNOWN_SKU_793670,False,4694.429999999999,3924.9526670430505,0.0,9843.403032234859,-0.16391283562795678,Damped ETS
UNKNOWN_SKU_79522,False,20623.9,8233.4777990432,121.40830341779565,13877.365551929244,-0.6007797846652089,Damped ETS
UNKNOWN_SKU_79549,False,0.0,12.105054175884366,5.840039629215117,13.365793044115826,,Damped ETS
UNKNOWN_SKU_79550,False,0.0,0.0,0.0,1.260738868231459,,Damped ETS
UNKNOWN_SKU_79632,False,0.0,7319.536177818647,7319.14284438047,7319.809835456285,,Damped ETS
UNKNOWN_SKU_80069,False,0.0,47.690346065776154,41.425331519106905,48.95108493400761,,Damped ETS
UNKNOWN_SKU_80070,False,0.0,54.47635687093804,48.21134232426879,55.7370957391695,,Damped ETS
UNKNOWN_SKU_803420,False,665.4300000000001,2823.0650958391766,0.0,3661.9985609264368,3.2424674208243935,Damped ETS
UNKNOWN_SKU_810214,False,15.24,36.946907448016646,0.0,56.16056779986408,1.4243377590562103,Damped ETS
UNKNOWN_SKU_814645,False,102.78999999999999,402.0637472762332,0.0,531.6550955417449,2.9115064430025606,Damped ETS
UNKNOWN_SKU_814656,False,49.44,143.50533579221798,0.0,205.83626543758132,1.902616015214765,Damped ETS
UNKNOWN_SKU_814661,False,25.08,110.62339368244731,0.0,142.2427244976923,3.4108211197148055,Damped ETS
UNKNOWN_SKU_814666,False,87.30999999999999,248.53898994017405,0.0,358.61410052546273,1.846626846182271,Damped ETS
UNKNOWN_SKU_814670,False,1.8199999999999998,2.585303639473738,0.0,4.879848379654994,0.42049650520535065,Damped ETS
UNKNOWN_SKU_814672,False,147.35,512.5950402443091,0.0,698.3649124782146,2.478758332163618,Damped ETS
UNKNOWN_SKU_814673,False,32.099999999999994,95.62881801243248,0.0,136.09853568266232,1.9790909038140962,Damped ETS
UNKNOWN_SKU_814674,False,26.919999999999998,112.70060681463468,0.0,146.63969714742555,3.186500996085984,Damped ETS
UNKNOWN_SKU_814675,False,16.490000000000002,49.65709871507553,0.0,70.44668265221229,2.011346192545514,Damped ETS
UNKNOWN_SKU_814676,False,90.37,448.8934841899047,0.0,562.8264557119817,3.9672843221191183,Damped ETS
UNKNOWN_SKU_814677,False,13.35,28.933010696466816,0.0,45.763874587356796,1.1672667188364656,Damped ETS
UNKNOWN_SKU_814680,False,153.89,374.9628051370361,0.0,568.9779095691754,1.4365638127041143,Damped ETS
UNKNOWN_SKU_814684,False,29.25,43.02544845111548,0.0,79.90206034688566,0.47095550260223873,Damped ETS
UNKNOWN_SKU_814692,False,6.35,21.288980193477148,0.0,29.294672006746914,2.3525953060593934,Damped ETS
UNKNOWN_SKU_814699,False,8.48,23.363149705328325,0.0,34.0542153079311,1.7550884086472078,Damped ETS
UNKNOWN_SKU_814703,False,1.79,2.1174001940193206,0.0,4.374122768153633,0.1829051363236427,Damped ETS
UNKNOWN_SKU_814707,False,0.0,0.0285838740733001,0.0,1.2893227423047593,,Damped ETS
UNKNOWN_SKU_814709,False,39.04,127.23211790276412,0.0,176.4513633185203,2.2590194134929336,Damped ETS
UNKNOWN_SKU_814714,False,5.67,15.452303944011483,0.0,22.600693326883857,1.725274064199556,Damped ETS
UNKNOWN_SKU_814715,False,11.12,26.973170505743518,0.0,40.99258672047734,1.4256448296531943,Damped ETS
UNKNOWN_SKU_814716,False,52.35,202.12336076380583,0.0,268.1230405157227,2.8610002056123367,Damped ETS
UNKNOWN_SKU_814718,False,86.31,185.69437481696752,0.0,294.5087465340248,1.1514815759120323,Damped ETS
UNKNOWN_SKU_814724,False,11.679999999999998,16.85583571039763,0.0,31.581265691341073,0.4431366190408934,Damped ETS
UNKNOWN_SKU_814726,False,14.240000000000002,67.09263338244111,0.0,85.04555486605709,3.7115613330365935,Damped ETS
UNKNOWN_SKU_814745,False,134.96,497.25788756868985,0.0,667.4072052252076,2.6844834585706123,Damped ETS
UNKNOWN_SKU_814747,False,24.31,213.6711453801057,61.3686417505763,244.3197072668125,7.789434199099372,Damped ETS
UNKNOWN_SKU_814749,False,50.9,127.27335944866239,0.0,191.44496784164366,1.5004589282644871,Damped ETS
UNKNOWN_SKU_814750,False,8.89,3.4375462494043214,0.0,14.645514787981995,-0.6133243813943396,Damped ETS
UNKNOWN_SKU_814751,False,25.349999999999998,71.28681948461012,0.0,103.2465497942776,1.8121033327262377,Damped ETS
UNKNOWN_SKU_814752,False,36.739999999999995,89.28778601495272,0.0,135.60733203377652,1.430260914941555,Damped ETS
UNKNOWN_SKU_814758,False,0.86,0.04858448848886466,0.0,1.3093233567203237,-0.9435064087338783,Damped ETS
UNKNOWN_SKU_814759,False,58.64,73.2208096697165,0.0,147.15053690280928,0.24864955098425146,Damped ETS
UNKNOWN_SKU_814761,False,76.63,309.59369875811547,0.0,406.2041182306922,3.040110906408919,Damped ETS
UNKNOWN_SKU_814907,False,77.69,264.74711314469886,0.0,362.6939158176009,2.407737329703937,Damped ETS
UNKNOWN_SKU_814910,False,0.0,0.019256919793830252,0.0,1.2799957880252892,,Damped ETS
UNKNOWN_SKU_814928,False,9.22,20.80122896624846,0.0,32.42524133134251,1.256098586361004,Damped ETS
UNKNOWN_SKU_82158,False,0.0,5.0644188174086695,0.0,6.325157685640129,,Damped ETS
UNKNOWN_SKU_82601,False,0.0,0.013067144520205354,0.0,1.2738060127516644,,Damped ETS
UNKNOWN_SKU_82619,False,12036.349999999999,8107.358827316088,0.0,23282.05310395381,-0.3264271288790963,Damped ETS
UNKNOWN_SKU_82802,False,0.0,0.0,0.0,1.260738868231459,,Damped ETS
