SKU,INN,ATC4,ATC5,allocated_direct_2024
111075,NALBUPHINE HYDROCHLORIDE,N02A F Morphinan derivatives,N02A F02 Nalbufine,743582.9563411791
72634,CAMPHORA*+CARYOPHYLLUS AROMATICUS*&+EUCALYPTUS VIMINALIS*&+MENTHOLUM*,M02A X Other topical products for joint and muscular pain,M02A X10 Various,4859.775119854145
85639,AMITRIPTYLINE,N06A A Non-selective monoamine reuptake inhibitors,N06A A09 Amitriptyline,59076.83139062126
38553,ATENOLOLUM+CHLORTALIDONUM,"C07C B Beta blocking agents, selective, and other diuretics",C07C B03 Atenolol and other diuretics,15982.605923947636
63472,ACICLOVIRUM,J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,J05A B01 Aciclovir,45168.600403854965
31155,SULPIRIDUM,N05A L Benzamides,N05A L01 Sulpiride,84971.07336269514
112580,ELEUTHEROCOCCUS SENTICOSUS*&,A13A TONICS,A13A TONICS,18170.564148243964
13580,MAGNESII SULFAS*,B05X A Electrolyte solutions,B05X A05 Magnesium sulfate,27603.892122272526
36545,ACIDUM GAMMA-AMINOBUTYRICUM*,N06B X Other psychostimulants and nootropics,N06B X23** Gamma-aminobutyric acid (GABA) and derivatives,70288.5469809739
63491,ENALAPRILUM+HYDROCHLOROTHIAZIDUM,"C09B A ACE inhibitors, and diuretics",C09B A02 Enalapril and diuretics,25460.751275265626
328378,BISOPROLOLUM,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,213611.61099905358
136853,AMLODIPINUM+BISOPROLOLUM,C07F B Beta blocking agents and calcium channel blockers,C07F B07 Bisoprolol and amlodipine,113242.18447890836
177339,UNKNOWN_SKU_177339,D03A X Other cicatrizants,"D03A X50** Other preparations, incl. combinations",0.0
459454,BENZYDAMINUM,A01A D Other agents for local oral treatment,A01A D02 Benzydamine,133020.75737786063
175861,FLUTICASONUM,R03B A Glucocorticoids,R03B A05 Fluticasone,23590.25221263217
427715,MYRAMISTINUM*+XYLOMETAZOLINUM,"R01A B Sympathomimetics, combinations excl. corticosteroids",R01A B06 Xylometazoline,112181.9529566309
9780,LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,N05C M Other hypnotics and sedatives,N05C M20** Leonurus,26627.739831169278
127312,CHONDROITINI SULFAS*+GLUCOSAMINUM,M09A X Other drugs for disorders of the musculo-skeletal system,M09A X15** Other drugs,79364.20878721235
103148,IODUM*,D08A G Iodine products,D08A G03 Iodine,10690.05358427589
150503,CEFEPIMUM,J01D E Fourth-generation cephalosporins,J01D E01 Cefepime,8777.659018982022
28495,BRINZOLAMIDUM,S01E C Carbonic anhydrase inhibitors,S01E C04 Brinzolamide,87648.70840726385
124236,CHLORPHENAMINUM+COFFEINUM*+DEXTROMETHORPHANUM+PARACETAMOLUM+PHENYLEPHRINUM,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",55016.84487693454
166672,AZITHROMYCINUM,J01F A Macrolides,J01F A10 Azithromycin,8347.044961719248
2221,DILTIAZEMUM,C08D B Benzothiazepine derivatives,C08D B01 Diltiazem,0.0
97181,UNKNOWN_SKU_97181,R05X OTHER COLD PREPARATIONS,R05X OTHER COLD PREPARATIONS,450.5468189319912
92878,METHYLURACILUM*,A14B OTHER ANABOLIC AGENTS,A14B OTHER ANABOLIC AGENTS,65306.817287684586
96896,ACIDUM ACETYLSALICYLICUM*,N02B A Salicylic acid and derivatives,N02B A01 Acetylsalicylic acid,50163.03362939296
10119,KALIUM BROMIDUM*+THYMUS SERPYLLUM*&,R05C A Expectorants,R05C A10 Combinations,0.0
328863,BROMHEXINUM+GUAIFENESINUM+SALBUTAMOLUM,R05C A Expectorants,R05C A50** Others,39844.218072481366
81522,DEXAMETHASONUM,H02A B Glucocorticoids,H02A B02 Dexamethasone,119327.7670147494
79614,LOSARTANUM,"C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A01 Losartan,80746.36112266823
169309,NATAMYCINUM,G01A A Antibiotics,G01A A02 Natamycin,32161.946045233595
12201,FAMOTIDINUM,A02B A H2-receptor antagonists,A02B A03 Famotidine,28745.75432539688
40064,NYSTATINUM,A07A A Antibiotics,A07A A02 Nystatin,19271.30095896624
359499,LEVOCETIRIZINUM,R06A E Piperazine derivatives,R06A E09 Levocetirizine,52904.20203636708
71584,CHLORAMPHENICOLUM+METHYLURACILUM*,D03A X Other cicatrizants,"D03A X50** Other preparations, incl. combinations",23569.484138862656
265869,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,525.8210710138378
295320,TENOXICAMUM,M01A C Oxicams,M01A C02 Tenoxicam,97035.96195876546
427670,GLYCEROLUM,A06A X Other drugs for constipation,A06A X01 Glycerol,58247.7906026734
108321,CALCII CARBONAS*+MAGNESII CARBONAS,"A02A D Combinations and complexes of aluminium, calcium and magnesium compounds",A02A D01 Ordinary salt combinations,4.563021273203148
110695,INSULINUM GLARGINUM,"A10A E Insulin and analogues for injection, long-acting",A10A E04 Insulin glargine,119332.89880270214
107673,TIZANIDINUM,M03B X Other centrally acting agents,M03B X02 Tizanidine,125703.86912521483
493007,MAGNESIUM CITRATUM*+PYRIDOXINUM,A11E C Vitamin B-complex with minerals,A11E C Vitamin B-complex with minerals,357842.9348770528
5604,PIRACETAMUM,N06B X Other psychostimulants and nootropics,N06B X03 Piracetam,56485.14562188678
54251,FLUTICASONUM+SALMETEROLUM,"R03A K Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",R03A K06 Salmeterol and fluticasone,110101.11225377952
360739,AMOROLFINUM,D01A E Other antifungals for topical use,D01A E16 Amorolfine,88765.25168459961
40853,EQUISETUM ARVENSE*&,C03B X Other low-ceiling diuretics,"C03B X10** Other diuretics, incl. plant diuretics",30158.862001626534
174417,AMLODIPINUM+PERINDOPRILUM,C09B B ACE inhibitors and calcium channel blockers,C09B B04 Perindopril and amlodipine,157644.03514324577
82951,ZOPICLONUM,N05C F Benzodiazepine related drugs,N05C F01 Zopiclone,95198.59053945747
103243,SUMATRIPTANUM,N02C C Selective 5HT1-receptor agonists,N02C C01 Sumatriptan,140154.25706376275
267002,ALFA-BROMISOVALERIC ACID ETHYL ETHER*+PHENOBARBITALUM,"N05C B Barbiturates, combinations",N05C B02 Barbiturates in combination with other drugs,54134.64404878447
129471,LEVOFLOXACINUM,J01M A Fluoroquinolones,J01M A12 Levofloxacin,3938.56756522448
309750,VITAMIN C+PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",36423.66219067927
175046,DICLOFENACUM,M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34415.012078649124
63236,EUCALYPTUS VIMINALIS+MENTHA PIPERITA+SULFANILAMIDUM+SULFATHIAZOLUM+THYMOL,R02A A Antiseptics,R02A A20 Various,2071.591003706613
340773,TOCOPHEROLI ACETAS*,A11H A Other plain vitamin preparations,A11H A03 Tocopherol (vit. E),84528.26966422403
178579,CHONDROITINI SULFAS*,M02A X Other topical products for joint and muscular pain,M02A X10 Various,25319.11209643544
46440,CALCII CARBONAS*+COLECALCIFEROLUM,"A12A X Calcium, combinations with vitamin D and/or other drugs","A12A X Calcium, combinations with vitamin D and/or other drugs",36177.95340232678
108305,CUCURBITA PEPO/MAXIMA/MOSCHATA*&,C10A X Other ilipid modifying agents,C10A X19** Various **,21669.521991237983
79725,CLOTRIMAZOLUM,D01A C Imidazole and triazole derivatives,D01A C01 Clotrimazole,2656.714755445958
188827,BROMHEXINE+GUAIFENESINUM+MENTHOLUM*+SALBUTAMOLUM,R05C A Expectorants,R05C A50** Others,53714.203336625156
75642,DEXAMETHASONUM,"S01B A Corticosteroids, plain",S01B A01 Dexamethasone,154417.01416712557
40096,UNKNOWN_SKU_40096,C01E X Other cardiac combination products,C01E X Other cardiac combination products,54523.23130882674
13895,KALII CHLORIDUM*+MACROGOLUM+NATRII CHLORIDUM*+NATRII HYDROCARBONAS*+NATRII SULFAS*,A06A D Osmotically acting laxatives,"A06A D65 Macrogol, combinations",136393.6772744511
408383,METAMIZOLUM NATRICUM+PITOFENONUM+FENPIVERINII BROMIDUM,A03D A Synthetic anticholinergic agents in combination with analgesics,A03D A02 Pitofenone and analgesics,7638.301002628201
412507,AMLODIPINUM,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,403725.9949691932
226432,ROSUVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,173871.65553208004
111467,IBUPROFENUM,M01A E Propionic acid derivatives,M01A E01 Ibuprofen,0.0
87722,NICERGOLINUM,C04A E Ergot alkaloids,C04A E02 Nicergoline,120033.99270924773
362322,SPIRONOLACTONUM,C03D A Aldosterone antagonists,C03D A01 Spironolactone,170123.3017683208
24133,RICINUS COMMUNIS*&,A06A B Contact laxatives,A06A B05 Castor oil,32702.962038970025
190592,MYRAMISTINUM*,S03A A Antiinfectives,S03A A12** Myramistinum,161134.1445535404
78796,GLIBENCLAMIDUM,A10B B Sulfonylureas,A10B B01 Glibenclamide,37888.239285789125
437164,UNKNOWN_SKU_437164,N07X X Other nervous system drugs,N07X X19** Various preparations,41959.67295332435
167894,AZITHROMYCINUM,J01F A Macrolides,J01F A10 Azithromycin,6437.941939743852
310527,URSODESOXYCHOLIC ACID,A05A A Bile acids and derivatives,A05A A02 Ursodeoxycholic acid,146539.91265908166
358332,LEVOFLOXACINUM,J01M A Fluoroquinolones,J01M A12 Levofloxacin,8477.885015696906
187616,CEFTRIAXONUM,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,0.0
485402,ALTHAEA OFFICINALIS*&,R05C A Expectorants,R05C A05 Altheae radix,54655.88081292119
273032,BENZYDAMINUM,A01A D Other agents for local oral treatment,A01A D02 Benzydamine,131438.02564768115
472719,ALLOPURINOLUM,M04A A Preparations inhibiting uric acid production,M04A A01 Allopurinol,119296.5446308701
97001,GINKGO BILOBA*&,N06D X Other anti-dementia drugs,N06D X02 Folium Ginkgo,25351.360577798434
91490,MAGNESII SULFAS*,A06A D Osmotically acting laxatives,A06A D04 Magnesium sulfate,10998.125847101574
84192,LEVAMLODIPINUM,C08C A Dihydropyridine derivatives,C08C A17 Levamlodipine,12957.737814109632
165710,HYDROGENII PEROXIDUM*,D08A X Other antiseptics and disinfectants,D08A X01 Hydrogen peroxide,26691.929240784073
85402,GLIMEPIRIDUM,A10B B Sulfonylureas,A10B B12 Glimepiride,43724.51237466283
407031,ENALAPRILUM,"C09A A ACE inhibitors, plain",C09A A02 Enalapril,261807.12837506644
264569,CHLORPHENAMINUM+COFFEINUM*+PARACETAMOLUM+PHENYLEPHRINUM,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",0.0
77845,ACIDUM SALICYLICUM*,D02A F Salicylic acid preparations,D02A F Salicylic acid preparations,12786.532568172799
429398,LEVOFLOXACINUM,J01M A Fluoroquinolones,J01M A12 Levofloxacin,18351.12961444181
166020,MELDONIUM,C01E B Other cardiac preparations,C01E B22 Meldonium,14815.35604198476
167016,VITAMIN C+ACIDUM FOLICUM+CALCII PANTOTHENAS+CYANOCOBALAMINUM+NICOTINAMIDUM+PYRIDOXINUM+RIBOFLAVINUM+THIAMINUM,A11E B Vitamin B-complex with vitamin C,A11E B Vitamin B-complex with vitamin C,0.0
51039,NIMESULIDUM,"M01A X Other antiinflammatory and antirheumatic agents, non-steroids",M01A X17 Nimesulide,112723.42485395442
174608,CIPROFLOXACINUM+TINIDAZOLUM,J01R A Combinations of antibacterials,J01R A11 Ciprofloxacin and tinidazole,55063.78964086781
71426,LORATADINUM,R06A X Other antihistamines for systemic use,R06A X13 Loratadine,96178.92821493848
154916,CENTAURIUM VULG. RAF./PULCHELLUM (SWARTZ) DRUCE*&+LEVISTICUM OFFICINALE&+ROSMARINUS OFFICINALIS*&,G04B X Other urologicals,"G04B X50** Other preparations, incl. combinations",45407.32418761572
21403,EUCALYPTUS VIMINALIS*&,D08A X Other antiseptics and disinfectants,D08A X10** Other preparations,12292.162844990571
664,TINIDAZOLUM,J01X D Imidazole derivatives,J01X D02 Tinidazole,0.0
13967,UNKNOWN_SKU_13967,G03X A Antigonadotropins and similar agents,G03X A10** Various preparations,36057.70338858258
133660,SIMVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A01 Simvastatin,76861.70584374317
7373,MENADIONI NATRII BISULFIS,B02B A Vitamin K,B02B A02 Menadione,42650.155178854766
340877,EMOXYPINUM*,C01E B Other cardiac preparations,C01E B29** Others,71681.0186045937
365097,FLUCONAZOLUM,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,41549.102878943326
437161,UNKNOWN_SKU_437161,G02C X Other gynecologicals,G02C X10** Others,3543.1781019305427
86757,OFLOXACINUM,J01M A Fluoroquinolones,J01M A01 Ofloxacin,10187.624303934432
20580,CAPSICUM ANNUUM*&,M02A B Capsaicin and similar agents,M02A B01 Capsaicin,38198.26966447206
98159,ATORVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,74577.76538561037
5521,AMITRIPTYLINE,N06A A Non-selective monoamine reuptake inhibitors,N06A A09 Amitriptyline,2862.865032769273
156589,LERCANIDIPINUM,C08C A Dihydropyridine derivatives,C08C A13 Lercanidipine,167834.97508643084
44849,CANDESARTANUM,"C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A06 Candesartan,21220.071854700785
251081,DAPAGLIFLOZINUM,A10B K Sodium-glucose cotransporter 2 inhibitors,A10B K01 Dapagliflozinum,513000.02116102807
149166,PREGABALINUM,N02B F Gabapentinoids,N02B F02 Pregabalin,304649.75040566514
65791,TERBINAFINUM,D01A E Other antifungals for topical use,D01A E15 Terbinafine,106080.77801408572
185310,ZINCI OXYDUM*,D02A B Zinc products,D02A B01** Zinc oxide,153358.8040016523
90393,JOSAMYCINUM,J01F A Macrolides,J01F A07 Josamycin,0.0
112754,CRATAEGUS L.*&,C01E B Other cardiac preparations,C01E B04 Crataegus glycosides,16926.503644512042
221360,LEVOTHYROXINUM NATRICUM,H03A A Thyroid hormones,H03A A01 Levothyroxine sodium,128452.35485346772
127387,TORASEMIDUM,"C03C A Sulfonamides, plain",C03C A04 Torasemide,44907.15795190948
173922,ACIDUM ACETYLSALICYLICUM*,B01A C Platelet aggregation inhibitors excl. heparin,B01A C06 Acetylsalicylic acid,88113.53592078456
17169,INSULINUM HUMANUM,"A10A B Insulins and analogues for injection, fast-acting",A10A B01 Insulin (human),29.837378769012275
145587,CITICOLINUM,N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,62759.906771031034
13490,IODUM*,D08A G Iodine products,D08A G03 Iodine,50155.67443198416
165419,LACTULOSUM,A06A D Osmotically acting laxatives,A06A D11 Lactulose,133229.3999155207
37680,FLUCONAZOLUM,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,110770.57095831035
174220,METFORMINUM,A10B A Biguanides,A10B A02 Metformin,1.3938337329219443
139036,CHLORHEXIDINUM+DEXPANTHENOLUM,G01A X Other antiinfectives and antiseptics,G01A X10** Various preparations,36005.31061663149
18042,DIMETHYLIS SULFOXIDUM,M02A X Other topical products for joint and muscular pain,M02A X03 Dimethyl sulfoxide,0.0
298005,IBUPROFENUM,M01A E Propionic acid derivatives,M01A E01 Ibuprofen,0.0
94977,PANCREATINUM*,A09A A Enzyme preparations,"A09A A02 Multienzymes (lipaze, proteaze etc.)",170745.46702219924
149388,ACIDUM ACETYLSALICYLICUM*,B01A C Platelet aggregation inhibitors excl. heparin,B01A C06 Acetylsalicylic acid,61171.31647729337
40839,GLYCYRRHIZA GLABRA/URALENSIS*&,R05C A Expectorants,R05C A23** Licorice root,27162.646853099453
4316,NORETHISTERONUM,G03D C Estren derivatives,G03D C02 Norethisterone,81346.6783666999
237439,THIAMINUM,"A11D A Vitamin B1, plain",A11D A01 Thiamine (vit. B1),128234.10164964854
127609,KETOCONAZOLUM,D01A C Imidazole and triazole derivatives,D01A C08 Ketoconazole,149392.86300577028
170778,CYANOCOBALAMINUM+PYRIDOXINUM+THIAMINUM,A11D B Vitamin B1 in combinations with vitamin B6 and/or vitamin B12,A11D B Vitamin B1 in combinations with vitamin B6 and/or vitamin B12,74473.75148036699
78815,DEXAMETHASONUM,H02A B Glucocorticoids,H02A B02 Dexamethasone,27838.393775610486
14114,CAMPHORA*+MENTHA PIPERITA+VALERIANA,A01A D Other agents for local oral treatment,A01A D11 Various,17706.00877537778
290983,VITAMIN C+PARACETAMOLUM+PHENYLEPHRINUM,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",28352.449951816645
99780,DOMPERIDONUM+OMEPRAZOLUM,A02B C Proton pump inhibitors,"A02B C51** Omeprazole, combinations",52985.2805661509
126052,UNKNOWN_SKU_126052,L03A X Other immunostimulants,L03A X29** Others,15067.362911403234
223405,DESLORATADINUM,R06A X Other antihistamines for systemic use,R06A X27 Desloratadine,89184.33002965832
31994,CAMILOPHINUM+COFFEINUM*+ERGOTAMINUM+MECLOXAMINUM+PROPYPHENAZONUM,N02C A Ergot alcaloids,"N02C A52 Ergotamine, combinations excl. psycholeptics",82191.95157577077
44557,PARACETAMOLUM,N02B E Anilides,N02B E01 Paracetamol,114978.3214027582
346396,AZITHROMYCINUM,J01F A Macrolides,J01F A10 Azithromycin,25191.440180842787
7467,RAMIPRILUM,"C09A A ACE inhibitors, plain",C09A A05 Ramipril,93591.67096249321
198142,PANTOPRAZOLUM,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,53776.560913315014
110065,CEFOPERAZONUM+SULBACTAMUM,J01D D Third-generation cephalosporins,J01D D62 Cefoperazone and beta-lactamase inhibitor,4736.718143448615
117245,UMIFENOVIRUM,J05A X Other antivirals,J05A X13 Umifenovir,37468.25090047096
80191,BISOPROLOLUM,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,131590.27396264466
305394,METRONIDAZOLUM,J01X D Imidazole derivatives,J01X D01 Metronidazole,62030.152201156794
110731,CAMPHORA*+CINEOLUM+LEVOMENTHOLUM+OXYMETAZOLINUM,"R01A B Sympathomimetics, combinations excl. corticosteroids",R01A B07 Oxymetazoline,241974.23512778393
112237,UNKNOWN_SKU_112237,N06B X Other psychostimulants and nootropics,N06B X20** Others,45869.49177906453
25034,CLARITHROMYCINUM,J01F A Macrolides,J01F A09 Clarithromycin,57895.77545470276
130414,AMIKACINUM+BENZALKONII CHLORIDUM+LIDOCAINUM+NIMESULIDUM,"D06C ANTIBIOTICS AND CHEMOTERAPEUTICS, COMBINATIONS","D06C ANTIBIOTICS AND CHEMOTERAPEUTICS, COMBINATIONS",100095.93330462056
389694,FRANGULA ALNUS*&,A06A B Contact laxatives,A06A B07 Cascara,39935.24244238506
454112,DIOSMINUM+HESPERIDINUM,C05C A Bioflavonoids,"C05C A53 Diosmin, combinations",1237511.6975960555
303574,DEXKETOPROFENUM,M01A E Propionic acid derivatives,M01A E17 Dexketoprofen,4217.1417723512495
133635,ACIDUM VALPROICUM,N03A G Fatty acid derivatives,N03A G01 Valproic acid,108112.17257630208
86363,IPIDACRINUM,N07A A Anticholinesterases,N07A A07** Ipidacrinum,91190.66834996732
122358,IRON COMPLEX DEXTRAN*,"B03A C Iron, parenteral preparations","B03A C Iron, parenteral preparations",30755.618023751216
188752,LIDOCAINUM+PHENAZONUM,S02D A Analgesics and anesthetics,S02D A30 Combinations,66412.39981845686
153131,NATRII PICOSULFAS,A06A B Contact laxatives,A06A B08 Sodium picosulfate,59038.74389731341
177870,SIMETICONUM,A03A X Other drugs for functional gastrointestinal disorders,A03A X13 Silicones,61318.603245603306
33765,CARVEDILOLUM,C07A G Alpha and beta blocking agents,C07A G02 Carvedilol,86335.97605989299
5956,DEXTROSUM*,B05B A Solutions for parenteral nutritions,B05B A03 Carbohydrates,14595.554513416035
83918,SULFANILAMIDUM,D06B A Sulfonamides,D06B A05 Sulfanilamidum,287785.69241278927
339494,GLAUCINUM*,R05D B Other cough suppressants,R05D B31** Glaucinum,96345.22023911854
112568,OLEUM JECORIS*,C10A X Other ilipid modifying agents,"C10A X06 Omega-3-triglycerides, incl. other esters and acids",7402.45188838759
94671,ORNIDAZOLUM,P01A B Nitroimidazole derivatives,P01A B03 Ornidazole,42616.98704664873
25152,CALCII GLUCONAS*,A12A A Calcium,A12A A03 Calcium gluconate,23151.830516436905
66409,ACIDUM THIOCTICUM*,A16A X Various alimentary tract and metabolism products,A16A X01 Tioctic acid,43789.556752797536
316961,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,101045.18011120564
153461,METFORMINUM,A10B A Biguanides,A10B A02 Metformin,33855.171351261895
221831,VALSARTANUM,"C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A03 Valsartan,135250.51181637216
11585,POVIDONUM,G01A X Other antiinfectives and antiseptics,G01A X11 Povidone-iodine,57953.69542338702
309773,ALFA-BROMISOVALERIC ACID ETHYL ETHER*+PASSIFLORA INCARNATA*,N05C M Other hypnotics and sedatives,"N05C M50** Other preparations, incl. combinations",22215.75772274187
284058,DEXKETOPROFENUM,M01A E Propionic acid derivatives,M01A E17 Dexketoprofen,60321.99222316047
