INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth,zero_rate,mean_demand,CV,ADI,CV2_positive,leading_zeros,trailing_zeros,internal_zero_months,seasonality_strength,trend_strength,lag12_autocorrelation,segment,market_level,market,market_growth,peer_share_2023,share_change_3m,share_change_6m,share_change_12m,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model,opportunity_probability,predicted_share_change_6m,holdout_WAPE,holdout_bias,relative_growth,cluster,PC1,PC2,archetype,action,reason,supply_watch
SODIUM DIHYDROPHOSPHAS+SODIUM HYDROPHOSPHAS,142163.1,14500.63,15583.37,True,0.0746684799212173,-0.4246016339265639,1.8359807944321623e-05,4,3,0,3,2,0.0,3816.038500000001,1.0997064552281894,1.0,1.20935428767055,0,0,0,0.0484756672719796,0.5370133508049463,-0.0013220650173755,Lumpy / volatile,ATC4,A06A G Enemas,0.1374524692467584,0.025824185075152,-0.0068203688182182,-0.0249705946554026,-0.0015086935091071,15583.37,1869.2967867973969,0.0,6133.80500743907,-0.880045408227014,Damped ETS,0.3270100219982884,0.0,0.9166764180137662,-0.7253302374985895,-0.0627839893255411,3.0,0.5294081978166404,-0.2844943763612152,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SODIUM MEPHENAMINUM*+VINILINUM*,29614.65,14512.78,22329.82,True,0.5386314682645226,-0.0681529075042064,2.630825082323476e-05,2,1,0,1,0,0.0,1939.678666666667,0.2556191354263364,1.0,0.0653411423961077,0,0,0,0.1554079387448803,0.3126603119272102,0.0965996298422512,Stable,ATC4,D03A X Other cicatrizants,-0.028140482141757,0.0031046318675125,0.0002845495973517,-0.0001258807956805,0.0011436255498064,22329.82,20470.064071252044,11686.999196771172,26580.789861337813,-0.0832857554941309,Damped ETS,0.0328172031811138,0.0,0.418881442373146,-0.418881442373146,0.5667719504062796,3.0,-0.27031426110299167,-0.5023204950818142,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
SOFOSBUVIRUM,159.74999999999997,36.690000000000005,35.7,True,-0.0269828291087492,-0.312445961529025,4.206055196098673e-08,2,2,1,1,1,0.2166666666666666,7.724666666666667,1.6648836681520474,1.2765957446808511,1.954606142308876,2,6,5,0.0724731894973419,0.209090522389115,-0.2394993908732982,Potential discontinued,ATC4,J05A P Antivirals for treatment of HCV infections,0.0036897060649112,0.0122652594256972,0.0,-0.0225032147449635,-0.0003866392211806,35.7,33.64995992269557,0.0,78.65833751855865,-0.0574240918012444,Damped ETS,0.2095309868806422,0.0,1.5113410889190144,0.0701943007027611,-0.0306725351736604,3.0,-1.3945061094947142,-0.5719653096410161,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SOFOSBUVIRUM+LEDIPASVIRUM,121.37999999999998,44.28,55.38,True,0.2506775067750677,-0.1781331669725681,6.524687304200127e-08,2,2,0,1,1,0.2333333333333333,13.725666666666664,1.1295169551517656,1.3043478260869563,0.7447865565144086,4,4,6,0.0568144026868244,0.1203984526759504,0.1659962765878091,Lumpy / volatile,ATC4,J05A P Antivirals for treatment of HCV infections,0.0036897060649112,0.0190266125208715,-0.0058223561960606,-0.029047667690234,0.0037574363943042,55.38,14.069510534272707,0.0,83.8892290569309,-0.7459459997422768,Damped ETS,0.2445755744629718,0.0,1.2090007680964363,-0.5887601564250516,0.24698780071015652,3.0,-1.337250820325799,-0.6612865744245592,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
SOFOSBUVIRUM+VELPATASVIRUM,0.0,105.16,570.11,True,4.421357930772157,,6.716846296492479e-07,2,2,0,1,1,0.6166666666666667,11.263333333333332,1.997921978731374,2.608695652173913,0.9134820226875237,35,0,2,0.0355815230619688,0.638492379161511,0.6004336295618662,Lumpy / volatile,ATC4,J05A P Antivirals for treatment of HCV infections,0.0036897060649112,0.1958696652992792,0.0473009779878139,0.1222782808745677,0.1596070961603945,570.11,918.7516571467464,0.0,1637.5114933141836,0.6115340147458319,Damped ETS,0.3198433650763774,0.0,0.4319228117628053,-0.1938179907502726,4.417668224707246,1.0,-2.6909982079068575,2.6224461246863333,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,True
SOLIDAGO VIRGAUREA&,84616.74999999999,23427.42,25835.08,True,0.1027710264297134,-0.2566585208901646,3.0438031505777285e-05,1,1,1,1,1,0.0,3399.5065000000004,0.6825434350727742,1.0,0.4658655407609423,0,0,0,0.1380204119452721,0.1020604347105017,0.5328572979179428,Stable,ATC4,G04B X Other urologicals,0.067501027163765,0.0063860198551383,-0.0024543916738706,-0.0020934200645373,0.000204244498817,25835.08,3156.558204279452,0.0,10226.525165272822,-0.8778189111750592,Damped ETS,0.0858963988135305,0.0,0.5554988874342218,-0.4675213476688895,0.0352699992659484,3.0,-0.20576823932012783,-0.5913405612282363,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
SOLIFENACINUM,45799.740000000005,115594.43,182654.37,True,0.5801312398875969,0.4131613912802516,0.0002151973002881,5,5,1,1,2,0.0,8362.417833333333,0.5096722056671698,1.0,0.2597657572296378,0,0,0,0.5797994837339974,0.9470129059273954,0.8608148091405583,Seasonal,ATC4,G04B D Drugs for urinary frequency and incontinence,0.1467683949951208,0.2694182801851807,0.0007605436853707,0.0150702568474583,0.0738899842113074,182654.37,201175.9212803482,129331.84993013433,251160.6846788381,0.1014021798676274,Damped ETS,0.4861091967139439,0.0,0.0889691663043665,-0.0889691663043665,0.43336284489247606,3.0,1.0876659327781308,0.9713814532097931,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
SOLIFENACINUM+TAMSULOSINUM,2428.9700000000003,5440.67,9021.42,True,0.6581450446360466,0.3882356337280894,1.0628736825542995e-05,2,2,1,1,1,0.0,430.6268333333333,0.557485816539999,1.0,0.3107904356432694,0,0,0,0.3693366687036548,0.8131865768919215,0.5702459876902743,Stable,ATC4,G04C A Alpha-adrenoreceptor antagonists,0.0925828208454824,0.0052860689867212,0.0026899096289405,0.0021147407849184,0.0018029791428147,9021.42,14485.639546249107,0.0,25859.29438688976,0.6056939535293897,Damped ETS,0.1368307753878746,0.0,0.3620254430292338,-0.3620254430292338,0.5655622237905642,3.0,0.14578117172822544,0.09250469138639808,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
SOLIZYMUM*,77722.76000000001,47282.96000000001,46739.63999999999,True,-0.0114908203716521,-0.1193886327967927,5.506708842738974e-05,2,1,0,1,1,0.0,5163.393166666668,0.253520306649842,1.0,0.0642725458838299,0,0,0,0.4824135955105875,0.7567761973203724,0.7047906890773756,Stable,ATC4,A09A A Enzyme preparations,0.0358806519158227,0.0041398140330727,-0.0001224899836071,-3.429786979938787e-05,-0.0001983887350613,46739.63999999999,45254.2573728487,26869.994072478115,58044.91683930764,-0.0317799329894559,Damped ETS,0.0432821085132614,0.0,0.3724747732219604,-0.36520196670085,-0.047371472287474806,3.0,0.23977411222162068,-0.7393063371200753,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SOMATROPINUM,21579.82,6496.610000000001,7183.7,True,0.1057613124383332,-0.2404172518203309,8.463596277931104e-06,7,4,4,1,2,0.0,872.4611666666667,0.8681445647441955,1.0,0.7536749852948886,0,0,0,0.1186767755683123,0.1702631376326834,-0.0222827095070146,Stable,,,,,,,,7183.7,2553.335679239326,0.0,11610.105486953658,-0.6445653800632924,Damped ETS,,,0.6328958423782759,0.1420679402871822,,3.0,0.6311120867393073,0.21115003244088404,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
SOPHORA JAPONICA*&,144929.64,72310.58000000002,79229.43,True,0.0956824022155538,-0.1401309258131017,9.334547779704091e-05,3,1,0,1,0,0.0,8750.055333333332,0.3179056095984428,1.0,0.1010639766141575,0,0,0,0.1858074910647995,0.7043462579736762,0.4735383680062025,Stable,ATC4,D08A X Other antiseptics and disinfectants,-0.1002394803175447,0.0040176449134809,0.000470292926924,0.0005190245201723,0.0007184057653997,79229.43,83431.65898892387,52268.07488219391,105113.39763414336,0.053038738116933,Damped ETS,0.0507484966440042,0.0,0.3324702151218831,-0.3323912808780773,0.1959218825330985,3.0,-0.07686805041236781,-0.6656518955198135,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
SORAFENIBUM,0.3,5.489999999999999,22.85,True,3.162112932604737,1.954209139694982,2.6921109588474706e-08,1,1,1,1,1,0.2166666666666666,0.575,3.355816551287916,1.2765957446808511,8.604845368620037,0,0,13,0.1725551562967631,0.1348827683747395,-0.0592666145361197,Lumpy / volatile,ATC4,L01E X Other protein kinase inhibitors,-0.2653906651508309,0.048441806232775,-0.0492694215262231,0.060438137854297,0.0398918693060802,22.85,23.274957475940106,0.0,52.08284061502894,0.0185977013540528,Damped ETS,0.4470099044871317,0.0,1.0296430508404737,-0.5325890914249546,3.427503597755568,3.0,-1.5100669604347436,2.2650624773798977,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
SOTALOLUM,141866.2,154335.56,163485.97,True,0.0592890582053806,0.0360969329608305,0.0001926137293018,5,2,3,1,2,0.0,13127.346833333331,0.1517820524888902,1.0,0.0230377914577402,0,0,0,0.350098304486049,0.0770364611955973,0.0446328429705461,Stable,ATC3,C07A BETA-BLOCKING AGENTS,0.0131087549304078,0.0095786935103651,-2.384958364830617e-05,0.0009068864306276,0.0004175885400308,163485.97,165586.1896297425,101281.69095588694,210325.37396692875,0.0128464823601834,Damped ETS,0.082590162326993,0.0,0.1281239734282811,-0.1009423079388158,0.0461803032749728,3.0,0.9935342889168004,0.006733219177865043,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
SPECTINOMYCINUM,320.1,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1,0.6,6.117833333333333,2.2868310781307524,2.5,1.4918385519618635,0,36,0,0.0927785171827128,0.6729026676065355,0.6402781707403421,Potential discontinued,ATC4,J01X X Other antibacterials,0.0466010301043673,0.0,0.0,0.0,0.0,0.0,15.355664694180778,9.090650147511528,16.616403562412238,,Damped ETS,0.0098789014920721,0.0,,,,1.0,-2.7911496687740973,-0.7352492519486532,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SPIRAMYCINUM,127314.34,71282.23999999999,48495.55,True,-0.3196685457696053,-0.2143915582083146,5.7135843155507857e-05,3,2,0,1,2,0.0,8819.862333333333,0.5716428765934334,1.0,0.3267755783600152,0,0,0,0.4489434896465846,0.5729256377760478,0.4723456306490293,Stable,ATC4,J01F A Macrolides,-0.1630565213545505,0.0109118854017473,-0.0023583524367955,-0.0018766590946026,-0.0025119115871041,48495.55,26773.14998205188,7698.228564251342,40044.32763101609,-0.4479256347839775,Damped ETS,0.1001774649489849,0.0,0.5471079683686885,-0.2500318280624535,-0.15661202441505478,3.0,0.34060207441839024,-0.9166764555265862,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SPIRITUS AETHYLICUS*,10749303.09,10056824.17,9317096.98,True,-0.0735547502368234,-0.0351160621869941,0.010977093603721,75,18,0,1,1,0.0,915072.5431666666,0.3247932292262071,1.0,0.1054906417511875,0,0,0,0.2524444393815975,0.2145502012216663,0.0305201751945871,Stable,ATC4,D08A X Other antiseptics and disinfectants,-0.1002394803175447,0.4724606410787765,0.0719634192886726,0.0069606688866654,0.0136084508870594,9317096.98,9663686.271025011,7056611.570048815,11253809.941633224,0.0371992791068933,Damped ETS,0.2175543584757917,0.0,0.1159214631736902,0.0525055197782365,0.02668473008072131,4.0,4.022658807381706,1.7216997876360942,Mature Leaders,Monitor,常规跟踪销量与生命周期信号,False
SPIRONOLACTONUM,2955235.97,2446748.8200000003,2755548.43,True,0.1262081368859104,-0.0173384320937999,0.0032464954599728,11,3,3,1,3,0.0,235773.18649999995,0.1177559491351835,1.0,0.0138664635567279,0,0,0,0.2256190729367255,0.187577168012838,0.0056206532388915,Stable,ATC4,C03D A Aldosterone antagonists,0.1691600215207236,0.7711461783715146,-0.0168855819731971,-0.0152117564284558,-0.0294103555152575,2755548.43,2575489.336516657,1804442.237340956,3045771.3131297515,-0.0653441948336009,Damped ETS,0.5238466481127049,0.0,0.1830536417567393,-0.1830536417567393,-0.0429518846348132,3.0,1.440342341851608,-0.0665859791314361,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
STREPTODORNASUM+STREPTOKINASUM,234500.71,210733.44,235655.03,True,0.118261202398632,0.0012283494932607,0.0002776409141227,4,3,0,1,2,0.0,20851.462666666663,0.2525401591130797,1.0,0.0637765319648596,0,0,0,0.1800909865378512,0.0009106187893884,-0.2800973894080521,Stable,,,,,,,,235655.03,214552.53906030455,121861.53588662313,279041.3378676588,-0.0895482304778108,Damped ETS,,,0.1368550442610571,-0.1251203635598098,,3.0,0.3019281511318749,-0.40655424616150176,Emerging / Mixed,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
STREPTOKINASUM,303.63,3.94,0.0,True,-1.0,-1.0,0.0,1,1,0,1,1,0.45,8.122499999999999,1.4989435614926012,1.818181818181818,0.7857574902970674,0,14,13,0.0761384482442912,0.7397460181088389,0.3916392766953992,Potential discontinued,ATC4,B01A D Enzymes,0.0312354283308624,0.0,0.0,0.0,-3.506768552830492e-05,0.0,0.0,0.0,1.260738868231459,,Damped ETS,0.0118394849184807,0.0,,,-1.0312354283308625,1.0,-2.4914963592204296,-1.3227482322470634,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
STREPTOMYCINUM,167616.14,76230.99,86453.93000000001,True,0.1341047781223883,-0.1525438684981875,0.0001018571432772,2,1,2,1,1,0.0,9464.017666666668,0.3400232842164866,1.0,0.1156158338093656,0,0,0,0.4530567140202508,0.7470591095279034,0.5994939741674369,Stable,ATC3,J01G AMINOGLYCOSIDE ANTIBACTERIALS,-0.0465338066716176,0.2563786069859031,-0.0922994932830844,0.0279759791735495,0.0408356173351686,86453.93000000001,95061.48413022874,61056.26259938666,118720.26237856524,0.0995623233117191,Damped ETS,0.6633781428536415,0.0,0.105755693545428,-0.0866200036109164,0.1806385847940059,3.0,0.6259843666398757,0.013193117898808327,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
STRONTIUM RANELATE*,110.66,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1,0.7333333333333333,2.5073333333333334,2.082828838129441,3.75,0.4235135917183035,0,44,0,0.1200505407011286,0.5298784034234963,0.3931730167661291,Potential discontinued,ATC3,M05B DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,0.0443993869101011,0.0,0.0,0.0,0.0,0.0,4.004669602276124,0.0,5.265408470507583,,Damped ETS,0.0101687245875211,0.0,,,,1.0,-3.0660951342020297,-0.8789175067133865,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
STROPHANTINUM*,22969.12,6298.17,5627.27,True,-0.1065230058890122,-0.2964607212984693,6.629862247437026e-06,3,1,0,1,1,0.0,1020.8346666666667,0.559058764455131,1.0,0.3125467021140976,0,0,0,0.3394675728407424,0.9326635598883742,0.8606272196621536,Stable,ATC3,C01A CARDIAC GLYCOSIDES,-0.0379660673988134,0.0108110865283457,0.0009038461995657,-0.0003854693562978,-0.0008295400989854,5627.27,4089.147980205916,0.0,11183.66599123876,-0.2733336093334929,Damped ETS,0.0759245418329761,0.0,0.2873709351187064,-0.2873709351187064,-0.06855693849019881,3.0,-0.20193150592075249,-0.8672513813175488,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SUCRALFATUM,21291.95,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1,0.5666666666666667,418.8385,1.731942072118629,2.3076923076923075,0.7331701145089801,0,34,0,0.0900759841342511,0.8122685480437104,0.4959814831912685,Potential discontinued,ATC4,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,0.1149536588425896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260738868231459,,Damped ETS,0.0101182567473178,0.0,,,,1.0,-2.618515312775008,-0.7481364910098168,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SULBUTIAMINUM,7771.820000000001,12067.86,16808.170000000002,True,0.3928045237515185,0.2126889619988068,1.980282654493273e-05,1,1,1,1,1,0.0,1065.6999999999998,0.3967333413345751,1.0,0.1573973441264965,0,0,0,0.085045553678969,0.4042993994671295,-0.0934623601856925,Stable,ATC4,"A11D A Vitamin B1, plain",0.0030814118314885,0.0545408143398577,0.0012994460826664,-0.0028803490662605,0.0152611623014616,16808.170000000002,14115.48333694909,0.0,35306.19655979105,-0.1602010607371838,Damped ETS,0.4356527365850485,0.0,0.4197023759010128,-0.4197023759010128,0.38972311192002995,3.0,-0.20256443833276153,-0.11594638421270902,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
SULFACETAMIDUM,1339541.73,710786.09,755302.3999999999,True,0.0626296865207365,-0.1334549329752454,0.0008898721524217,7,2,0,1,1,0.0,81355.90866666668,0.2655349082005975,1.0,0.0705087874730997,0,0,0,0.2535081227795035,0.7173354312110728,0.4566636895828528,Stable,ATC3,S01A ANTIINFECTIVES,0.2064711740839604,0.1970123193657676,-0.0142843119532708,-0.00989700724249,-0.0266683167667177,755302.3999999999,672769.5292309229,461423.6794610298,801674.9412155035,-0.109271294211533,Damped ETS,0.4110194854331052,0.0,0.1710341960213984,-0.1710341960213984,-0.1438414875632239,3.0,0.49082532007721785,-0.7112893793996418,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
SULFADIAZINUM,38370.81,17260.34,13911.77,True,-0.1940037102397752,-0.2240292419725529,1.63903844525013e-05,3,3,0,1,1,0.0,2361.3751666666662,0.4139598527099718,1.0,0.1713627596556615,0,0,0,0.1536575645766723,0.7821352000587068,0.6490647931743696,Stable,ATC4,D06B A Sulfonamides,0.0507314203928472,0.0208039361841567,-0.0075400898664204,-0.0053833869676572,-0.0063169695746577,13911.77,5585.197298729235,113.23297349702352,9392.259412294929,-0.5985271968463226,Damped ETS,0.3297107800868747,0.0,0.2926897592185173,-0.0167845937175983,-0.2447351306326224,3.0,-0.0545382645740088,-0.7580082132416233,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SULFADIMETHOXINUM,173931.97,2239.7999999999997,135.06,True,-0.939699973211894,-0.8330690625238157,1.5912319741879184e-07,6,1,1,1,1,0.0166666666666666,3957.8804999999993,1.5736811559652475,1.0169491525423728,2.4185311742961155,0,0,1,0.0701207683400645,0.8521242084167016,0.7482604566966286,Lumpy / volatile,ATC3,J01E SULFONAMIDES AND TRIMETHOPRIM,-0.1364335464075378,4.4324824086223616e-05,-1.0999533652861033e-05,4.827100025342772e-06,-0.0005904581632705,135.06,17695.2782687583,17642.154654598067,17732.23846929771,130.0179051440715,Damped ETS,0.0520742403499883,0.0,172.60577051709012,172.60577051709012,-0.8032664268043562,2.0,-1.9309016717676803,-0.43564535546074334,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
SULFADIMIDINUM,42356.81,64787.39,55725.34,True,-0.1398736698607552,0.0709824903045399,6.565374113763733e-05,2,1,1,1,1,0.0,5749.950000000001,0.4209021568340186,1.0,0.1771586256275288,0,0,0,0.2692941973386146,0.0196643415955247,0.2293624199220593,Stable,ATC3,J01E SULFONAMIDES AND TRIMETHOPRIM,-0.1364335464075378,0.0182882858925292,0.003020700888659,0.0003740806181024,-7.314502418249297e-05,55725.34,46007.3031224746,24088.663546673997,61256.96802345894,-0.1743917018276677,Damped ETS,0.1441604457627422,0.0,0.2114265319029894,-0.203588331078881,-0.0034401234532173974,3.0,0.22449707741741162,-0.5307985679405804,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
SULFANILAMIDUM,4489808.140000001,3381436.7300000004,2990258.8,True,-0.1156839418373504,-0.09662046368475,0.0035230234071203,23,1,2,2,4,0.0,321102.2665,0.2244267479306699,1.0,0.0503673651867364,0,0,0,0.4266265140568616,0.5887153607119153,0.3771695744572877,Stable,,,,,,,,2990258.8,2727619.5954906857,1890896.731750413,3237958.954341548,-0.0878315965525505,Damped ETS,,,0.1339460185672218,0.0210843257847976,,4.0,2.1076442710932577,0.25792159131015063,Mature Leaders,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
