ATC4,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
N07B C Drugs used in opioid dependence,10126.387004745846,6409.604452061806,2501.4042750122444,3742.206941786051,8230.153831415146,1227.2600993284866,9459.238669869215,19222.330682511856,3081.2809288643416,27765.54478045867,11494.743485759684,5988.166268309832
N07C A Antivertigo preparations,292825.1505424263,289350.5609126217,302051.8726724069,247391.45194386374,271712.04282465804,302075.0657929223,321890.68268311047,333479.08061876375,302419.2302350274,302688.46679577936,291140.13091212197,300681.9510729371
N07X X Other nervous system drugs,218875.9316899637,226256.1029289909,215162.90885021002,155599.91992659462,157573.50909848206,142353.30158571783,150404.64685516054,160297.68929242867,178796.86552512654,204057.41830241098,215205.84420246625,214602.5041920165
P01A A Hydroxyquinoline derivatives,64.9926193185844,67.36964555947964,61.26807494341565,42.12722684178419,28.694956751698825,20.112749070850327,10.992591317391309,17.14967350584387,1.8269476478257083,1.4235753526309587,7.441285907694944,3.7266627429659174
P01A B Nitroimidazole derivatives,22273.795981152587,23434.24041523849,19209.35106367951,12932.244798495263,14446.497591617699,15498.118480000645,20268.91448622061,20863.487217213027,22364.01195568565,24082.108725293423,24906.562498698848,23799.991712397958
P01A X Other agents against amoebiasis and other protozoal diseased,0.0,0.0,3.9023772072515968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12190787051187,0.0
P01B A Aminoquinolines,2030.7306227349916,2173.473847783631,3165.1247294618875,1689.9845364438365,1793.3818836687403,1893.9892630880072,1997.9602682627653,2156.776174041916,2175.59640030458,2381.451282954057,2476.0314907129814,2247.2543585594667
P01B C Methanolquinolines,8.424461669090206,4.732773562770435,7.105003405583469,15.031567607702748,1.276799297267024,0.0,0.0,0.0,0.0,0.0,0.11194037147315239,0.10495980336531519
P02C A Benzimidazole derivatives,279945.4853700476,263808.5441047235,242274.1642511749,198104.53072704686,190189.97266645508,173179.0113766925,192978.19150359315,227528.0211638244,236007.4164507202,264408.48463894747,274818.7807482402,273107.4219943851
P02C B Piperazine and derivatives,0.0,0.0,0.0,0.0,426.5508455639799,63.73000174829932,136.12390134596473,154.20450718630832,0.0,0.0,0.0,0.0
P02C C Tetrahydropyrimidine derivatives,24731.98930838057,21737.08151164621,20271.78697945461,17385.06065889722,16897.718507647194,14776.176891843066,15648.41290439564,19339.298619633602,20240.102497019852,22379.490904124737,23061.804135004535,23139.05242490427
P02C E Imidazothiazole derivatives,13302.429916418996,12871.447418912778,12228.833135439623,10306.639023192907,9663.630247927355,8294.721742246724,8663.521052234033,10480.371814755697,11933.43213930484,13167.744113475972,14097.962607344689,13617.511516971479
P02C X Other antinematodals,6162.399498515909,6593.606324275484,6479.032346372447,5016.41852553932,4701.508430362121,4189.266115709664,4318.803625477001,4773.955794780172,4803.4556917120135,5184.405770746788,5633.289595463911,5823.626816726911
"P03A C Pyrethrines, incl. synthetic compounds",10514.426700005133,10073.016744211076,9192.565092948644,8561.014607170706,8883.824653780366,8426.181926300102,9509.5681795479,10876.24432375842,10087.35586012475,10744.195424854988,11076.859710339502,10879.175357898675
"P03A X Other ectoparasiticides, incl. scabicides",45965.23917387999,38594.484478275976,35800.84767755826,29042.251992749567,31414.01120066811,35681.175122768414,37175.13681621417,43070.517526736265,38514.12985091943,41423.64946603146,43486.64531388655,41424.01134793614
"R01A A Sympathomimetics, plain",3739429.8716229517,3585354.6771043767,3586853.438815121,2630212.3576534586,2424895.3765638517,2098447.3680815874,2103474.3859774494,2566251.0387831405,3749018.97404533,3807400.526448286,3445288.655088352,3879324.673637587
"R01A B Sympathomimetics, combinations excl. corticosteroids",282292.3669274869,284314.071258537,280483.31217971665,201494.88242396642,197626.95635506208,167317.21695218864,161332.70974950885,235643.2477870343,348279.33207656984,313735.58398385433,277259.02498760674,323681.8785591967
"R01A C Antiallergic agents, excl. corticosteroids",1382.4282686972836,1437.5399033261506,2855.0959809426454,3401.5506425942326,4436.151101027667,5328.178771739796,4302.768366457295,15355.376381012198,8200.062327657131,2390.9876066672778,1497.3929112859569,1590.7749867599216
R01A D Corticosteroids,238656.77316577948,233539.94272422383,232917.91312701622,194249.83112933722,193338.52354177207,179296.42111744374,176095.00352484972,250337.22605910216,257579.93352540082,246216.7561447841,230687.34265479675,252188.85405940906
R01A X Other nasal preparations,206832.89534444592,203877.79748378764,196122.2279270042,103623.77976275893,91605.30199166623,76279.66862013706,72882.18629009016,92218.917800638,193485.30009742282,239736.99085363906,211864.57883248705,227711.69993005542
R01B A Sympathomimetics,125740.15142615672,129073.004878558,128218.34919728679,113099.99753655722,110459.37707839342,106830.2082259569,104930.27442173661,110284.11863662828,140704.664601112,150355.34147491978,142972.54258540142,154315.49165790193
R02A A Antiseptics,1871909.2421780927,1741881.3236296768,1805033.7203703166,896798.5486417657,715096.2083836128,545928.4354915385,545659.3973680729,805073.603807869,1820281.9516250521,1926392.5422800542,1667278.3319316688,1911973.3054042421
R02A B Antibiotics,89318.12993389412,90647.14202794302,85520.08024883372,56885.036971197835,52589.0660947407,51757.69753922657,53137.267640466824,62521.40786711062,86768.0825940772,81773.85172130205,70785.9375687335,82545.01359233022
R02A X Other throat preparations,295334.45712198445,288936.0469488836,261010.01993091588,187894.13886445394,177908.34725006175,163975.2587772855,163162.40602076505,196047.9960908646,285915.354493684,296823.61187236645,275150.8756585484,305358.06646875583
R03A C Selective beta-2-adrenoceptor agonists,164104.60254221447,167325.4326262689,191273.11439504783,141697.81578606428,140605.8984748708,134930.69660190932,140954.28707953347,146618.78387757146,159537.9171846229,173241.11217406095,168617.63984122814,181582.42960700492
"R03A K Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",95960.41406247133,98292.7181563302,110613.14995618229,93148.11522864178,92501.80860160945,91610.56299128475,92349.69712381228,95187.19229363331,97846.20167415033,103093.38963504227,109099.57663146131,112614.89731896795
R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,51656.81929209169,49353.1828402632,49049.63964529237,32868.936883685325,33616.86318836132,29555.1760796094,26418.678045178025,29443.687270203085,43153.86150279329,55100.58094143562,53865.82833713064,60123.630760277
R03B A Glucocorticoids,105493.22316549407,105821.49283467476,107070.73379998967,84959.75392143641,83358.19752449257,75166.61650539737,68734.01907472282,75180.64589980539,96066.80571619216,112956.32169170328,113021.94412769473,125692.16562497006
R03B B Anticholinergics,18590.359125184284,19162.146855512492,19967.718813353822,19347.878896802347,19979.925307153484,20245.766014122728,19943.740251727675,18897.362822515337,21125.651433089613,21850.55484007162,22863.6392305293,23617.94997679955
R03C C Selective beta-2-adrenoceptor agonists,3107.588037077948,3257.620285817445,3429.836915798767,3570.08467591915,3791.766194191625,4040.4430097906366,4089.231178288497,4247.975332040265,4531.916071783244,4916.225068217874,4994.206108509571,5320.164090465484
R03D A Xanthines,46214.74579315059,42257.48763500446,45253.775081401596,29625.280931256413,28203.79207060121,21784.79744153801,20922.570597748414,23900.636382177694,31969.25986918209,50256.03039292137,47644.89675449876,47768.149914835965
R03D B Xanthines and adrenergics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.963240674792411
R03D C Leucotriene receptor antagonists,40774.653474816805,40668.36096801945,44090.31700903894,37376.11508831187,37786.776398187554,34122.81029254547,33752.00225448914,48172.338670501435,50358.60744976861,44555.5345196397,41914.35062199393,41657.738750334654
R03D X Other systemic drugs for obstructive airway diseases,55017.16725401762,31504.634622270714,6714.319524279059,2697.5971355076113,1079.092880199544,28.564695328745863,90.25591932006272,848.6881121032686,3265.0442983196363,6321.136206503625,5933.966362901327,5780.224200079062
R05C A Expectorants,1053774.9609726875,888930.0242857743,865910.1499933366,379126.8938031196,198678.20260591697,80703.9630533331,51701.21398995004,112454.7961204267,634599.6668527486,990390.9367362367,866593.596860945,947481.5130616934
R05C B Mucolytics,1207281.079718597,1044706.9535529305,990794.4988419043,538500.7426828577,327035.7524462701,175221.4385877703,119489.37411026174,232316.50475531793,749281.7573483209,1254214.5908503698,1112298.595905763,1149534.5090452074
R05D B Other cough suppressants,177287.85874354932,155308.32694348894,137725.2365148168,76895.51026241208,61792.956463924405,44406.54123204418,37965.32266573567,48567.14371662872,112221.37092753436,168009.87897979762,152948.20032038682,171216.37066658688
R05F A Opium derivatives and expectorants,167187.2153496443,113926.1541430135,123301.26786634455,81645.35993364512,103146.05587612133,104886.61971873805,149093.20508146717,135848.24246028613,103990.11705197708,122575.75661396552,174633.2877521921,114586.09135140899
R05F B Other cough suppressants and expectorants,221596.57185749797,203458.11836756687,189594.38887026688,119946.82485679866,94201.60862560116,68142.02316889152,56669.55107613545,72672.41668230791,154381.6762863588,213781.39067380826,203323.4243201287,227927.55231547018
R05X OTHER COLD PREPARATIONS,704015.5600612356,647144.7586848296,612013.8166757827,305106.42973130324,220895.6408752224,164249.37331357345,150965.73146013552,206838.40761993037,592792.4939769958,770666.5900097974,638477.647070339,715858.832595614
R06A A Aminoalkyl ethers,403925.2102073878,375399.7213709953,363739.2623198065,335554.1178979132,379786.85348717746,444144.37189447344,442023.7460808879,412650.03533862426,379232.4056948321,388813.52651334944,387511.52596682415,411124.21378357924
R06A B Substituted alkylamines,15533.385831553003,14430.724812241855,15376.040738657928,14146.825081938145,29109.125014198682,54147.38577558017,41764.20063812838,30101.46842398828,17004.32545922138,14279.579801812295,13583.960253698708,14910.636763386372
R06A C Substituted ethylene diamines,87913.1581153527,81078.6636715347,95370.90953959787,79056.17965716588,85169.51237433785,97548.91197119298,92468.48427179459,105912.7323353934,91876.76660939,82912.36625170479,77873.67858867417,87484.87188136722
R06A E Piperazine derivatives,220638.4024916451,218857.48926431563,264530.77462354675,237461.9976520264,287663.5048159049,318133.99568810244,298786.3923269552,404229.91877913225,319722.30148196855,230611.19198533232,200729.54672911816,214675.08286524148
R06A X Other antihistamines for systemic use,616598.3004897294,602846.7817113219,697124.0639592464,632885.7764809019,741839.0322277659,819924.9873375985,740181.0061989027,983232.4656646916,815379.3468892484,635086.5022358528,578804.5902946526,622795.9945860008
R07A A Lung surfactants,0.07726074977492348,0.02394545823813915,0.2529552978067111,0.034225242259568155,0.033703270619853225,0.009347766106080721,0.007125435293062164,0.0,0.020979082756713886,0.023016707007567028,0.017108879206248984,0.043244689763194
R07A B Respiratory stimulants,74085.3284015382,98233.15587471481,162241.48796139722,293546.4749388843,517005.4962290153,397787.286569261,217307.06894959876,145429.35296201013,109118.01148008041,93486.43240267778,81864.12804889682,81107.39307401323
R07A X Other respiratory system products,23541.15452694043,17829.50337543203,16061.091912296437,6940.01219408439,5452.42881348517,5283.021221712392,4673.05474750689,6889.530567683361,18029.420001693976,27660.086904974443,25376.0989559356,24569.826286763022
S01A A Antibiotics,146529.00296258746,141777.90788073908,156117.32238564058,128494.20608583943,135812.7169293225,147563.80505423102,161394.7331623652,165234.51890252184,159694.19540141083,162044.73613524454,149904.47712191628,155362.6603214439
S01A B Sulfonamides,55615.78228304671,55147.4545342381,63633.330678397644,44497.716336931735,46752.73720696545,51039.50544619888,54870.83758079204,62687.74563167304,63124.399215584264,59724.28402591968,54740.74941739449,60934.9868737808
S01A D Antivirals,54002.20215474256,36071.22850263597,60354.999556566545,0.0,14.499487999106384,23.818464792434515,57.10816735450744,69.43193307165764,24889.494655639948,41815.44681976164,35940.14177342792,32525.525462338726
S01A E Fluoroquinolones,45581.788604349116,38626.30790372307,38974.48649596159,21853.43825131128,21442.555324490066,24287.42331852658,27436.5313474191,24744.082738293397,29656.777693696276,66380.44758568415,60918.35277533809,48881.71724587756
S01A X Other antiinfectives,38910.13261155523,36350.682412380855,40223.21971224249,18232.66580567838,13911.82078720588,10875.593901080838,10739.568260491737,16702.778472632694,37771.3369410382,39919.3690174932,34388.59888053678,39288.12896849869
"S01B A Corticosteroids, plain",63244.35812203937,62151.56661476486,68084.14221760254,56224.9039736737,54249.48775852832,55669.01442950763,55890.41695619498,66263.10603630288,62638.01814940388,76727.52691250778,74446.53875787591,69290.46275938305
"S01B C Antiinflammatory agents, non-steroids",24820.71236832664,24031.180565594743,24701.56462903803,22083.84863873974,23724.09066762876,23809.38285683918,24781.730186767883,25257.26271647916,25685.94976282944,26953.724092216697,26053.904176064443,26216.341666835047
S01C A Corticosteroids and antiinfectives in combination,100802.63086487597,97096.94781892958,96176.83490608778,87198.80083609514,94078.31822856137,96560.02439218889,104731.68766689647,110722.9834602201,104806.94509878452,107321.58049314667,105371.07569520718,111149.72119764093
S01E A Sympathomimetics in glaucoma therapy,13755.441734096508,14027.030453193005,14844.82700724208,12314.85622925322,13010.776385634017,12634.303289510533,13790.282791383628,14102.860771653983,13209.94553464215,13188.497323804564,14338.189533906376,14920.892080759708
S01E B Parasympathomimetics,6957.221858588303,7159.504054792398,8143.792198640918,5759.723100604983,5936.309409061479,6239.174842711922,6668.852376517521,7383.680390447248,7012.325988476275,7333.020853784742,7307.357132916762,7698.174943107622
S01E C Carbonic anhydrase inhibitors,45935.35778608594,46405.37100268672,49607.85936479758,40610.4470433165,41935.90257496186,42111.596789108386,44103.85554925582,45312.37314620402,45398.3366125928,47312.83357453405,47842.16053291729,48958.47468845411
S01E D Beta blocking agents,131508.50475896636,130486.75198234315,145111.26214916012,115562.45946558306,118706.93132773529,120659.1204674734,127903.15184316975,134523.8615927125,131844.73145754516,136961.98317907582,135449.93076432816,141288.72943835464
S01E E Prostaglandin analogues,70143.76340430205,70262.14818191611,75991.93776859221,61358.31865939844,63836.62157754525,66585.4358723992,68577.79369349916,70527.99420446703,70365.86992716369,72683.09662224968,72258.06681810312,74159.1347012837
S01F A Anticholinergics,8486.605410986176,8224.926880284624,8149.449742130595,6367.027030291821,6483.341042992166,8006.52115261417,8791.0378005917,11163.684204191757,9145.146182766961,8325.355237168964,7777.7356200821,7668.582551773686
S01F B Sympathomimetics excl. antiglaucoma preparations,16495.921503993894,15449.954359421143,15637.574782759055,12251.20699939891,12468.793034141612,11368.456105582645,12188.03748691576,15362.264329792964,17484.240936149352,15988.254605014325,15824.806579598102,16594.372578418494
S01G A Sympathomimetics used as decongestants,58070.65051595569,53493.49187877592,56788.33733341111,52767.63286149824,56815.85604834695,65552.66256220489,72187.90653767026,81340.84208242154,71084.20968260156,60713.60572712457,55948.477727121965,63047.494091498906
S01G X Other antiallergics,8254.855807075654,8410.114654949766,12402.097957150996,14071.577777262502,17319.228656706993,20823.127385703712,18460.987301880035,50375.87450354762,28997.642451918204,11481.813960371626,8596.072382924382,8765.425890417433
S01H A Local anesthetics,2717.4230217640024,2746.2977835894217,2806.43869074356,2503.3845141606753,2607.8954705881706,2680.3405334239715,2620.0676813864156,2714.928497450175,2501.2366479949865,2446.2434468182364,2513.921138322165,2406.87885377399
S01J A Colouring agents,0.0,0.0,0.020099588547597056,0.09025607522430353,0.028328972262251055,0.03233499758919147,0.04828752554732618,0.062197255610416335,0.0,0.02592084845169685,0.011747037023660038,0.0
S01L A Antineovascularisation agents,166.1911852045656,169.17614548797613,140.589414131487,133.12972946307812,149.60728214513347,141.04942470756015,154.93843917428399,149.16135116444548,176.41178117335707,162.2358255972688,182.29396155318068,188.59497073469257
S01X A Other ophthalmologicals,294873.02365286666,299671.1830323732,319294.6631532509,242412.46558151473,254913.0451709304,266531.58361648064,284919.8000280654,297367.6798527679,293617.54861772986,289340.1845843325,286828.1468128431,300041.3251794832
S02A A Antiinfectives,24238.709116462618,22577.12321088795,24498.473100991076,12413.603084599416,10171.428377508933,8901.021685694419,9179.575047311771,12474.852281155214,23559.85618027345,25172.194031181098,22159.379610722546,25266.928306637405
S02C A Corticosteroids and antiinfectives in combination,48488.89176102409,44204.86989954485,42729.22306935568,36268.8942075758,38744.24499507497,43139.79180485016,49482.1384758713,50674.6587841664,46250.14531760149,46187.276798726525,47710.36735299687,50872.57973265706
S02D A Analgesics and anesthetics,140859.39293340492,133459.16918315392,133315.99121784576,110268.26608438138,108252.53519327886,118173.67139813058,126048.40961802754,128985.9387738328,130459.77427994566,141829.64381007155,137271.54113448854,153950.02970816518
S03A A Antiinfectives,190178.8482278043,184794.6027157983,191011.74901207813,150693.04988179536,154017.33883386804,163061.0393804879,178513.14854088996,187007.2363446542,190442.15570030492,197499.42843056237,186502.8109500144,196340.39750490096
S03C A Corticosteroids and antiinfectives in combination,4440.206799984079,4156.407285369947,4175.985360259367,3572.207442303044,3622.551514625862,3819.322894489922,4080.1254760420243,4131.014438342319,4170.382628912985,4162.644368580048,4350.8538111402695,4705.712698995696
V01A A Allergen extracts,339.7297225594589,358.46479815615425,376.6276094267045,394.1941303071587,410.637029398566,465.2736742564457,471.5011966045509,481.82722271283336,494.34595107332086,544.3320541433544,550.1929374962499,576.8597062556415
V03A B Antidotes,19692.820373779938,19392.13715911495,18491.492328641933,14881.201025183822,16439.875459945775,19020.285118979515,17399.6923398232,19651.647628095143,18541.581135402375,19175.234720332617,17463.949116470074,17747.778785447485
V03A C Iron chelating agents,1.4506976794655317,1.50073304466365,1.5522720042025848,1.5734393783652953,1.6063537464205926,1.6171277586738475,1.8818684329151623,2.3026774360451334,1.9076513516193288,2.3868819340155367,2.376456349892656,2.2584574075766426
V03A E Drugs for treatment of hyperkalemia and hyperphosphatemia,24.64479033909947,28.650658253574946,24.40954097081802,22.143235530275163,26.743579563503562,31.506443175748963,25.78172245120797,26.437334257237858,23.661212087724454,27.983302737776413,26.715563643480667,41.64796075370674
V03A F Detoxifying agents for antineoplastic treatment,600.8652679266114,669.0952149593784,859.9844172309466,818.5065324108919,704.4000524882465,739.7485504617723,649.4714307522349,948.0706168962471,666.1696477230992,668.7125857178121,590.7825744065391,674.2555722483236
V03A X Other therapeutic products,41518.275178980715,40760.51180628465,37910.173614648185,31246.66923068079,32475.415651049825,33324.66234874859,33766.64963509745,34431.936285450436,36586.529874095824,39998.54270416809,42361.469919624455,43694.47556720691
V04C A Tests for diabetes,3662.5013696592414,3483.9367927398375,3314.026539810769,2016.2770648594776,2216.264512451601,2135.509659911017,2563.419677297052,2754.6134100435074,2711.1407945697038,3167.812097265662,3054.513878642138,3417.5444214010818
V04C F Tuberculosis diagnostics,1.0241538827952872,1.0757994531156614,77.45043434696181,2.093455929951128,2.1310669816999726,1.5380859536121425,1.1922731349453035,1.198653954585605,53.767440432011085,2.09240991475094,1.2649429283050795,90.28873958260732
V04C J Tests for thyreoidea function,0.0,0.0,0.0,0.005597020134206794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V04C X Other diagnostic agents,0.19039831481150285,0.1860767739888613,0.18189395088895866,0.17782210196724718,0.17383903238808857,0.16992698628297231,0.52207175895709,0.3322619866545946,0.158488578370809,0.15474426130199115,0.15102321720514744,0.14732079148588312
"V06D D Amino acids, incl. combinations with polypeptides",1811.5548087223956,1845.1674634119738,1988.1326408452148,1720.3814364733857,1759.4995266575004,1658.8194524863707,1696.1176468310448,1783.5800559883626,1824.116236995795,1930.705835483319,1941.3513679549167,1972.2152476137726
"V07A B Solvents and diluting agents, incl. irrigating solutions",60115.42710782556,55091.92465393942,61482.16458991949,30381.193577825557,13331.181407272396,8091.322309951822,10623.958471217355,20114.230558156047,40585.60613784679,102267.19022471693,89247.60671733056,65321.15724266579
"V08A A Watersoluble, nephrotropic, high osmolar X-ray contrast media",705.130493572049,808.1005318043492,667.319618516891,477.25714401362643,602.1838205377165,711.7310178836908,833.4546318871718,746.8273792166583,790.2474332069496,718.4473325258845,795.1931081077346,808.931584699916
"V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",4512.9490981305435,4470.433995158024,4687.840659451829,3851.472840145336,3760.961386833804,3771.795733536892,3851.77212565175,3257.3296490816692,3358.924079106516,3100.325780275804,3255.924306667241,3244.21427369762
V08B A Barium sulfate containing X-ray contrast media,3190.2799888778327,3813.5385151008813,2813.5681724783203,1701.5415347792714,2319.1522610190323,2299.1676784098404,2492.962448721485,2249.7379013698023,2588.523899887456,2508.1243351005774,2746.315519670075,2951.4209037246733
V08C A Paramagnetic contrast media,657.195061423568,798.8083231332654,698.4634577566537,614.1325298899296,655.8831520311155,711.1745515437249,741.5835394914147,750.4912254568108,879.6233697784505,748.6880196741557,715.0413304658872,792.0322309206208
