INN,market_level,market,market_sales_2022,market_sales_2023,market_growth,peer_share_2022,peer_share_2023,share_change_12m,share_change_3m,share_change_6m
GLIQUIDONUM,ATC4,A10B B Sulfonylureas,3551076.0799999996,3357098.7899999996,-0.05462493216985653,0.004345139234527468,0.0044648641394315364,0.00011972490490406822,-5.219525129712514e-05,0.00014853239860989405
GLUCOSAMINILMURAMILPENTAPEPTIDUM*,ATC4,L03A X Other immunostimulants,848606.88,779247.1599999999,-0.0817336291216495,0.011958022305923327,0.021440783948445834,0.009482761642522507,-0.007977418551658268,0.0012496680385282628
GLUCOSAMINUM,ATC4,"M01A X Other antiinflammatory and antirheumatic agents, non-steroids",5067625.8999999985,6154515.18,0.21447701575603717,0.02324269437489457,0.03130345678991403,0.008060762415019459,-0.002794610980883981,0.0005205496655643904
GLUTATHIONUM*,ATC4,V03A B Antidotes,262765.92,250976.90000000002,-0.044865102750006436,0.03595287394955937,0.04392631353722195,0.007973439587662577,0.051140569690108405,0.017779236263236305
GLUTOXIMUM*,ATC4,L03A X Other immunostimulants,848606.88,779247.1599999999,-0.0817336291216495,0.014166335771399828,0.02412461791968546,0.009958282148285633,-0.02388052518148619,-0.005279321812808758
GLYCEROLUM+IODUM*+KALII IODIDUM*,ATC4,R02A A Antiseptics,18484720.71,17863042.12,-0.03363202505211127,0.00010770571171913584,6.219601300475466e-05,-4.550969871438118e-05,-4.1406089442428164e-05,-1.7215995707434964e-05
GLYCINUM,ATC4,N07X X Other nervous system drugs,2761264.92,2642752.95,-0.04291944939495329,0.39445779436476525,0.3503823806156379,-0.04407541374912732,-0.011627613684025206,-0.0038097431275058713
GLYCOPYRRONII BROMIDUM+INDACATEROLUM,ATC4,R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,508722.68000000005,537074.42,0.055731228652907694,0.0,0.0,0.0,0.0,0.0
GLYCYRRHIZA GLABRA/URALENSIS*&,ATC4,R05C A Expectorants,9092569.22,8457153.12,-0.06988300937015046,0.024001594568009238,0.02437648545258928,0.0003748908845800404,-0.0062486503237762295,0.001123908658124357
GOLIMUMABUM,ATC4,L04A B Tumor necrosis factor alpha inhibitors,2093.48,5247.120000000001,1.5064103788906515,0.003553891128647037,0.009359420024699262,0.0058055288960522245,0.006627452435817482,0.008166540640262157
GONADOTROPINUM CHORIONICUM,ATC4,G03G A Gonadotropins,7243.8099999999995,15523.869999999999,1.1430531722946902,0.00011458058673543342,0.0,-0.00011458058673543342,0.0,0.0
GOSERELINUM,ATC4,L02A E Gonadotropin releasing hormone analogues,50822.55,44799.799999999996,-0.11850546656946581,0.6165796482073409,0.599004906271903,-0.017574741935437954,-0.050422372706475094,-0.10273750238365653
GUAIFENESINUM,ATC4,R05C A Expectorants,9092569.22,8457153.12,-0.06988300937015046,0.0,0.0,0.0,0.0,0.0
GUANFACINUM,ATC4,C02A C Imidazoline receptor agonists,702862.23,820697.76,0.16765096340430752,0.0,0.0,0.0,0.0,0.0
HALOPERIDOLUM,ATC3,N05A ANTIPSYCHOTICS,2166123.0999999996,2413663.61,0.11427813590095615,0.0421398396056069,0.03404889134488795,-0.008090948260718954,-0.0025436542573041114,-0.004006852429267856
HARPAGOPHYTUM PROCUMBENS*,ATC4,M09A X Other drugs for disorders of the musculo-skeletal system,1068514.05,1146762.2600000002,0.07323086673497659,0.018203279591878084,0.01428533234081142,-0.003917947251066664,-0.0017000601708669766,-0.0034812178774185215
HEDERA HELIX*&,ATC4,R05C A Expectorants,9092569.22,8457153.12,-0.06988300937015046,0.16700142646810665,0.1842521564750858,0.01725073000697916,-0.021896395512238626,0.00516383028299211
HEDERA HELIX*&+THYMUS SERPYLLUM*&,ATC4,R05X OTHER COLD PREPARATIONS,6286171.6000000015,6315496.58,0.004664998327439607,0.017320392589982744,0.02108482022169031,0.0037644276317075655,-0.0017406248875673803,-0.009048023513606802
HELICHRYSUM ARENARIUM*&,ATC4,A05A X Other drugs for bile therapy,3207521.7300000004,3228962.3000000003,0.006684466016072754,0.04305841756526463,0.0502376692350976,0.007179251669832971,0.0006323700979970412,-0.002151463342751611
HEPARINUM NATRICUM+POLIDOCANOLUM+PREDNISOLONUM,ATC4,C05A X Other agents for treatment of hemorrhoids and anal fissures for topical use,2178116.34,2181745.51,0.0016661965815838453,0.24576917227479228,0.29039023437706085,0.04462106210226857,-0.020055351155763623,-0.0343789887435621
HERBA MELISSAE,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.007330849074116517,0.008607869025929003,0.0012770199518124855,0.002064047263871858,-0.002554052497951793
HERBA MELISSAE+PASSIFLORA INCARNATA*+VALERIANA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.012817210975013062,0.019582165182436974,0.0067649542074239115,0.003035915528371406,-0.0013521773518933473
HEXESTROLUM,ATC3,G03C ESTROGENS,155743.47999999998,191640.16,0.230485924675627,0.0,0.0,0.0,0.0,0.0
HEXOPRENALINUM,ATC3,G02C OTHER GYNECOLOGICALS,773611.1299999998,948926.59,0.22661961960138832,0.004781355718085392,0.003580066188260148,-0.0012012895298252435,-0.00011491112434667715,-0.00019076217055563442
HIDROSMIN,ATC4,C05C A Bioflavonoids,5186777.34,5886183.95,0.13484415546552087,0.005630108656254752,0.006183907996962955,0.0005537993407082028,0.0006230414339637638,0.00024450928366303876
HUMULUS LUPULUS*&+MENTHA PIPERITA+MENYANTHES TRIFOLIATA&+VALERIANA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.00033500295664391994,0.00032159298467437285,-1.340997196954709e-05,-0.00013008378810700638,-0.00010440279535783793
HUMULUS LUPULUS*&+VALERIANA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.0004792869588188622,0.0005543663516405278,7.507939282166563e-05,8.762176652564967e-05,9.718643521704304e-05
HYALURONIDASUM,ATC4,B06A A Enzymes,136635.14,149795.67,0.09631878007370576,0.273812212583088,0.199336002168821,-0.07447621041426702,-0.014970105345153667,0.06881959859776521
HYALURONIDASUM+PERTUZUMABUM+TRASTUZUMABUM,ATC3,L01X OTHER ANTINEOPLASTIC AGENTS,35011.520000000004,44583.33000000001,0.27339030124941743,0.00799622524243449,0.00323327126977729,-0.0047629539726572,-0.0004629459909364534,-0.005465221016890426
HYDROCHLOROTHIAZIDUM+IRBESARTANUM,ATC4,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,2653138.19,2767314.3200000003,0.043034369800391215,0.031880774367052486,0.033397836065113116,0.0015170616980606302,0.0008563864058435608,0.001345824771824461
HYDROCHLOROTHIAZIDUM+LISINOPRILUM,ATC4,"C09B A ACE inhibitors, and diuretics",11590622.649999999,11361873.319999998,-0.019735724033773105,0.16932031257181862,0.1613559338646103,-0.007964378707208314,-0.010722041035241547,0.0013832897949869194
HYDROCHLOROTHIAZIDUM+LOSARTANUM,ATC4,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,2653138.19,2767314.3200000003,0.043034369800391215,0.08632856398633348,0.06751504469503124,-0.018813519291302247,-0.0015761902928180666,-0.0007152324947991839
HYDROCHLOROTHIAZIDUM+OLMESARTANUM MEDOXOMILUM,ATC4,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,2653138.19,2767314.3200000003,0.043034369800391215,0.009405816136550355,0.007877749861099985,-0.0015280662754503706,-0.004796412227418909,-0.002504736954087633
HYDROCHLOROTHIAZIDUM+QUINAPRILUM,ATC4,"C09B A ACE inhibitors, and diuretics",11590622.649999999,11361873.319999998,-0.019735724033773105,0.00038963739363907253,1.13361587805487e-06,-0.00038850377776101765,-5.414378300865635e-07,-8.829880951642327e-07
HYDROCHLOROTHIAZIDUM+RAMIPRILUM,ATC4,"C09B A ACE inhibitors, and diuretics",11590622.649999999,11361873.319999998,-0.019735724033773105,0.014414630261472624,0.014932739102216994,0.0005181088407443697,-0.0013079175156262834,0.0008598982315620365
HYDROCHLOROTHIAZIDUM+TELMISARTANUM,ATC4,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,2653138.19,2767314.3200000003,0.043034369800391215,0.05559595446477667,0.060246922004870036,0.004650967540093365,-0.0005570015762911273,-0.00031168658507194774
HYDROCHLOROTHIAZIDUM+VALSARTANUM,ATC4,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,2653138.19,2767314.3200000003,0.043034369800391215,0.7201152910923196,0.7345152971275051,0.014400006035185431,0.0023427320589529677,-0.003995142474097935
HYDROCHLOROTHIAZIDUM+ZOFENOPRILUM,ATC4,"C09B A ACE inhibitors, and diuretics",11590622.649999999,11361873.319999998,-0.019735724033773105,0.0001257896183860321,0.00022151012681771398,9.572050843168189e-05,-1.4799026060944383e-05,6.315224696854544e-05
HYDROCORTISONUM+NATAMYCINUM+NEOMYCINUM,ATC3,"D07C CORTICOSTEROIDS, COBBINATION WITH ANTIBIOTICS",1907843.4899999998,2158465.4,0.13136397787011345,0.045294999538982104,0.04591316590018075,0.0006181663611986438,0.004037227213230105,-0.0026867197439983947
HYDROCORTISONUM+OXYTETRACYCLINUM,ATC3,"D07C CORTICOSTEROIDS, COBBINATION WITH ANTIBIOTICS",1907843.4899999998,2158465.4,0.13136397787011345,0.09582302791514626,0.0834735965654117,-0.012349431349734555,0.001847577741711029,-0.003112387608985162
HYDROCORTISONUM+ZINCI SULFAS*,ATC3,C05A AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,2894315.46,2922489.42,0.009734239542775969,0.043653199433899996,0.0440044364643072,0.00035123703040720183,0.0024032839399781847,0.010886757916856324
HYDROGENII PEROXIDUM*,ATC4,D08A X Other antiseptics and disinfectants,21917350.26,19720366.459999997,-0.1002394803175447,0.34037419311653594,0.3400009682173016,-0.000373224899234359,-0.07465005117411033,-0.009448707449307814
HYDROTALCITUM+MAGNESII HYDROXIDE*,ATC4,"A02A D Combinations and complexes of aluminium, calcium and magnesium compounds",1316622.39,1325931.85,0.007070713722254318,0.0051196379851933095,0.006062702242200457,0.0009430642570071477,0.00047082302453225946,0.0018145590742341157
HYDROXYCARBAMIDUM,ATC4,L01X X Other antineoplastic agents,14943.83,12699.560000000001,-0.15018037544591978,0.8870563971886725,0.8975523561446221,0.01049595895594968,-0.03702457407092119,0.0001616202409950862
HYDROXYCHLOROQUINUM,ATC3,P01B ANTIMALARIAS,21944.839999999997,24938.690000000002,0.13642614847043788,1.0,1.0,0.0,0.0,0.0
HYDROXYETHYLAMYLUM*,ATC4,B05A A Plasma substitutes and plasma protein fractions,120761.74999999999,128893.16999999998,0.06733440017224002,0.10287454429900199,0.06959422287464885,-0.03328032142435314,0.0009769315644222037,0.01723900358659161
HYDROXYETHYLAMYLUM*+NATRII CHLORIDUM*,ATC4,B05A A Plasma substitutes and plasma protein fractions,120761.74999999999,128893.16999999998,0.06733440017224002,0.016461338130658094,0.009386222714516217,-0.007075115416141878,-0.0029117598073467466,-0.00031984527473238357
HYDROXYPROGESTERONI CAPROAS,ATC3,G03D PROGESTOGENS,1086248.5499999998,1323735.0200000003,0.21862995352214787,0.01036007827122071,0.009152851452098017,-0.0012072268191226938,-0.0006453402582412178,-0.001161796507143497
HYDROXYZINUM,ATC3,N05B ANXIOLYTICS,3537692.1,3682623.47,0.04096777387721229,0.046945741829821766,0.08041880806239472,0.03347306623257296,0.0007465315763933028,0.013791729884472512
HYMECROMONUM,ATC4,A05A X Other drugs for bile therapy,3207521.7300000004,3228962.3000000003,0.006684466016072754,0.0,0.0015733042160325002,0.0015733042160325002,0.005857037320290221,0.0033127969709401822
HYPERICUM PERFORATUM*&+VALERIANA OFFICINALIS*&,ATC4,N05C M Other hypnotics and sedatives,15376132.950000001,11851098.07,-0.22925366810125047,0.0012733201555726664,0.0013863803930195644,0.00011306023744689798,0.00011641596390850393,-0.00015673650080339592
HYPERICUM PERFORATUM/QUADRANGULUM*&+ELEUTHEROCOCCUS SENTICOSUS*&+ECHINACEA PURPUREA/ANGUSTIFOLIA*&,ATC4,L03A X Other immunostimulants,848606.88,779247.1599999999,-0.0817336291216495,0.0008383740655036877,1.3667037297896603e-05,-0.000824707028205791,0.0,-2.8403883378935576e-05
HYPERICUM PERFORATUM/QUADRANGULUM*&+MATRICARIA CHAMOMILLA*&+HELICHRYSUM ARENARIUM*&,ATC4,A16A X Various alimentary tract and metabolism products,4174316.6599999997,4368090.35,0.04642045771391001,0.0022801552386301238,0.0020110893539553275,-0.0002690658846747963,-6.763776956627806e-05,0.0005790634285485553
HYPROMELLOSUM,ATC4,S01X A Other ophthalmologicals,3420095.9600000004,3696662.8100000005,0.08086523104456989,0.005790936930319347,0.006284092218841024,0.0004931552885216774,3.08236727704107e-05,-0.00041877803964851176
IBRUTINIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,6155.750000000001,4289.37,-0.3031929496811925,0.0,0.0,0.0,0.0,0.0
IBUPROFENUM+LEVOMENTHOLUM,ATC3,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,16952941.979999997,17148193.979999997,0.011517293000256057,0.0342635591324073,0.03499114196514356,0.0007275828327362593,-0.003489098874251882,-0.0020699613184234286
IBUPROFENUM+PARACETAMOLUM,ATC4,M01A E Propionic acid derivatives,16692001.18,18482908.810000006,0.10729136732543698,0.016453265072199092,0.020602151096150968,0.004148886023951876,0.0018209483703577351,-0.010233441337136134
IBUPROFENUM+PHENYLEPHRINUM,ATC4,M01A E Propionic acid derivatives,16692001.18,18482908.810000006,0.10729136732543698,0.007126951329391172,0.006306765953253651,-0.0008201853761375206,0.0032046515390230243,1.6654607122878508e-05
ICHTHYOLUM*+ATROPA BELLADONNA*&,ATC4,C05A X Other agents for treatment of hemorrhoids and anal fissures for topical use,2178116.34,2181745.51,0.0016661965815838453,0.014914226298857847,0.012655981127698071,-0.0022582451711597763,0.00010800335939397873,-0.0005601627630283466
IDARUBICINUM,ATC4,L01D B Anthracyclines and related substances,8463.689999999999,7771.48,-0.08178584045493154,0.0011555243634868483,0.0049810332137507915,0.0038255088502639435,3.582888358672886e-05,-0.0015108764674658885
IDARUCIZUMABUM,ATC4,V03A B Antidotes,262765.92,250976.90000000002,-0.044865102750006436,2.6639679909784346e-07,0.0,-2.6639679909784346e-07,0.0,0.0
IFOSFAMIDUM,ATC4,L01A A Nitrogen mustard analogues,9437.350000000002,10068.52,0.06688000339078215,0.03327946934255908,0.029987525475442273,-0.003291943867116804,-0.01041479124461216,0.010597038586037059
ILOPROSTUM,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,14691535.769999998,13873754.309999999,-0.05566344273346169,3.4924190910505476e-05,5.0883126818179914e-05,1.5958935907674438e-05,6.503675202486036e-05,-2.250986489905379e-05
IMATINIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,6155.750000000001,4289.37,-0.3031929496811925,0.40138244730536493,0.4888806514709619,0.08749820416559695,-0.06903646242959477,-0.10913629444438605
IMIPENEMUM+CILASTATINUM,ATC4,J01D H Carbapenems,97525.7,34082.95,-0.6505234004985353,0.1749975647444725,0.08160385177926208,-0.09339371296521043,0.033821775768119414,0.05000548556497637
IMIPRAMINUM,ATC4,N06A A Non-selective monoamine reuptake inhibitors,502033.18000000005,564914.6799999999,0.12525367347233884,0.013566294562443062,0.006043443586914754,-0.0075228509755283085,0.0022273600881744706,0.009797422470026896
IMIQUIMODUM,ATC4,D06B B Antivirals,1553561.85,1561174.3200000003,0.00490001090075709,0.00521152730417524,0.005840494481103173,0.0006289671769279326,-0.0014990398626599953,0.0014462911229781656
INDACATEROLUM,ATC4,R03A C Selective beta-2-adrenoceptor agonists,2079350.16,2000281.5399999998,-0.03802563970274253,1.2551998457056412e-06,0.0,-1.2551998457056412e-06,0.0,0.0
INDAPAMIDUM,ATC4,"C03B A Sulfonamides, plain",1265975.9400000002,1254472.43,-0.009086673479750562,0.9349097740356739,0.912652986722076,-0.022256787313597926,0.003807448543868275,-0.005109427409357714
INDAPAMIDUM+PERINDOPRILUM,ATC4,"C09B A ACE inhibitors, and diuretics",11590622.649999999,11361873.319999998,-0.019735724033773105,0.2054047251723789,0.2428379856289403,0.037433260456561396,0.002638367142346665,0.03070209483175737
INDAPAMIDUM+PERINDOPRILUM+ROSUVASTATINUM,ATC4,C10B X Lipid modifying agents in combination with other drugs,189243.58999999997,257965.52999999997,0.3631401200960096,0.1804337467916351,0.23284343454724357,0.052409687755608475,-0.00035682805502149084,0.009689948323713865
INDOMETACINUM+TROXERUTINUM,ATC4,C05C A Bioflavonoids,5186777.34,5886183.95,0.13484415546552087,0.03213534321486798,0.024832448533994588,-0.007302894680873393,0.006748786971409328,0.00127522660247565
INFLIXIMABUM,ATC4,L04A B Tumor necrosis factor alpha inhibitors,2093.48,5247.120000000001,1.5064103788906515,0.00042990618491698036,0.0,-0.00042990618491698036,0.0,0.0
INOSINUM,ATC4,C01E B Other cardiac preparations,15166467.809999999,11316263.01,-0.25386298564926035,0.045451017246447456,0.055940287835356706,0.01048927058890925,-0.0006020903804747693,0.0003902302396811899
INOSINUM PRANOBEX*,ATC4,J05A X Other antivirals,8059363.58,6554152.339999999,-0.18676552125471935,0.42179901505324563,0.44522669730926645,0.02342768225602082,0.0028082518807220347,0.009844302292243423
INSULINUM ASPARTUM,ATC3,A10A INSULINS AND ANALOGUES,2542397.05,2179999.12,-0.14254183074984283,0.07014687576041671,0.08107160612064834,0.01092473036023163,0.004329517231241309,0.011131553106398406
INSULINUM ASPARTUM+INSULINUM DEGLUDECUM,ATC4,"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",464075.1199999999,392442.26,-0.1543561740607854,0.037567624827635676,0.042979825872983206,0.00541220104534753,0.004985274531740129,0.003859753467449524
INSULINUM DEGLUDECUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.15698163137541996,0.15815100270201918,0.0011693713265992223,0.00664182586900397,0.0017335282285668996
INSULINUM DEGLUDECUM+LIRAGLUTIDUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.033174833000666974,0.05032099019425737,0.017146157193590396,0.0006230933699703373,0.0008222429657095132
INSULINUM DETEMIRUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.0819984808016599,0.05950315436640243,-0.022495326435257472,-0.004528835326997063,-0.005457090837402236
INSULINUM GLARGINUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.6207448350811419,0.5870869855859738,-0.033657849495168035,-0.014195981436253002,-0.01657693710545205
INSULINUM GLARGINUM+LIXISENATIDUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.1071002197411113,0.14493786715134732,0.03783764741023603,0.011459897524275703,0.01947825674857767
INSULINUM GLULISINUM,ATC4,"A10A B Insulins and analogues for injection, fast-acting",824916.34,697583.58,-0.15435839227042103,0.1552994695195394,0.17596146686824252,0.02066199734870311,0.004356731108479478,0.005537124655584119
INSULINUM HUMANUM,ATC3,A10A INSULINS AND ANALOGUES,2542397.05,2179999.12,-0.14254183074984283,0.6901427493396439,0.6267461979525937,-0.06339655138705025,-0.015816352100680886,-0.03782602629009624
INSULINUM LISPRUM,ATC3,A10A INSULINS AND ANALOGUES,2542397.05,2179999.12,-0.14254183074984283,0.00045814637804114823,1.2935785038298545e-06,-0.0004568527995373184,-4.734931615181955e-07,-2.0581808383308813e-06
INTERFERONUM BETA,ATC4,L03A B Interferons,719518.6400000001,646806.2699999999,-0.10105696497313843,2.9186179248948987e-07,1.4331957542712136e-05,1.4040095750222646e-05,-1.0766424835762542e-05,2.5886035187420136e-05
