INN,market_level,market,market_sales_2022,market_sales_2023,market_growth,peer_share_2022,peer_share_2023,share_change_12m,share_change_3m,share_change_6m,sales_2022,sales_2023,delta_sales,market_effect,share_effect,interaction,reconciliation_error,growth_type
HYPERICUM PERFORATUM/QUADRANGULUM*&+ELEUTHEROCOCCUS SENTICOSUS*&+ECHINACEA PURPUREA/ANGUSTIFOLIA*&,ATC4,L03A X Other immunostimulants,848606.88,779247.1599999999,-0.0817336291216495,0.0008383740655036877,1.3667037297896603e-05,-0.000824707028205791,0.0,-2.8403883378935576e-05,711.45,10.65,-700.8000000000001,-58.14939043859751,-699.8520581197884,57.20144855838584,-1.1368683772161603e-13,Structural Decline
HYPERICUM PERFORATUM/QUADRANGULUM*&+MATRICARIA CHAMOMILLA*&+HELICHRYSUM ARENARIUM*&,ATC4,A16A X Various alimentary tract and metabolism products,4174316.6599999997,4368090.35,0.04642045771391001,0.0022801552386301238,0.0020110893539553275,-0.0002690658846747963,-6.763776956627806e-05,0.0005790634285485553,9518.09,8784.619999999999,-733.4700000000012,441.8340943621895,-1123.1662050356408,-52.13788932654971,-1.1368683772161603e-13,Defend
HYPROMELLOSUM,ATC4,S01X A Other ophthalmologicals,3420095.9600000004,3696662.8100000005,0.08086523104456989,0.005790936930319347,0.006284092218841024,0.0004931552885216774,3.08236727704107e-05,-0.00041877803964851176,19805.56,23230.17,3424.609999999997,1601.5811853670918,1686.6384099256234,136.3904047072815,4.547473508864641e-13,Share-led Growth
IBRUTINIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,6155.750000000001,4289.37,-0.3031929496811925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Market-led Growth
IBUPROFENUM+LEVOMENTHOLUM,ATC3,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,16952941.979999997,17148193.979999997,0.011517293000256057,0.0342635591324073,0.03499114196514356,0.0007275828327362593,-0.003489098874251882,-0.0020699613184234286,580868.13,600034.89,19166.76000000001,6690.02844772079,12334.669549021846,142.06200325742012,-4.729372449219227e-11,Share-led Growth
IBUPROFENUM+PARACETAMOLUM,ATC4,M01A E Propionic acid derivatives,16692001.18,18482908.810000006,0.10729136732543698,0.016453265072199092,0.020602151096150968,0.004148886023951876,0.0018209483703577351,-0.010233441337136134,274637.92000000004,380787.68,106149.75999999995,29466.27795621396,69253.21040749022,7430.2716362958045,-2.9103830456733704e-11,Share-led Growth
IBUPROFENUM+PHENYLEPHRINUM,ATC4,M01A E Propionic acid derivatives,16692001.18,18482908.810000006,0.10729136732543698,0.007126951329391172,0.006306765953253651,-0.0008201853761375206,0.0032046515390230243,1.6654607122878508e-05,118963.08,116567.37999999999,-2395.7000000000116,12763.711514445338,-13690.535266306239,-1468.8762481391109,-4.547473508864641e-13,Defend
ICHTHYOLUM*+ATROPA BELLADONNA*&,ATC4,C05A X Other agents for treatment of hemorrhoids and anal fissures for topical use,2178116.34,2181745.51,0.0016661965815838453,0.014914226298857847,0.012655981127698071,-0.0022582451711597763,0.00010800335939397873,-0.0005601627630283466,32484.92,27612.13,-4872.789999999997,54.126262657024824,-4918.720707029205,-8.195555627817757,9.094947017729282e-13,Defend
IDARUBICINUM,ATC4,L01D B Anthracyclines and related substances,8463.689999999999,7771.48,-0.08178584045493154,0.0011555243634868483,0.0049810332137507915,0.0038255088502639435,3.582888358672886e-05,-0.0015108764674658885,9.780000000000001,38.71,28.93,-0.7998655196492302,32.37792100089043,-2.648055481241201,0.0,Share-led Growth
IDARUCIZUMABUM,ATC4,V03A B Antidotes,262765.92,250976.90000000002,-0.044865102750006436,2.6639679909784346e-07,0.0,-2.6639679909784346e-07,0.0,0.0,0.07,0.0,-0.07,-0.003140557192500448,-0.07,0.003140557192500448,0.0,Structural Decline
IFOSFAMIDUM,ATC4,L01A A Nitrogen mustard analogues,9437.350000000002,10068.52,0.06688000339078215,0.03327946934255908,0.029987525475442273,-0.003291943867116804,-0.01041479124461216,0.010597038586037059,314.07,301.93000000000006,-12.13999999999993,21.005002664942953,-31.067226454334776,-2.0777762106081075,0.0,Defend
ILOPROSTUM,ATC4,B01A C Platelet aggregation inhibitors excl. heparin,14691535.769999998,13873754.309999999,-0.05566344273346169,3.4924190910505476e-05,5.0883126818179914e-05,1.5958935907674438e-05,6.503675202486036e-05,-2.250986489905379e-05,513.09,705.94,192.85000000000002,-28.560355832111863,234.46127773873638,-13.050921906624412,-8.526512829121202e-14,Share-led Growth
IMATINIBUM,ATC3,L01E PROTEIN KINASE INHIBITORS,6155.750000000001,4289.37,-0.3031929496811925,0.40138244730536493,0.4888806514709619,0.08749820416559695,-0.06903646242959477,-0.10913629444438605,2470.8100000000004,2096.99,-373.8200000000006,-749.1321720017874,538.6170702923735,-163.30489829058692,2.2737367544323206e-13,Share-led Growth
IMIPENEMUM+CILASTATINUM,ATC4,J01D H Carbapenems,97525.7,34082.95,-0.6505234004985353,0.1749975647444725,0.08160385177926208,-0.09339371296521043,0.033821775768119414,0.05000548556497637,17066.760000000002,2781.3,-14285.460000000003,-11102.326750692384,-9108.287232531222,5925.153983223604,0.0,Structural Decline
IMIPRAMINUM,ATC4,N06A A Non-selective monoamine reuptake inhibitors,502033.18000000005,564914.6799999999,0.12525367347233884,0.013566294562443062,0.006043443586914754,-0.0075228509755283085,0.0022273600881744706,0.009797422470026896,6810.73,3414.0299999999997,-3396.7,853.0689515282619,-3776.720797910579,-473.04815361768243,0.0,Defend
IMIQUIMODUM,ATC4,D06B B Antivirals,1553561.85,1561174.3200000003,0.00490001090075709,0.00521152730417524,0.005840494481103173,0.0006289671769279326,-0.0014990398626599953,0.0014462911229781656,8096.429999999999,9118.03,1021.6000000000013,39.67259525721596,977.1394109774363,4.787993765348708,3.410605131648481e-13,Share-led Growth
INDACATEROLUM,ATC4,R03A C Selective beta-2-adrenoceptor agonists,2079350.16,2000281.5399999998,-0.03802563970274253,1.2551998457056412e-06,0.0,-1.2551998457056412e-06,0.0,0.0,2.6100000000000003,0.0,-2.6100000000000003,-0.09924691962415812,-2.6100000000000003,0.09924691962415812,0.0,Structural Decline
INDAPAMIDUM,ATC4,"C03B A Sulfonamides, plain",1265975.9400000002,1254472.43,-0.009086673479750562,0.9349097740356739,0.912652986722076,-0.022256787313597926,0.003807448543868275,-0.005109427409357714,1183573.28,1144898.0100000002,-38675.269999999786,-10754.74393471734,-28176.557240712213,256.0311754298523,-8.731149137020111e-11,Structural Decline
INDAPAMIDUM+PERINDOPRILUM,ATC4,"C09B A ACE inhibitors, and diuretics",11590622.649999999,11361873.319999998,-0.019735724033773105,0.2054047251723789,0.2428379856289403,0.037433260456561396,0.002638367142346665,0.03070209483175737,2380768.6599999997,2759094.4299999997,378325.77,-46986.193262015826,433874.7965111698,-8562.833249153917,-5.820766091346741e-11,Share-led Growth
INDAPAMIDUM+PERINDOPRILUM+ROSUVASTATINUM,ATC4,C10B X Lipid modifying agents in combination with other drugs,189243.58999999997,257965.52999999997,0.3631401200960096,0.1804337467916351,0.23284343454724357,0.052409687755608475,-0.00035682805502149084,0.009689948323713865,34145.93,60065.579999999994,25919.649999999994,12399.75712098994,9918.197461650389,3601.6954173596605,7.275957614183426e-12,Market-led Growth
INDOMETACINUM+TROXERUTINUM,ATC4,C05C A Bioflavonoids,5186777.34,5886183.95,0.13484415546552087,0.03213534321486798,0.024832448533994588,-0.007302894680873393,0.006748786971409328,0.00127522660247565,166678.87,146168.36,-20510.51000000001,22475.671459097328,-37878.488647160644,-5107.692811936694,0.0,Defend
INFLIXIMABUM,ATC4,L04A B Tumor necrosis factor alpha inhibitors,2093.48,5247.120000000001,1.5064103788906515,0.00042990618491698036,0.0,-0.00042990618491698036,0.0,0.0,0.9,0.0,-0.9,1.3557693410015863,-0.9,-1.3557693410015863,0.0,Defend
INOSINUM,ATC4,C01E B Other cardiac preparations,15166467.809999999,11316263.01,-0.25386298564926035,0.045451017246447456,0.055940287835356706,0.01048927058890925,-0.0006020903804747693,0.0003902302396811899,689331.3900000001,633035.01,-56296.38000000012,-174995.72476715472,159085.18473707186,-40385.83996991721,-5.093170329928398e-11,Share-led Growth
INOSINUM PRANOBEX*,ATC4,J05A X Other antivirals,8059363.58,6554152.339999999,-0.18676552125471935,0.42179901505324563,0.44522669730926645,0.02342768225602082,0.0028082518807220347,0.009844302292243423,3399431.6199999996,2918083.6,-481348.01999999955,-634896.618479075,188812.20913798644,-35263.61065891112,1.7462298274040222e-10,Share-led Growth
INSULINUM ASPARTUM,ATC3,A10A INSULINS AND ANALOGUES,2542397.05,2179999.12,-0.14254183074984283,0.07014687576041671,0.08107160612064834,0.01092473036023163,0.004329517231241309,0.011131553106398406,178341.20999999996,176736.03,-1605.179999999964,-25421.08257154217,27775.00223989833,-3959.099668356094,-3.0468072509393096e-11,Share-led Growth
INSULINUM ASPARTUM+INSULINUM DEGLUDECUM,ATC4,"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",464075.1199999999,392442.26,-0.1543561740607854,0.037567624827635676,0.042979825872983206,0.00541220104534753,0.004985274531740129,0.003859753467449524,17434.2,16867.100000000002,-567.0999999999985,-2691.0764098105456,2511.6678495837796,-387.69143977323256,0.0,Share-led Growth
INSULINUM DEGLUDECUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.15698163137541996,0.15815100270201918,0.0011693713265992223,0.00664182586900397,0.0017335282285668996,72640.25,78654.68999999999,6014.439999999988,5432.86582331362,541.1042346977388,40.4699419886305,-9.094947017729282e-13,Market-led Growth
INSULINUM DEGLUDECUM+LIRAGLUTIDUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.033174833000666974,0.05032099019425737,0.017146157193590396,0.0006230933699703373,0.0008222429657095132,15351.02,25026.6,9675.579999999998,1148.12424118865,7934.056578269987,593.3991805413611,0.0,Share-led Growth
INSULINUM DETEMIRUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.0819984808016599,0.05950315436640243,-0.022495326435257472,-0.004528835326997063,-0.005457090837402236,37943.23,29593.25,-8349.980000000003,2837.827203143272,-10409.282422227217,-778.5247809160551,-1.8189894035458565e-12,Defend
INSULINUM GLARGINUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.6207448350811419,0.5870869855859738,-0.033657849495168035,-0.014195981436253002,-0.01657693710545205,287237.81,291981.36,4743.549999999988,21482.91726849028,-15574.526652385157,-1164.8406161051264,-9.094947017729282e-12,Defend
INSULINUM GLARGINUM+LIXISENATIDUM,ATC4,"A10A E Insulin and analogues for injection, long-acting",462730.89,497339.17999999993,0.07479139765231557,0.1071002197411113,0.14493786715134732,0.03783764741023603,0.011459897524275703,0.01947825674857767,49558.58,72083.28,22524.699999999997,3706.555463864096,17508.648261644714,1309.4962744911945,-7.275957614183426e-12,Share-led Growth
INSULINUM GLULISINUM,ATC4,"A10A B Insulins and analogues for injection, fast-acting",824916.34,697583.58,-0.15435839227042103,0.1552994695195394,0.17596146686824252,0.02066199734870311,0.004356731108479478,0.005537124655584119,128109.06999999999,122747.82999999999,-5361.240000000005,-19774.710080458826,17044.41922998187,-2630.9491495230495,-9.094947017729282e-13,Share-led Growth
INSULINUM HUMANUM,ATC3,A10A INSULINS AND ANALOGUES,2542397.05,2179999.12,-0.14254183074984283,0.6901427493396439,0.6267461979525937,-0.06339655138705025,-0.015816352100680886,-0.03782602629009624,1754616.8900000001,1366306.1600000001,-388310.73,-250106.30376519563,-161179.20522660995,22974.77899180562,0.0,Structural Decline
INSULINUM LISPRUM,ATC3,A10A INSULINS AND ANALOGUES,2542397.05,2179999.12,-0.14254183074984283,0.00045814637804114823,1.2935785038298545e-06,-0.0004568527995373184,-4.734931615181955e-07,-2.0581808383308813e-06,1164.79,2.82,-1161.97,-166.03129903910943,-1161.5012098279196,165.562508867029,0.0,Structural Decline
INTERFERONUM BETA,ATC4,L03A B Interferons,719518.6400000001,646806.2699999999,-0.10105696497313843,2.9186179248948987e-07,1.4331957542712136e-05,1.4040095750222646e-05,-1.0766424835762542e-05,2.5886035187420136e-05,0.21,9.270000000000001,9.06,-0.021221962644359074,10.10211059966998,-1.0208886370256198,0.0,Share-led Growth
INULA HELENIUM*&,ATC4,R05C A Expectorants,9092569.22,8457153.12,-0.06988300937015046,0.004618683562796126,0.004910283568331563,0.00029160000553543706,-0.0014920091700255083,-0.00047384801982155306,41995.7,41527.020000000004,-468.679999999993,-2934.785896606026,2651.393234883345,-185.28733827730628,-5.5706550483591855e-12,Share-led Growth
IODIXANOLUM,ATC4,"V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",59068.6,51941.42,-0.12065936893713414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Market-led Growth
IODUM*+KALII IODIDUM*,ATC4,R02A A Antiseptics,18484720.71,17863042.12,-0.03363202505211127,0.01915602543069205,0.018740167982092847,-0.00041585744859920504,-0.0036284590108761824,0.0005411543468827537,354093.78,334756.4099999999,-19337.37000000011,-11908.890879756775,-7687.0087925294865,258.5296722861512,0.0,Structural Decline
IOHEXOLUM,ATC4,"V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",59068.6,51941.42,-0.12065936893713414,0.3184857944830248,0.32789072766974797,0.009404933186723197,0.06807957759961386,0.21455987911097466,18812.51,17031.11,-1781.3999999999978,-2269.9055847235245,555.5362364332778,-67.03065170974983,-1.1368683772161603e-12,Share-led Growth
IOPAMIDOLUM,ATC4,"V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",59068.6,51941.42,-0.12065936893713414,0.0003375736008640801,0.0,-0.0003375736008640801,0.0,0.0,19.94,0.0,-19.94,-2.4059478166064543,-19.94,2.4059478166064543,0.0,Structural Decline
IOPROMIDUM,ATC4,"V08A B Watersoluble, nephrotropic, low-osmolar X-ray contrast media",59068.6,51941.42,-0.12065936893713414,0.6811766319161111,0.672109272330252,-0.009067359585859136,-0.0680795775996138,-0.21455987911097452,40236.15,34910.31,-5325.840000000004,-4854.868467459869,-535.5962364332789,64.62470389314352,9.094947017729282e-13,Structural Decline
IPIDACRINUM+PHENIBUTUM*,ATC4,N06B X Other psychostimulants and nootropics,8412020.469999999,8489784.22,0.009244360528761542,9.629077852208318e-08,4.240390458357256e-08,-5.388687393851063e-08,0.0,-8.280066382120195e-08,0.8099999999999999,0.36,-0.44999999999999996,0.007487932028296826,-0.45329748663506086,-0.004190445393235956,0.0,Defend
IPRATROPII BROMIDUM,ATC3,"R03B OTHER ANTI-ASTHMATICS, INHALANTS",761185.8400000001,1130903.8199999998,0.48571316040245804,0.00893579418135261,0.02423614591734247,0.01530035173598986,-0.0035250106415810056,0.006814556387342588,6801.8,27408.75,20606.95,3303.7237744254385,11646.4110884549,5656.81513711966,3.637978807091713e-12,Share-led Growth
IPRATROPII BROMIDUM+FENOTEROLUM,ATC4,R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,508722.68000000005,537074.42,0.055731228652907694,0.9447637365017811,0.9583476345792078,0.01358389807742666,0.01956605550877788,0.008316954818265443,480622.74,514704.0,34081.26000000001,26785.695818727,6910.437034795338,385.12714647770036,-2.9103830456733704e-11,Market-led Growth
IPRATROPII BROMIDUM+SALBUTAMOLUM,ATC4,R03A L Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,508722.68000000005,537074.42,0.055731228652907694,0.005842810074832912,0.0035522079044464634,-0.0022906021703864485,-0.0015016329086050754,-0.005711556324013876,2972.37,1907.8,-1064.57,165.65383211104322,-1165.281274932811,-64.94255717823226,0.0,Defend
IPRATROPII BROMIDUM+XYLOMETAZOLINUM,ATC4,"R01A B Sympathomimetics, combinations excl. corticosteroids",2502961.68,2964978.73,0.18458814359475118,0.04187257872841265,0.025983663633229508,-0.015888915095183143,0.01710524230942465,0.017525144547754903,104805.46,77041.01000000001,-27764.449999999997,19345.845299993955,-39769.34562001696,-7340.949679976982,-7.275957614183426e-12,Defend
IRBESARTANUM,ATC4,"C09C A Angiotensin II receptor blockers (ARBs), plain",4128596.3999999994,4264175.34,0.03283899099461518,0.017740106540808882,0.017971681248923507,0.00023157470811462424,-0.0009549313121822341,-0.00034806029750864345,73241.73999999999,76634.40000000001,3392.660000000018,2405.1848402899423,956.0785062530883,31.396653456990247,-3.183231456205249e-12,Market-led Growth
IRINOTECAN,ATC3,L01C PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,24644.800000000003,17907.37,-0.2733814029734468,0.031055232746867487,0.08168256980226575,0.050627337055398264,0.04933307729741985,-0.01268304510336371,765.3499999999999,1462.7199999999996,697.3699999999997,-209.23245676572753,1247.7005962628793,-341.09813949715215,1.1368683772161603e-13,Share-led Growth
IRON COMPLEX DEXTRAN*,ATC3,B03A IRON PREPARATIONS,1078604.6300000001,1422195.19,0.3185509782208147,0.05763144183796058,0.04329723545190728,-0.014334206386053303,-0.0023885066117455347,-0.013721050180946388,62161.54,61577.12,-584.4199999999983,19801.619374712296,-15460.941375372662,-4925.097999339628,-4.547473508864641e-12,Defend
ISOCONAZOLUM,ATC4,D01A C Imidazole and triazole derivatives,2220558.8,2405397.58,0.08323975928941874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
ISOFLURANUM,ATC3,"N01A ANESTHETICS, GENERAL",14600.979999999996,19085.82,0.3071602043150532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
ISONIAZIDUM,ATC3,J04A DRUGS FOR TREATMENT OF TUBERCULOSIS,118677.21999999999,118955.89000000001,0.002348133871016067,0.2038531067714596,0.29432313103621854,0.09047002426475895,-0.03769680176815976,-0.02199566019015764,24192.719999999998,35011.47,10818.750000000004,56.807745264008226,10736.730973074134,25.211281661862852,-1.8189894035458565e-12,Share-led Growth
ISOSORBIDI DINITRATE,ATC4,C01D A Organic nitrates,1431713.71,1201308.41,-0.16092972944989126,0.4040467908908967,0.3394085204148367,-0.06463827047605997,-0.004734348945809264,-0.034147801218661955,578479.3299999998,407734.31,-170745.01999999984,-93094.52206925434,-92543.49803126328,14893.000100517742,2.9103830456733704e-11,Structural Decline
ISOSORBIDI MONONITRAS,ATC4,C01D A Organic nitrates,1431713.71,1201308.41,-0.16092972944989126,0.06251948233421611,0.09533685858405004,0.03281737624983393,-0.02717892039073093,0.04454583203820095,89510.00000000001,114528.97,25018.969999999987,-14404.820083059767,46985.08750311562,-7561.297420055862,0.0,Share-led Growth
ISOXSUPRINUM,ATC3,C04A PERIPHERAL VASODILATORS,2523390.9099999997,2525315.46,0.0007626840504075805,0.01904572129888508,0.022224664953344093,0.0031789436544590113,-0.0007403499158725318,0.0005959804016274772,48059.8,56124.290000000015,8064.4900000000125,36.6544429257746,8021.717521064049,6.118036010189979,-9.094947017729282e-13,Share-led Growth
