INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth
UNKNOWN_SKU_484755,0.0,0.0,47483.01,False,,,5.594290222322277e-05,1,1,0,1,1
UNKNOWN_SKU_485538,0.0,8464.66,23039.78,False,1.7218789650145427,,2.7144702068899242e-05,1,1,0,1,1
UNKNOWN_SKU_48678,17613.149999999998,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_48811,4240.82,4443.86,4336.78,False,-0.02409616864617692,0.005609547541272297,5.109449874884259e-06,1,1,0,1,1
UNKNOWN_SKU_48812,28484.700000000004,21533.95,13027.01,False,-0.39504781983797677,-0.1776470131139113,1.5347989663901787e-05,1,1,0,1,0
UNKNOWN_SKU_48813,1474.81,1049.23,1286.7500000000002,False,0.22637553253338183,-0.03352744508116978,1.516006029013997e-06,1,1,0,1,0
UNKNOWN_SKU_49139,86194.79000000001,34752.670000000006,35451.64,False,0.020112699254474453,-0.199172775707386,4.176794247401109e-05,1,1,0,1,1
UNKNOWN_SKU_49143,52744.380000000005,51296.64000000001,7223.43,False,-0.8591831745704982,-0.3916663793073053,8.510404841780123e-06,1,1,0,1,1
UNKNOWN_SKU_49597,457.11999999999995,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_49819,44952.350000000006,44744.56,21110.43,False,-0.5282011936199618,-0.17217951377565222,2.4871606104587485e-05,1,1,0,1,1
UNKNOWN_SKU_49820,0.0,0.0,15641.000000000002,False,,,1.8427705692487216e-05,1,1,0,1,1
UNKNOWN_SKU_49875,38050.16,13915.449999999999,11455.800000000001,False,-0.17675677035237802,-0.2592575495398036,1.3496842329262517e-05,1,1,0,1,1
UNKNOWN_SKU_49876,21816.3,11817.149999999998,12160.94,False,0.02909246307273783,-0.1359348044051667,1.4327614811328909e-05,1,1,0,1,1
UNKNOWN_SKU_499942,0.0,58.93999999999999,58.900000000000006,False,-0.000678656260603705,,6.939401990202014e-08,1,1,0,1,1
UNKNOWN_SKU_499955,0.0,905.4100000000001,926.01,False,0.022752123347433706,,1.0909941658653593e-06,1,1,0,1,1
UNKNOWN_SKU_499958,0.0,10.770000000000001,28.93,False,1.686165273909006,,3.4084363255780004e-08,1,1,0,1,1
UNKNOWN_SKU_500331,0.0,868.2900000000001,668.3299999999999,False,-0.23029172281150323,,7.874041650444331e-07,1,1,0,1,1
UNKNOWN_SKU_501109,0.0,2089.07,401.54999999999995,False,-0.807785282446256,,4.73092847056981e-07,1,1,0,1,1
UNKNOWN_SKU_501110,0.0,77.69,5735.92,False,72.83086626335437,,6.757870061738461e-06,1,1,0,1,1
UNKNOWN_SKU_501788,0.0,3505.4,6316.22,False,0.8018542819649683,,7.441560210280775e-06,1,1,0,1,1
UNKNOWN_SKU_50212,73326.33,78277.59999999999,89016.78,False,0.13719352662830753,0.04967047810765224,0.00010487660785965615,1,1,0,1,1
UNKNOWN_SKU_502261,2576.77,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_502262,4811.41,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_502264,15285.7,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_502265,44191.369999999995,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_50250,51450.38999999999,33893.95999999999,35895.56,False,0.059054769640372706,-0.0860698272407805,4.22909542450621e-05,1,1,0,1,1
UNKNOWN_SKU_50274,384.65,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_50493,3.23,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_50841,17962.45,18817.389999999996,12171.569999999998,False,-0.35317437753057146,-0.09271181119249094,1.4340138723579475e-05,1,1,0,1,0
UNKNOWN_SKU_51054,73789.39,73703.36,90783.92000000001,False,0.23174737216865027,0.05318278782999997,0.0001069585934000578,1,1,0,1,1
UNKNOWN_SKU_51208,756.1799999999998,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_51209,328.77000000000004,2.86,11.15,False,2.8986013986013988,-0.5708632859527897,1.3136558945798379e-08,1,1,0,1,1
UNKNOWN_SKU_51222,34431.130000000005,10130.85,14754.18,False,0.45636150964627853,-0.19092096024971672,1.7382883880441214e-05,1,1,0,1,1
UNKNOWN_SKU_5146,2434.9500000000003,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_5147,19463.47,10.879999999999999,0.0,False,-1.0,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_51972,10509.789999999999,8102.44,9481.44,False,0.1701956447687365,-0.02541423050878311,1.1170717080811711e-05,1,1,0,1,1
UNKNOWN_SKU_519748,0.0,0.0,0.0,False,,,0.0,1,1,0,1,0
UNKNOWN_SKU_519749,0.0,0.0,0.0,False,,,0.0,1,1,0,1,1
UNKNOWN_SKU_522241,0.0,12.379999999999999,81.0,False,5.54281098546042,,9.543150444929763e-08,1,1,0,1,1
UNKNOWN_SKU_5247,19205.21,953.4000000000001,0.0,False,-1.0,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_5248,16030.52,2781.9900000000007,0.97,False,-0.9996513287251212,-0.9118025495574882,1.142821719948379e-09,1,1,0,1,1
UNKNOWN_SKU_5260,68496.05,17831.73,9804.76,False,-0.4501509388040308,-0.3849040606091453,1.1551641945238217e-05,1,1,0,1,1
UNKNOWN_SKU_528335,2091.73,2925.8900000000003,2810.8599999999997,False,-0.03931453335566293,0.07667194700351065,3.311661711066083e-06,1,1,0,1,0
UNKNOWN_SKU_5301,10015.73,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_530622,0.0,47.65,32.47,False,-0.3185729275970619,,3.825507345023079e-08,1,1,0,1,1
UNKNOWN_SKU_5320,481502.2200000001,205496.53000000003,26141.599999999995,False,-0.8727881195852797,-0.517293143361741,3.079916316928097e-05,1,1,0,1,1
UNKNOWN_SKU_5352,645810.92,282676.03,225124.93999999997,False,-0.2035938102003203,-0.23161379997751375,0.0002652347125093563,1,1,0,1,1
UNKNOWN_SKU_542844,3511.83,41892.0,30119.629999999997,False,-0.28101713931060834,0.7113113746725452,3.548594573279257e-05,1,1,1,1,1
UNKNOWN_SKU_5436,19438.859999999997,8477.16,8657.59,False,0.021284250857598552,-0.18307618700752692,1.0200084427224627e-05,1,1,0,1,1
UNKNOWN_SKU_5438,3.9200000000000004,2.86,0.0,False,-1.0,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_5471,8971.789999999999,6645.779999999999,6226.92,False,-0.0630264619051486,-0.08725692498885596,7.336349922042228e-06,1,1,0,1,1
UNKNOWN_SKU_54798,2.81,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_54965,847.73,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_54966,5507.98,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_550085,1172.82,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_55166,6924.450000000001,1922.5299999999997,4182.91,False,1.1757319781745932,-0.11839649290726695,4.9281653614322415e-06,1,1,0,1,1
UNKNOWN_SKU_55278,1337.56,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_55279,566.1800000000001,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_552960,0.0,1093.08,21692.83,False,18.845601419841184,,2.555777040324515e-05,1,1,0,1,0
UNKNOWN_SKU_553375,0.0,0.78,70.21,False,89.0128205128205,,8.27190855232739e-08,1,1,0,1,1
UNKNOWN_SKU_554423,0.0,8923.969999999998,5111.73,False,-0.4271910371729173,,6.022470175785286e-06,1,1,0,1,1
UNKNOWN_SKU_554599,1.05,0.61,0.0,False,-1.0,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_554601,0.0,0.0,0.0,False,,,0.0,1,1,0,1,0
UNKNOWN_SKU_554602,1.7599999999999998,0.69,10.4,False,14.072463768115943,0.5591222447332309,1.2252933904601178e-08,1,1,0,1,0
UNKNOWN_SKU_55954,45702.86,31676.660000000003,41941.22,False,0.32404173924902424,-0.021244038676108468,4.941374966714779e-05,1,1,0,1,1
UNKNOWN_SKU_55955,27575.56,21234.96,26571.43,False,0.2513058654219269,-0.0092304590260609,3.13055745712247e-05,1,1,0,1,1
UNKNOWN_SKU_55966,190146.56999999998,106569.24000000002,99297.59000000001,False,-0.06823404201812833,-0.14991460831552728,0.0001169891160727103,1,1,0,1,0
UNKNOWN_SKU_56114,58699.92,49390.280000000006,37055.100000000006,False,-0.24974914092408462,-0.10864106941782636,4.3657085685421844e-05,1,1,0,1,0
UNKNOWN_SKU_56173,9128.77,31.609999999999996,40.03,False,0.26637140145523586,-0.7426682750146608,4.716201386549857e-08,1,1,0,1,1
UNKNOWN_SKU_56174,13669.19,27.21,5.17,False,-0.8099963248805586,-0.8605440846135644,6.091121950652701e-09,1,1,0,1,1
UNKNOWN_SKU_562647,0.0,0.0,11375.710000000001,False,,,1.3402482956529872e-05,1,1,0,1,0
UNKNOWN_SKU_56316,614662.06,0.0,0.0,False,,-1.0,0.0,1,1,1,1,1
UNKNOWN_SKU_5683,90023.41,80155.61000000002,73766.92000000001,False,-0.07970359155148343,-0.048570642922096785,8.690973029865413e-05,1,1,0,1,1
UNKNOWN_SKU_57085,1488.58,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_57086,1656.09,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_579167,0.0,32960.35999999999,30014.96,False,-0.08936188803763045,,3.536262702204309e-05,1,1,0,1,1
UNKNOWN_SKU_5835,262433.04,84011.18,26700.78,False,-0.6821758723065192,-0.43522383604827763,3.145797043666318e-05,1,1,0,1,1
UNKNOWN_SKU_586535,0.0,9016.41,1801.9700000000003,False,-0.8001455124600589,,2.123021087314826e-06,1,1,0,1,1
UNKNOWN_SKU_586545,99.61,72644.82999999999,71652.1,False,-0.013665528572370245,4.178828100247599,8.441811975248789e-05,1,1,0,1,1
UNKNOWN_SKU_586966,0.0,79.11,81.56,False,0.030969536088990113,,9.609127781339155e-08,1,1,1,1,1
UNKNOWN_SKU_587159,0.0,68790.47,60395.93999999999,False,-0.12203042078357673,,7.115648662752484e-05,1,1,0,1,0
UNKNOWN_SKU_589,25528.480000000003,12849.870000000003,13375.49,False,0.04090469397744867,-0.14921233256142385,1.5758557203043654e-05,1,1,0,1,1
UNKNOWN_SKU_590,6287.56,4003.0999999999995,4351.85,False,0.08711998201393945,-0.08788847392284671,5.127204847378715e-06,1,1,0,1,0
UNKNOWN_SKU_591,28421.229999999996,22058.81,22670.6,False,0.027734497010491355,-0.05494945633790249,2.6709746478620333e-05,1,1,0,1,1
UNKNOWN_SKU_59487,41714.619999999995,25592.690000000002,25524.050000000003,False,-0.002682015841242169,-0.11556621570351566,3.0071586310359205e-05,1,1,0,1,1
UNKNOWN_SKU_6017,41646.28,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_602896,0.0,0.0,2555.75,False,,,3.01109959871966e-06,1,1,0,1,1
UNKNOWN_SKU_602897,0.0,14645.919999999998,29192.2,False,0.9931967401160189,,3.439327857018255e-05,1,1,0,1,1
UNKNOWN_SKU_603731,405.57,21031.000000000004,35053.65,False,0.6667609718986256,2.0490662150281325,4.129904390048299e-05,1,1,0,1,1
UNKNOWN_SKU_607542,0.0,0.0,2.63,False,,,3.0985784777981822e-09,1,1,1,1,1
UNKNOWN_SKU_6094,970.2,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_6108,16335.16,1635.9099999999999,6.63,False,-0.9959472098098306,-0.8580623750325945,7.811245364183252e-09,1,1,0,1,1
UNKNOWN_SKU_61500,39012.840000000004,26844.05,15445.98,False,-0.4246032174727733,-0.20676480454963453,1.819793961844151e-05,1,1,0,1,1
UNKNOWN_SKU_61586,103.49000000000001,15.370000000000001,0.0,False,-1.0,-1.0,0.0,1,1,1,1,1
UNKNOWN_SKU_61623,63265.87,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_61624,41355.270000000004,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_61925,20.2,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_61926,58.29,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_6215,35127.399999999994,47443.09,67789.16999999998,False,0.42885233655733623,0.17863294859645729,7.9866944178632e-05,1,1,0,1,0
UNKNOWN_SKU_62432,71500.88,25466.81,7641.24,False,-0.699952997646741,-0.42824086326565836,9.002654679730259e-06,1,1,0,1,1
UNKNOWN_SKU_6269,35410.85,23753.949999999997,19997.120000000003,False,-0.1581560119474864,-0.13312241140271996,2.355994131176715e-05,1,1,0,1,1
UNKNOWN_SKU_6288,103.55,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_630188,0.0,7.8999999999999995,0.0,False,-1.0,,0.0,1,1,0,1,0
UNKNOWN_SKU_63391,3751.15,2553.63,1805.81,False,-0.29284587038842746,-0.16703470784365093,2.127545247525755e-06,1,1,0,1,1
UNKNOWN_SKU_63517,16096.62,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_64210,2931.73,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_64211,1685.18,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_64404,2.9,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_64420,13121.029999999999,6802.38,8745.18,False,0.285605920280843,-0.09645412797870889,1.0303280050369243e-05,1,1,0,1,1
UNKNOWN_SKU_64586,732.1,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_647290,0.0,1.38,13.479999999999999,False,8.768115942028984,,1.588168740711768e-08,1,1,0,1,1
UNKNOWN_SKU_647296,0.0,0.98,33.47,False,33.1530612244898,,3.9433240171827056e-08,1,1,0,1,1
UNKNOWN_SKU_647301,0.0,0.7699999999999999,12.59,False,15.350649350649352,,1.4833119024897003e-08,1,1,0,1,1
UNKNOWN_SKU_647302,0.0,0.49,18.2,False,36.14285714285714,,2.144263433305206e-08,1,1,0,1,1
UNKNOWN_SKU_647417,0.0,1.16,28.82,False,23.844827586206897,,3.3954764916404416e-08,1,1,0,1,1
UNKNOWN_SKU_647418,0.0,0.9099999999999999,26.16,False,27.74725274725275,,3.0820841436958345e-08,1,1,0,1,1
UNKNOWN_SKU_647419,0.0,1.6999999999999997,13.64,False,7.023529411764708,,1.6070194082573083e-08,1,1,0,1,1
UNKNOWN_SKU_647421,0.0,0.59,27.89,False,46.27118644067797,,3.285906986531989e-08,1,1,0,1,1
UNKNOWN_SKU_65897,5758.870000000001,4602.07,4937.98,False,0.07299106706329983,-0.03771655808993146,5.817763707907935e-06,1,1,0,1,1
UNKNOWN_SKU_66229,23660.82,53706.99,74180.27,False,0.3812032660925515,0.3306525008392396,8.739672551302593e-05,1,1,0,1,1
UNKNOWN_SKU_66230,48600.81,52779.3,66083.15,False,0.25206567726362406,0.07984595859570454,7.785696818825435e-05,1,1,0,1,1
UNKNOWN_SKU_66274,41655.23999999999,27722.580000000005,29690.059999999998,False,0.07097030651548275,-0.08116959380897437,3.497984065419646e-05,1,1,0,1,1
UNKNOWN_SKU_66276,38.22,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_66277,17148.65,6602.04,10719.16,False,0.6236133074019545,-0.1108342938665614,1.2628957595465842e-05,1,1,0,1,1
UNKNOWN_SKU_662790,0.0,0.0,0.19,False,,,2.2385167710329075e-10,1,1,1,1,1
UNKNOWN_SKU_66436,82754.69,46764.71,37353.18,False,-0.201252825046921,-0.18034000111733972,4.4008273621795255e-05,1,1,0,1,1
UNKNOWN_SKU_66439,27960.249999999996,18145.42,18090.3,False,-0.003037681133861825,-0.10313685111947035,2.131338944369295e-05,1,1,0,1,1
UNKNOWN_SKU_66440,17362.95,10161.949999999999,9816.27,False,-0.03401709317601431,-0.1328769214215032,1.1565202644203789e-05,1,1,0,1,1
UNKNOWN_SKU_66470,10039.529999999999,4060.63,8718.36,False,1.1470461480115155,-0.03465988445263224,1.0271681618896032e-05,1,1,0,1,1
UNKNOWN_SKU_66473,17830.87,10250.65,9397.21,False,-0.0832571593020931,-0.14796663918710007,1.1071480097851656e-05,1,1,0,1,1
UNKNOWN_SKU_66474,7125.07,45.48,8.75,False,-0.8076077396657871,-0.8128004806131947,1.0308958813967337e-08,1,1,0,1,1
UNKNOWN_SKU_66475,20335.04,9834.04,8303.16,False,-0.15567152462263734,-0.20062678152020563,9.782506796089262e-06,1,1,0,1,1
UNKNOWN_SKU_66534,11668.220000000001,8845.810000000001,6586.34,False,-0.2554282762121276,-0.13321799940398182,7.759806605118358e-06,1,1,0,1,1
UNKNOWN_SKU_66537,8353.150000000001,5195.320000000001,4118.09,False,-0.20734622698890548,-0.1620629598421255,4.851796594538372e-06,1,1,0,1,1
UNKNOWN_SKU_66538,3112.6600000000003,17.92,2.36,False,-0.8683035714285714,-0.8340622948950331,2.78047346296719e-09,1,1,0,1,1
UNKNOWN_SKU_66541,16147.039999999999,7614.210000000001,6773.669999999999,False,-0.11039096636420609,-0.19520961630837463,7.980512577074986e-06,1,1,0,1,1
UNKNOWN_SKU_667737,0.0,380.5799999999999,4.85,False,-0.9872562930264334,,5.7141085997418955e-09,1,1,0,1,1
UNKNOWN_SKU_66925,207357.47999999998,77624.59,48506.97,False,-0.37510819702880227,-0.3045416750030331,5.714929781946848e-05,1,1,0,1,1
UNKNOWN_SKU_66926,78654.62,39773.740000000005,30200.98,False,-0.2406804087319926,-0.21281973128990972,3.558178959559443e-05,1,1,0,1,1
UNKNOWN_SKU_67585,9935.63,4848.620000000001,5355.48,False,0.10453696103221088,-0.14315799671546126,6.309648314174376e-06,1,1,0,1,1
UNKNOWN_SKU_67683,43416.95,20882.300000000003,9015.949999999999,False,-0.5682491871106153,-0.324946729326678,1.0622292253575863e-05,1,1,0,1,1
UNKNOWN_SKU_676866,0.0,2692.8,1670.6299999999999,False,-0.37959373143196684,,1.9682806701003715e-06,1,1,0,1,1
UNKNOWN_SKU_678068,0.0,737.8000000000001,7500.41,False,9.165912171320139,,8.836733460327858e-06,1,1,0,1,1
UNKNOWN_SKU_67839,44895.9,37405.65000000001,27730.319999999996,False,-0.2586595875222062,-0.11348303738415744,3.2670940203215397e-05,1,1,0,1,1
UNKNOWN_SKU_68079,13213.03,347.40999999999997,7294.959999999999,False,19.9981290118304,-0.1380042522128564,8.594679107375904e-06,1,1,1,1,1
UNKNOWN_SKU_68080,27646.14,580.09,13314.33,False,21.952179834163662,-0.1669497415074349,1.5686500526350827e-05,1,1,1,1,1
UNKNOWN_SKU_68081,329.32,0.0,377.51,False,,0.03473130466479524,4.447697190698068e-07,1,1,1,1,1
UNKNOWN_SKU_68082,283.48,0.0,233.47000000000003,False,,-0.04736361529190214,2.750665844910805e-07,1,1,1,1,1
UNKNOWN_SKU_684229,0.0,2052.61,2437.12,False,0.18732735395423372,,2.871333680536694e-06,1,1,0,1,1
UNKNOWN_SKU_6865,53567.35,23185.55,26401.25,False,0.1386941435506166,-0.16212143189149275,3.110507415854345e-05,1,1,0,1,1
UNKNOWN_SKU_686645,0.0,2039.0299999999997,158.52,False,-0.9222571516848698,,1.8676298870744028e-07,1,1,0,1,1
UNKNOWN_SKU_68713,10678.71,1101.2900000000002,536.1,False,-0.5132072387836084,-0.5266506842552857,6.316151794477588e-07,1,1,0,1,1
UNKNOWN_SKU_68715,28565.35,13465.26,15934.999999999998,False,0.18341569342144148,-0.13577240458434747,1.8774086708636514e-05,1,1,0,1,1
UNKNOWN_SKU_68753,8.92,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_68871,14902.699999999999,14165.66,30152.34,False,1.1285517229694912,0.19265275483954447,3.552448356625599e-05,1,1,0,1,1
UNKNOWN_SKU_69084,9507.03,6522.11,4717.17,False,-0.2767417292869945,-0.16071557093933553,5.557612714112263e-06,1,1,0,1,0
UNKNOWN_SKU_691225,0.0,7.079999999999999,5.43,False,-0.23305084745762705,,6.39744529826773e-09,1,1,0,1,1
UNKNOWN_SKU_691227,0.0,32.199999999999996,12.39,False,-0.6152173913043477,,1.459748568057775e-08,1,1,0,1,1
UNKNOWN_SKU_69311,10892.69,14220.83,11096.080000000002,False,-0.21973049393038224,0.004635704471200652,1.307303219616991e-05,1,1,0,1,1
UNKNOWN_SKU_69312,55159.24,45255.44,50744.96,False,0.12130077621607471,-0.02063707282744165,5.978602316073371e-05,1,1,0,1,1
UNKNOWN_SKU_69628,59787.21000000001,32240.33,20843.319999999996,False,-0.3535016546046521,-0.2315959376339516,2.45569059915819e-05,1,1,0,1,0
UNKNOWN_SKU_6979,18198.059999999998,13839.929999999998,12233.169999999998,False,-0.1160959629131072,-0.0945207976372483,1.4412713793629804e-05,1,1,0,1,1
UNKNOWN_SKU_70314,4270.53,3370.330000000001,3478.62,False,0.03213038485845576,-0.04998316118458146,4.0983943210792065e-06,1,1,0,1,1
UNKNOWN_SKU_706582,0.0,190.51,38758.229999999996,False,202.44459608419504,,4.5663656773974086e-05,1,1,0,1,1
UNKNOWN_SKU_707813,0.0,2711.62,4842.09,False,0.785681622056188,,5.704789300974069e-06,1,1,0,1,1
UNKNOWN_SKU_70951,5440.16,3119.74,3200.9600000000005,False,0.02603422080045159,-0.12417539162863012,3.771264549160788e-06,1,1,0,1,1
UNKNOWN_SKU_71586,1686.04,1478.1,305.34000000000003,False,-0.7934239902577633,-0.3476525683233901,3.5974142677220426e-07,1,1,0,1,1
UNKNOWN_SKU_716892,0.0,44093.159999999996,139758.85,False,2.169626536179308,,0.00016465922611856446,1,1,0,1,1
UNKNOWN_SKU_718932,0.0,17769.17,27653.16,False,0.5562437637773741,,3.258003285897703e-05,1,1,0,1,1
UNKNOWN_SKU_718960,0.0,24119.94,13275.509999999998,False,-0.44960435224963247,,1.564076409421846e-05,1,1,0,1,1
UNKNOWN_SKU_7201,519566.3400000001,276446.66000000003,159691.81999999998,False,-0.42234129361519523,-0.2554216301397014,0.0001881435880351412,1,1,0,1,0
UNKNOWN_SKU_72132,10948.2,928.89,0.0,False,-1.0,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_723526,0.0,2827.16,3851.5499999999997,False,0.36233888425133354,,4.5377680365641024e-06,1,1,0,1,1
UNKNOWN_SKU_726217,0.0,0.0,60.2,False,,,7.092563664009528e-08,1,1,0,1,1
UNKNOWN_SKU_72874,78.36,0.72,0.62,False,-0.13888888888888884,-0.701754214392065,7.304633673896856e-10,1,1,0,1,1
UNKNOWN_SKU_730565,0.0,6517.4,14873.86,False,1.2821769417252282,,1.7523886873681856e-05,1,1,0,1,1
UNKNOWN_SKU_732028,0.0,166908.28,210669.46000000002,False,0.2621869927603353,,0.00024820374702865596,1,1,0,1,1
UNKNOWN_SKU_73438,1409.15,176.55999999999997,0.0,False,-1.0,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_739610,0.0,42589.88999999999,53427.310000000005,False,0.2544599199481383,,6.294627866640746e-05,1,1,1,1,1
UNKNOWN_SKU_741016,0.0,600.39,7281.09,False,11.127267276270425,,8.578337934947364e-06,1,1,0,1,1
UNKNOWN_SKU_741377,0.0,0.0,11.75,False,,,1.3843458978756138e-08,1,1,0,1,1
UNKNOWN_SKU_741379,0.0,0.0,48.69,False,,,5.736493767452224e-08,1,1,0,1,1
UNKNOWN_SKU_741380,0.0,0.0,34.67,False,,,4.084704023774258e-08,1,1,0,1,1
UNKNOWN_SKU_74268,1252.52,1632.46,1884.36,False,0.1543069968023718,0.1075027208652759,2.220090243507142e-06,1,1,0,1,1
UNKNOWN_SKU_74278,12047.32,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_74506,28.27,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_748035,0.0,0.0,65353.009999999995,False,,,7.699674153814806e-05,1,1,0,1,1
UNKNOWN_SKU_75047,109.39999999999999,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_7508,74596.22,55439.47,52773.91,False,-0.04808054622455804,-0.08288116491422381,6.217646453051647e-05,1,1,1,1,1
UNKNOWN_SKU_75626,2711.5400000000004,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_75677,81.38,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_756860,0.0,933.12,2022.8,False,1.1677812071330589,,2.3831956444449292e-06,1,1,0,1,1
UNKNOWN_SKU_75766,105572.13,48092.36999999999,43274.56999999999,False,-0.1001780531922215,-0.1998509953587646,5.098465826538817e-05,1,1,0,1,1
UNKNOWN_SKU_75767,9665.1,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_758543,0.0,327.84000000000003,33449.0,False,101.02842850170813,,3.940849867067354e-05,1,1,0,1,1
UNKNOWN_SKU_762617,0.0,0.0,3819.3499999999995,False,,,4.4998310681287026e-06,1,1,0,1,1
UNKNOWN_SKU_76356,45654.3,23336.13,24014.1,False,0.02905237500819524,-0.14837940292733398,2.8292613469084915e-05,1,1,0,1,0
UNKNOWN_SKU_76377,104455.66,51707.9,46503.45999999999,False,-0.10065077096536523,-0.1831575065465615,5.4788829011083134e-05,1,1,0,1,0
UNKNOWN_SKU_76563,224252.61,279550.18,266893.56000000006,False,-0.045274948490463984,0.04448004488940227,0.0003144451106003567,1,1,1,1,1
UNKNOWN_SKU_76567,0.0,0.0,62.08,False,,,7.314059007669625e-08,1,1,0,1,1
UNKNOWN_SKU_76573,292.14,53.269999999999996,0.0,False,-1.0,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_77021,893.4,224.42,0.0,False,-1.0,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_77496,4570.32,570.25,2023.21,False,2.5479351161771153,-0.1843129105134903,2.3836786928007836e-06,1,1,0,1,1
UNKNOWN_SKU_77881,38.510000000000005,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_77882,5.78,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_7849,1266.34,2.72,0.0,False,-1.0,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_78790,1498675.0500000003,662338.16,959593.2699999998,False,0.44879659357087287,-0.10546996107096596,0.0011305608569817413,1,1,1,1,0
UNKNOWN_SKU_791549,0.0,1402.0900000000001,1246.19,False,-0.11119115035411431,,1.4682195867860522e-06,1,1,0,1,1
UNKNOWN_SKU_793670,0.0,9111.58,4694.429999999999,False,-0.48478419769128966,,5.530821202863163e-06,1,1,0,1,0
UNKNOWN_SKU_79522,59436.659999999996,70327.45000000001,20623.9,False,-0.7067446637123911,-0.23249873595818615,2.4298392649529254e-05,1,1,0,1,1
UNKNOWN_SKU_79549,466.94,0.0,0.0,False,,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_79550,15194.55,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
UNKNOWN_SKU_79632,66713.03,13508.31,0.0,False,-1.0,-1.0,0.0,1,1,0,1,0
UNKNOWN_SKU_80069,359.89000000000004,0.0,0.0,False,,-1.0,0.0,1,1,0,1,1
