ATC5,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
A02A D01 Ordinary salt combinations,122484.97146435549,109613.85056495975,115498.73930462627,98834.07535554258,92933.88845545873,73883.48439457477,78119.8462050507,80532.68751261456,90943.88281784875,105437.48852121922,103544.84694309867,112765.91153978536
A02A D02 Magaldrate,1097.9656892968928,957.3348628874412,1010.3148622211194,837.2163221493009,816.8949505530853,654.7229137373521,664.6859447460048,790.0862300141663,846.7631186899347,965.3016900917886,1026.9672076745105,1157.743482201928
A02A F02 Ordinary salt combinations and antiflatulents,11814.83533301661,11161.49734826742,11450.972984863733,9484.703518536448,8522.779969870287,7226.498755333025,8260.383408098882,7961.297954707229,8908.887616389575,10165.736570131114,10607.162557520014,11524.6261718268
A02A F10** Other combinations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A02A X Antacids, other combinations",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02B A02 Ranitidine,506738.892228864,473060.9370119424,478474.1045264297,411366.355026044,400827.55151375965,367241.7839919568,425021.4988625389,448325.13124702906,482156.0408426456,530241.4830071633,489685.578826802,523628.99557053734
A02B A03 Famotidine,63727.19742448369,57401.49619188317,62259.18386448568,49564.63066125067,46151.90035734565,37517.50197290457,40978.969924034674,42723.43374362173,46355.315857974354,59527.244608139416,64862.275866954435,64781.33033268942
A02B B01 Misoprostol,3687.737914019089,3614.4346067955566,3419.159233370163,3050.4226069832785,3016.800978227203,2929.7937475757735,2875.6884354080607,2808.2478580273237,2761.2966684761645,2919.7465891886695,3067.8877981121036,3359.8380376042837
A02B C01 Omeprazole,599404.9080232156,561360.6941540531,579565.0501220742,489189.9115598419,486213.54857340705,452384.0628476102,467326.7321303235,491493.20581984514,517144.78623481333,572094.1684301388,574057.0512497502,630797.4017687901
A02B C02 Pantoprazole,399464.0433429226,396971.7354793987,381595.06288188323,322907.6208971746,315334.1938027113,300650.80502044444,314049.77728793456,324329.58159523044,342183.9511343708,384727.28685898683,399884.6247319833,415729.5415236841
A02B C03 Lansoprazole,4909.12016931292,4595.5898751563245,4766.088639608762,3857.511050948431,3724.34677979788,3343.471162655156,3697.412068718695,3942.9957933472388,4069.9329728277908,4561.297716189949,4445.041310657392,4799.589986009062
A02B C04 Rabeprazole,42295.67436433689,43442.42440977519,41674.28617938506,33225.02892833219,33007.296860749135,29409.642939941932,31856.699136555413,32915.39142710543,32710.988592804686,38083.01045862333,41070.07968453748,43884.76959852804
A02B C05 Esomeprazole,111542.30488799403,113472.56323358674,109218.89464115287,93611.20649829779,92704.26951510564,92297.1250596439,97362.2346263665,102340.93261083656,107633.21092950452,115560.58591553093,118118.15183544398,121049.09090246641
A02B C06 Dexlansoprazolum,4042.1621340513307,4306.760831551104,3886.135120587324,2966.8198828526956,2795.747423701394,2396.1371874167507,2793.7347294254355,2932.337694068783,3059.004596819859,2792.6762500571185,3740.443703683325,4227.38259762069
"A02B C51** Omeprazole, combinations",13489.836599066002,13582.884480355642,15386.811935540172,11112.823449840616,10496.413411433796,8977.648130861153,9954.280656555866,10731.467427264452,11206.969993984141,12036.043197512714,12188.225310488393,13458.903751021757
"A02B D05 Omeprazole, amoxicillin and clarithromycin",3457.22800596215,3946.325344314492,3948.799289628208,3110.7885205110224,3025.5439798491166,2659.4372219514344,3074.91109026513,3283.7154595479287,3586.9166296060107,3876.7248402843175,3678.8842834588054,3712.483912630238
"A02B D09 Lansoprazole, clarithromycin and tinidazole",3279.8458588188146,3194.9297778214873,2632.1134543962276,1903.9341370286238,1913.8548245071443,1711.8063158625641,1953.7544503195036,2126.887499257659,2282.9468797807863,2575.776525571892,3128.9303835773794,3374.231611354374
A02B X02 Sucralfate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02B X03 Pirenzepine,7.275701140977144,21.957990931411494,27.071570691896163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A02B X05 Bismuth subcitrate,31205.340790197428,32078.944461766292,30682.608680043904,22031.746535688482,18210.447701226665,14480.861114679708,16713.218326464666,19171.84897691512,23528.383178297998,28563.408620426806,31289.891055152366,33759.451483955316
A02B X13 Alginic acid,17457.572928314636,15760.614184218892,15849.155698832663,13703.386415406425,13161.500303575336,11726.94068831057,12174.086356075859,12516.179356042343,13383.370049456862,14466.631774325964,14535.704106576097,15973.976886408534
A02B X14 Rebamipide,30658.410502862134,31860.801752152314,30672.050203579267,27332.786597036153,26483.085535421473,26171.274991488805,26858.499739354047,27362.324714427305,28532.886305348176,30760.15758132429,32678.961458102865,34516.307805643795
A02B X20** Others,46271.131660781226,43722.820439289135,43163.828194494636,39427.78518021416,37868.65457105343,33741.09758446221,35027.63821014961,36011.91821988278,38507.02470916545,41623.81710539159,41822.55404495513,45960.79465751111
"A02B X62** Bismuth subnitrate, combinations",8117.3396475894515,7470.073138348277,7507.480788154675,5982.556249925893,5534.528364004032,4601.5668978913,5131.588496967349,5497.663229953631,5927.030248029365,6615.571795920054,7009.788488353006,7722.765142340138
A02X OTHER DRUGS FOR ACID RELATED DISORDERS,89733.76383997189,91279.95898043977,80212.12404114992,50941.29394548398,47489.421250566986,31727.925114556198,30453.927266637365,34567.26339725756,43568.09283768605,57027.76338754717,66277.53968493684,72591.13379899373
A03A A04 Mebeverine,86913.84743298886,86561.22430749878,81268.44246567856,66844.76125079417,62788.22733745851,57493.4568653618,62211.39434625626,66426.19258954364,69318.1238427454,76044.0459038786,82503.272211357,90263.33591591156
A03A A05 Trimebutine,29393.506528272075,29499.98658353585,27681.772491986943,24130.320682987876,23454.528300028687,21897.501857901414,22605.38216843965,24107.896281110312,24457.351035486907,26116.086703228248,27174.31110166139,29887.96648464797
A03A B06 Otilonium bromide,7831.719882238462,7777.426966936252,7470.682871315767,6405.302631440663,6369.307076161864,6061.606068560108,6805.071899099987,7110.306400153174,7236.343437617008,7634.932504209358,7849.239194104521,8320.086382641937
A03A B18 Prifinium bromide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A03A D01 Papaverine,36979.13465966122,36900.02425727567,37539.76137076595,24987.718896956896,22604.067153308373,18143.557993788283,18677.325701570924,20705.984903195764,24099.287299894357,29746.282252651956,30727.273250256756,34043.511083739315
A03A D02 Drotaverine,667989.816499022,614613.4841056723,666457.3638024958,479691.92957145773,452192.0413981305,468168.57487097185,511703.2824607482,531533.9173440725,571849.871262235,591950.9756082684,583505.028296598,657652.2064587652
A03A X04 Pinaverium,31.044984769593412,35.57108906852834,34.79937817591746,33.79901513006994,34.10653036163309,35.5555482151248,37.33016816615934,38.74406979522814,35.97339676672438,38.32546401216253,37.30532347675424,38.12421671666878
A03A X12 Phloroglucinol,709.5355878802573,619.6389515128405,611.0268547000962,541.4971895310903,550.2214696770745,567.8025060750513,706.0441474746219,681.9330728754674,710.3546254773332,755.6866798400151,729.9995356113498,752.3338325096067
A03A X13 Silicones,147342.0024141934,135749.8467245738,127365.91042978282,106455.7412508547,109309.5125646169,106300.75067253137,120880.92381576764,134983.52138726137,133611.316501361,135469.23084954548,131436.5377849977,137822.6379902642
A03A X18** Platyphylline,11860.48383406406,11058.669267662824,11052.230967175437,8018.374119306193,7406.839551424186,6948.149049530055,7583.328710324405,8058.088325672817,8143.928797847582,8772.173584007389,9027.950168452975,10662.19956127006
A03A X20** Other preparations,30389.92716875225,31056.62553703344,29649.099727424607,23879.032537394185,22262.181534565327,20575.535720879456,22614.89883990712,23689.40493369684,23865.961548800795,26627.520359843224,27995.672824482273,29324.498023025826
"A03A X58 Alverine, combinations",10198.390246080166,9662.355736349607,8882.115299612675,7537.782921270643,7325.969789644531,7324.845655391151,7583.698719035963,7976.931540999327,8321.58336961753,8591.260003559604,8762.284881760781,8997.185555369231
A03B A01 Atropine,1428.2566575765547,1381.9579707352023,1915.2037783122323,1115.4700730977886,1026.3885879167547,1580.5690645379127,1579.4305276951643,2003.7113991600963,1373.407533610109,1305.236634076769,1190.2419824085532,1356.7900688193142
A03B B01 Butylscopolamine,1321.656077940367,961.2868528529277,649.9420246584964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A03D A02 Pitofenone and analgesics,642942.1473640178,694863.8390121425,659997.0155933521,570710.8423047962,549773.0504750061,554668.7443590778,599482.6912537456,623956.4350344216,624873.9811975592,676644.6454766379,630927.0544879432,666727.6699725292
A03D A08** Dicycloverine and analgesics,23932.712712405704,24095.439905516163,25786.41935451807,24063.35458269915,21588.388425849083,20380.55397179311,24525.700137768556,24190.336128984833,21879.237476547285,22913.321162016146,22427.261681674336,23445.305569311637
A03D B02** Beladonna alcaloides with analgetics,19258.052669178636,17360.787225951517,17677.24348548485,14066.678307226552,14306.617578734948,13495.171210056691,15892.93992922912,17568.891118682095,17772.467084359505,18685.561271016468,18179.36203445707,19219.46565932458
A03D C Other antispasmodics in combination with analgesics,1.4110628189371657,0.0,0.0,1.5835905841272258,0.0,4.7482849471161,1.2971863592265713,0.0,0.0,2.23816095539947,0.0,0.0
A03E D Antispasmodics in combination with other drugs,59092.40244953797,52696.81445506926,53448.873491781036,40893.58335343721,41681.39267504889,41229.77796462498,49260.43402857259,58126.387512017434,58609.18093106006,56267.6678985809,54612.74330488431,57824.9030622138
A03F A01 Metoclopramide,41973.28871325116,38464.05180053685,38186.75873282721,31049.396341121294,30685.016090218363,31696.121951957793,35980.79550381115,39373.01000775561,38828.380873373,42808.99322832868,38598.360374755044,40481.19375435792
A03F A03 Domperidone,86812.36076276757,77129.00250912634,68371.41329020892,53279.282899070546,51122.4147701554,48998.932851018835,60547.42589970514,71178.42412264973,73764.41728500096,72958.98479887749,69440.2033939743,75890.33125404725
A03F A07 Itopridum,24043.58813318232,24673.83142655045,23282.912578610896,20593.606817625187,20376.38792620256,19781.590530430385,19680.288331178584,20093.409889143077,20816.03325288061,22227.232461236566,23997.05274528727,25535.55108989376
A03F A09 Mosapride,4454.011068288895,4572.0271599571315,4029.5779750533193,3545.2449688918705,3398.0765057243125,2976.9096769518665,3042.9117556955093,3498.8117604520244,3719.716506018837,3935.7694442338875,4081.418536567528,4448.671352196041
A04A A01 Ondansetron,41431.743466396394,40454.644121205325,38968.07713624447,35411.96003946779,35939.09565323844,36225.518635446955,38391.84511240577,40042.90438516481,42222.90269456404,42725.72143327543,39960.608115436546,41041.27595235741
A04A A03 Tropisetron,209.68966943874068,216.81094773219064,251.7547200752029,209.077687657865,257.33401143224694,289.5058201600049,287.84441685046346,331.1444439110826,266.67321526783024,350.53338206148067,258.86506520465326,269.39956142744364
A04A A05 Palonosetron,1128.4626234497368,1229.6862800491674,1325.5325463026495,1416.2702917274812,1502.5109423650947,1593.3051529548507,1701.5034454991421,1819.5608159002422,1896.523310265311,2018.9545723961494,2118.5683639044696,2230.185058321397
A04A D12 Aprepitant,104.529576925426,134.83265312906474,103.1842175651627,69.64337258722806,66.50220007806736,76.1923655439258,75.33960138979953,135.14009353968552,109.86679073278131,84.48765196044494,96.59584441576285,117.72590185320416
A04A D20** Other preparations,72983.4812050928,71550.42647227301,76484.79570352206,52974.794106026144,50251.80544553426,43140.07753464564,42070.733423439604,45211.719951979634,54658.35219231652,67659.78460209089,71117.45954741526,68713.33532117959
A05A A02 Ursodeoxycholic acid,79683.81794664405,81993.54147950448,76825.67025922432,63062.79483643173,62227.84885162915,59281.698017218594,61936.08170312166,64879.11660527563,67923.7672804303,73727.83137398554,78411.69220226127,82939.49801831333
A05A X02 Hymecromone,1735.1466267493388,1834.5592945847582,1912.4748322429239,1973.1926657592871,2020.1523359622083,2056.1054755143755,2083.25339054594,2103.357125961022,2135.6815176829177,2367.5536344502652,2519.195131253974,2510.9553320867713
"A05A X10** Other preparations, incl. combinations",346152.39974180993,318399.6238484171,290732.6172005825,228992.46938383448,218219.7700832148,184415.3287381763,191686.63070318216,203136.2501796025,217183.37637100427,250340.07189825075,272276.23546849855,288922.57402508735
A05B A01 Arginine glutamate,94255.32496626438,97586.34436114182,88546.02974566334,69068.67118429505,74912.49769903762,70638.0144546561,70930.97741234762,71551.51431584726,79051.37396021288,95006.67486593356,101556.48211420992,99372.03988525752
A05B A03 Silymarin,177515.13281143794,150213.62525048398,148977.51535057503,108538.72848949434,102521.15971794013,83607.4101713921,103810.9682953711,110574.22291457265,116218.18450460478,132961.24837469187,145126.77992996032,155538.01429148548
A05B A06 Ornithine oxoglurate,4638.7821835480645,4583.115309661112,4220.506864010848,3826.850360949929,3837.682211960489,3630.8023462282313,3916.4147071017182,4030.2708492598026,4216.544416445563,4575.338723653469,4613.320022879086,4852.541315718873
A05B A50** Various,229733.0933918272,228504.09117181288,210361.10886192074,146685.42051828158,144901.5386760377,121891.95597617525,127462.75268150233,138036.42283700404,155269.79283934084,179449.3412332451,195273.23387612993,207525.7292780844
"A05B A53** Silymarin, combinations",21.189134788981416,10.449806538817628,2.9276717519680613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A05C DRUGS FOR BILE THERAPY AND LIPOTROPICS IN COMBINATION,12.504348574341446,10.907221247693437,14.730697342115253,9.375246686553401,5.875315618507068,9.847328158600487,16.319687126426658,0.6947752005989455,0.0,0.0,1.051959530710496,2.1174222036182986
A06A A01 Liquid paraffin,31874.88696880476,30574.09039250658,33907.25369129021,27429.954090139294,26788.037369040725,25455.283751984047,25471.52021816088,25978.81795092452,26449.019896957594,28627.50961360624,30053.32874674732,32595.118613082355
A06A A02 Docusate sodium,626.7505194072884,642.2706492914392,694.0757760590827,658.8286214357137,707.4967103723326,710.28264703256,730.8606424422645,779.1162908094466,747.1949072984726,740.3410312262731,739.443538816761,769.4044837790531
A06A B02 Bisacodyl,82376.99605016518,77438.90824070958,79820.19394879947,69579.19967092574,72532.60780428111,72308.63266661973,75101.97891214497,74335.79226421953,70313.18250153352,74924.80824703907,74244.77239909784,83384.1340763992
A06A B05 Castor oil,72335.7681366325,75215.75422202217,76538.05187721916,64014.52278826198,63886.186303981485,53732.56550344237,53405.13124989629,57608.443033944684,56254.154448068635,59190.97316625305,66311.28612768582,70428.41608371728
A06A B06 Senna glycosides,125500.64686367125,115320.04127980139,126765.10259425594,102848.21422736996,105426.52291541167,99749.07524739542,93403.58809453284,91931.75335379325,88420.40934275203,102385.11591546945,98779.47415519379,113332.99452852373
A06A B07 Cascara,8348.284794321818,8411.44907190625,8791.417814618419,6521.183329432777,6917.546661928885,6133.213448570399,5440.2829985282315,5110.899159139121,4994.517808272455,5826.832048223746,6552.702360829403,7552.285131558552
A06A B08 Sodium picosulfate,280699.17519267165,257114.66784879894,255238.06290973246,212864.26606039275,227374.43331545798,226018.3707336002,215348.45429883013,209110.90478645012,201055.87396050701,213924.294222514,231480.83415686342,261802.4643938027
A06A B10** Field restharrow (Ononis arvensis),61.57426565556629,60.819271715869185,31.799818492424947,39.31119784198296,22.5332432499428,27.21582150462409,35.16042603668255,30.533851590642733,38.13793396212429,34.615341787622974,54.08740997633534,54.44800645561864
"A06A B58 Sodium picosulfate, combinations",28523.202427486234,25917.28329305994,27409.50049948332,23775.279719352526,22866.498515309515,22849.017692583486,22019.1878346804,21022.728199643818,19928.109893760957,21489.443312400315,22673.695708675303,25489.028322342896
A06A C01 Ispaghula (psylla seeds),4691.449235965302,4040.6338232453777,3804.4215831213696,2365.835018381515,1895.0293872479344,1387.0711559826887,1243.3424737265018,1674.8081197807553,3379.608624438903,4545.341458156602,4076.5391098795835,4234.522967064458
A06A C10** Other preparations,2613.8679508431105,2803.609606196298,2945.4479084727354,1883.9867282877724,1826.9483621336888,1721.847047204309,1404.978973254692,1454.4298920888875,1437.414005150129,1564.4062735930102,1663.014666341202,1925.8491585336433
A06A D04 Magnesium sulfate,63320.40406371934,64698.85476407625,62796.46947688321,49938.150147617605,52571.299764656476,45868.03785379625,45822.45408613319,43299.405756992026,43782.87771479551,49201.83948870716,51751.12590828372,57864.34072969813
A06A D10 Mineral salts in combinations,8169.872795678589,8333.048093562687,7338.8281502639675,6420.186014018987,7284.056523417003,7407.772749329413,7618.98994845334,7625.70872614648,6569.79516669499,6922.311737527797,7716.80681258804,7788.8166910302325
A06A D11 Lactulose,72715.65723017449,64887.450814039184,61854.53886257023,49250.42408283437,47515.527040484965,43270.56018804474,42584.04988753184,41171.592428560805,39449.40964282326,49289.50499567252,56982.79645939121,64513.36641180546
A06A D12 Lactitol,17.95906992726809,19.48015736429828,20.912660547400364,22.262078441734964,24.357421113711833,26.51327696602597,28.241868052922186,28.137095783280714,28.844578861415926,31.875684949128964,32.00555723929292,37.233136896466846
A06A D15 Macrogolum,18781.6952535706,18793.614727148444,18059.633414151867,15509.767471895755,15813.491826232017,15949.426417842176,15616.171199271454,15275.214132556026,15158.098787324836,16079.842419281033,17619.81163298714,19149.082912093178
"A06A D61 Lactulose, combinations",15.652678601467459,26.27132181556342,7.1127897072069635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A06A D65 Macrogol, combinations",13326.875174532863,14559.078980664563,12515.383254133416,10720.468301471989,11793.219167906334,11709.9962896173,11871.989615549566,12090.617104858866,13155.510724869797,12853.455249442031,13049.005297663305,12633.292164803817
"A06A G10 Docusate sodium, incl. combinations",4560.88043792746,4673.820841789681,5050.808146853811,4794.313651777278,5148.472647915411,5168.745984149662,5318.492611890217,5669.650266877918,5437.3574979074765,5387.481656829218,5380.950580353042,5598.977185116874
"A06A G11 Sodium lauryl sulfoacetate, incl. combinations",33434.54287093005,30489.97013204986,27234.840642473915,22974.77015234136,23912.368061763515,24128.84229082944,25205.709175610387,25541.95298496335,24996.177133973917,26084.458354710583,27871.814032828108,30481.391676850322
A06A G20 Combinations,17337.22801617412,17292.57237789975,15200.340284682126,13983.686731946891,14933.99530254003,15208.96837179587,15887.581277683852,16174.732790336324,16062.807985120706,17093.484525610616,17694.52734266496,16905.33454023947
A06A X01 Glycerol,26817.51433007579,24680.98123164695,52622.64355160168,29484.039135410894,26093.793942944034,22382.726935631134,22504.65546363799,23326.490759821918,23216.46144768737,27196.27282502395,28483.446951016882,33044.03490093837
A06A X10** Other preparations,966.7607609015452,784.5012032748818,750.7247165970707,472.0234473206687,587.906734575606,447.68505053531464,332.4599437645569,362.6959853998557,304.0147180209083,399.69460707842705,496.13299475058886,563.532056106661
A07A A02 Nystatin,27754.71363282532,26153.550979057814,26001.950200887986,19798.604525423845,20468.417084825935,21672.37629543875,23561.649266126282,24256.756328346022,24051.86786705048,27210.4147809551,27029.093887631192,27208.67275639435
A07A A03 Natamycin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A07A A11 Rifaximin,9223.798637210417,9691.317206336138,8098.045839852878,7234.2801248824435,7720.284931122267,8382.204154330298,8738.932511112896,9065.870574755141,9194.45480388511,9462.588765405259,9451.896112837543,9927.652168999546
A07A B02 Phthalylsulfathiazole,48782.37191694347,52337.348791546494,54392.057900731554,41245.27839758225,45561.06920456546,54470.04105965464,67933.28855322863,72334.45695759049,65614.8060905826,58969.94460647892,50997.0870286986,50660.09057597701
A07A X03 Nifuroxazide,113108.19780394033,111242.84811728809,120567.53123926383,88924.16420814201,97674.00305454212,132739.2314029598,171214.95575299155,195431.68850431452,178686.30597667047,145874.95962585282,114216.25901649626,110879.38140030863
A07A X50** Combinations,27.189505618955206,28.711481657930783,28.349165147352583,18.05770954933737,17.51054268137255,30.66640679744803,36.28109570075577,34.8512444338493,27.902161030771477,29.149691918756563,21.22211423959198,19.29604970670766
A07B A01 Medicinal charcoal,444796.00464986893,360391.70620099566,426284.9376161611,268228.48510216305,252383.5937554597,314501.98211768654,392093.78310339677,348434.84118141636,296132.88769713,294664.5742286528,205559.64187519424,283773.3703810037
A07B C05 Diosmectite,53165.05041309218,53038.758678833154,53578.728933104176,41148.84877819924,43595.04269595353,56597.9086718352,70753.31149421877,74933.1129938039,67089.35743515022,59283.58782990554,49793.42218738803,51421.27371505228
A07B C10** Other,279712.28317679797,226327.23328642076,203274.19837372995,155338.66464318833,173900.83145836604,209169.22911011922,256517.37223113276,295362.1593275546,255557.28880430304,231336.58418531282,212834.6634897316,265992.9851328777
A07C A Oral rehydration salt formulations,8745.341552468522,8533.53274561675,8513.068930088093,6347.659507617937,6331.753599594574,7696.035703128649,9240.776215908674,10435.833856085459,10115.719198179651,9506.82070180777,7875.740734663028,7944.805190900001
A07D A03 Loperamide,459707.942669548,459446.4983904509,479850.4147956813,408874.6033483733,438358.43761903496,488649.6904640722,558714.20736861,616628.245520748,558906.2802709665,510475.5466996491,460850.7820711031,468306.91899677424
"A07D A53 Loperamide, combinations",748.4844156763531,949.5855661872237,976.1359747315134,666.1817897025383,704.0191298149515,781.5728900404752,893.3053863564874,954.3988715448905,909.2939478312061,776.4498969958516,724.1529444631616,707.3004705726026
A07E A06 Budesonide,515.0789033336274,516.0314430856154,517.9648488864685,423.61218689536753,414.50270344539257,377.12170145454735,344.02398690606896,362.4373598113018,474.47023964956236,563.9865199947777,564.2640604421075,625.1688194476985
A07E C01 Sulfasalazine,5701.724022344755,5676.297193497354,6285.893677626988,4821.617612138256,5016.121106954825,4828.53145001564,5332.6964716718485,5498.590836204375,5576.2582750379515,5925.72097331237,5885.313479139464,5915.662631008697
A07E C02 Mesalazine,9891.303977174346,10251.006049961747,10432.283329086356,8757.151973280737,8977.388509530938,8829.90255942579,9224.482620236366,9624.842689779518,9301.307566308731,9938.182688426798,9701.974407015941,10651.00060278195
"A07E F01** Escherichia coli, Stamm Nissle 1917",1703.1973261359728,1720.1721966275086,1401.9714548434654,1184.2694232389601,1306.6603597780836,1293.0728708321117,1453.3762414980622,1517.4286998535515,1492.1036283606709,1637.6977329890956,1745.0111785145634,2109.0236967576666
A07F A01 Lactic acid producing organisms,77198.13778707296,66997.30500571983,61393.35476638671,34379.422294280936,23385.406209233155,20626.18003383179,28284.97065843749,39259.495117765706,56421.99362363398,92316.72817587761,82668.48068654383,74540.07956397625
A07F A02 Saccharomyces boulardii,72460.84017856664,70912.88149897466,67132.84430606519,54138.678302501714,51917.07925041504,59046.30055950979,66914.0013575497,74944.54694674573,77200.25076886665,80210.17397732749,73372.84189486026,73501.01437965059
A07F A10** Other,153687.5785121521,148908.70904837994,140643.52494394378,118144.04045970351,112574.1680900624,112336.76830962098,119921.39451318362,130402.30664096156,143095.4292682733,166425.86038736548,162579.55546742777,176893.0096654346
"A07F A50** Other microorganisms, combinations",62.185443491620504,48.24976588728731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052926188778901206
"A07F A51 Lactic acid producing organisms, combinations",34959.78024900746,28773.162330462783,24743.11580935308,12068.311532387961,4870.533749879189,2660.03207899027,3624.9338277698125,6583.507966409748,12508.671747315371,24677.49057574806,29008.34362267248,25928.59973395379
A07X A04 Racecadotril,1551.681515504714,1294.614406874696,1122.2944031048862,1031.2816832232415,1094.6271904521302,1232.712079369445,1482.5028736375007,1675.7019921861488,1682.448170159272,1573.5639956719742,1321.12633921634,1273.4838971860363
A08A B01 Orlistat,173.15074936248755,189.51882909140696,249.68917945414796,176.93494632394612,241.30264639939023,240.67589303935088,185.54717693092488,0.0,0.0,0.0,0.0,0.0
A08A X10** Others,1018.9748455210748,1124.6324173764747,1067.6979741377918,1162.5209750344811,1317.989131239468,1194.8830985962334,1265.2180269292737,1207.5014878031143,1028.9109411701518,913.6594830802306,885.3484958247425,898.632462843682
"A09A A02 Multienzymes (lipaze, proteaze etc.)",1257729.1487270033,980612.0542834062,940000.4243078938,832826.5215338749,789027.2961210501,691092.814197181,781509.7446644766,858979.3782447036,865300.3959152758,926710.9768581243,924461.1904187935,1163534.9568737198
A09A A10** Others,4736.649139256757,4260.91652384006,4336.392938814287,3352.5665781012526,3186.968396838412,2829.672359135724,3041.509636281161,3500.862365305094,3629.7226558318275,3812.1645955607983,3998.513054651563,4568.319129231757
A10A B01 Insulin (human),16849.516448381237,22993.754805920078,25324.12172069183,19316.946846832383,21853.08634197083,21627.78030707272,21446.09451583405,19107.59178718373,23262.451182684737,24111.66639090624,26646.18524641981,28722.18455638277
A10A B04 Insulin lispro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303251891868939
A10A B05 Insulin aspart,11435.510118964483,12821.366465742318,13756.949183242026,12105.52981975526,12239.614641213984,12715.709183924677,12400.5887075884,11701.077124923051,12905.563508624115,13384.022188669156,13537.274926720902,14319.445121973402
A10A B06 Insulin glulisine,8897.29161993148,10074.753645696841,10501.34703796792,9035.443923443581,9327.341203482905,9572.523599173157,9256.865687384148,8733.895929611741,9810.613895052607,9944.858039064095,10201.86752593208,10712.079687085261
A10A C01 Insulin (human),23707.430120858182,32352.432008805106,35631.2804527448,27179.128191753363,30747.50061608603,30430.492879127043,30174.85924044435,26884.56362889047,32730.49037002816,33925.34425608229,37491.43642502748,40412.38722635596
A10A D01 Insulin (human),14100.063231408363,19241.70332627681,21191.808004433344,16164.865787840343,18287.165698029145,18098.624421594683,17946.585569170533,15989.672654678065,19466.55463960907,20177.197474356242,22298.141196000637,24035.38520703871
A10A D04 Insulin lispro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.117429448412693
A10A D05 Insulin aspart,1719.5383269268998,1927.927203252355,2068.6091950493987,1820.2880567876753,1840.4501647442817,1912.039696379964,1864.655563007455,1759.4711887198928,1940.5877702706166,2012.5327932411183,2035.5771484159209,2153.1907585587765
A10A D06 Insulin degludec and insulin aspart,1404.5442849406318,1403.9381692167176,1561.1895502487127,1343.766453198822,1328.38540197114,1349.9033942745555,1346.2858779325143,1314.8367283772886,1370.4002272695384,1415.7690421868892,1399.7122073280866,1369.0811051819378
A10A E04 Insulin glargine,22045.73315794903,24611.491783703703,25399.62458372395,21521.49592315665,22507.934494119312,23142.229250305947,23402.86095467176,22350.22821758092,24163.967127324748,24315.941754536318,24769.292955722078,25685.859016087183
A10A E05 Insulin detemir,1667.1413776364766,1964.0030977451456,2375.723558577843,1891.6494119897643,2042.367579465064,2034.8923981910661,1988.380537917631,1777.5749344446454,2191.291136412019,2218.7135827316815,2305.183424533174,2308.9795827201306
A10A E06 Іnsulin degludec,6708.893124288062,7239.148709028381,7258.7414430812805,6558.305668981136,6668.386012135593,6947.131566681924,6770.582072050535,6685.984080700315,7215.509117467202,7228.29583094534,7332.754137299169,7784.109356884905
A10A E54 Insulin glargine and lixisenatide,7032.760570748927,7378.587064764604,7639.241462073386,7264.466367510613,7632.9441556698675,7861.703882415048,7908.552150816856,7756.129933792459,8091.223355613169,8249.85843433673,8441.889787118002,8717.059300254097
A10A E56 Insulin degludec and liraglutide,2330.913943796506,2409.982308652454,2448.752703751295,2324.001527580884,2389.0497587046843,2448.453126757985,2398.498274894311,2414.4389141095116,2427.9139698496424,2451.097721288457,2526.4479336410213,2592.631983861648
A10B A02 Metformin,594396.8875882889,637000.2784042131,661833.7905059662,522352.86643638223,558459.3066297288,560902.9122334195,567218.2825653856,566351.8838799723,591947.1239806553,615988.4915102151,635167.3741828768,680888.0453700195
A10B B01 Glibenclamide,11208.845982994619,11299.684865617917,13081.945543871092,8679.54652797265,9643.219602630175,9381.816763315881,10022.093205728332,10623.96836578121,10889.017007592494,11521.10035707425,11182.28527884297,11308.311494284295
A10B B08 Gliquidone,1241.2959599444662,1279.3755696264418,1521.8291546768296,1135.2883200219464,1179.8383496028468,1143.206270572374,1172.2749046528024,1238.9749092219524,1265.452810182079,1278.6430282549873,1307.327900018121,1397.2956947334346
