INN,month,point_forecast,P10_empirical,P90_empirical
ACICLOVIRUM,2024-09-01,254037.65249686193,109765.55244443013,315665.9605366541
ACICLOVIRUM,2024-10-01,255534.48080860858,107674.41381025518,314358.07838101854
ACICLOVIRUM,2024-11-01,252970.73931957863,130797.24190163631,279796.8196020528
ACICLOVIRUM,2024-12-01,283228.9663899273,173495.7570310721,303081.18621768366
ACICLOVIRUM+HYDROCORTISONUM,2024-01-01,0.0,0.0,68.79827837086494
ACICLOVIRUM+HYDROCORTISONUM,2024-02-01,0.0,0.0,121.54607230736667
ACICLOVIRUM+HYDROCORTISONUM,2024-03-01,0.0,0.0,137.53617741351275
ACICLOVIRUM+HYDROCORTISONUM,2024-04-01,0.0,0.0,183.1045135686649
ACICLOVIRUM+HYDROCORTISONUM,2024-05-01,0.0,0.0,154.37328447627286
ACICLOVIRUM+HYDROCORTISONUM,2024-06-01,0.0,0.0,150.40463190106493
ACICLOVIRUM+HYDROCORTISONUM,2024-07-01,0.0,0.0,148.78509445195093
ACICLOVIRUM+HYDROCORTISONUM,2024-08-01,0.0,0.0,159.49524767099612
ACICLOVIRUM+HYDROCORTISONUM,2024-09-01,0.0,0.0,152.36710182976154
ACICLOVIRUM+HYDROCORTISONUM,2024-10-01,0.0,0.0,135.39462830115593
ACICLOVIRUM+HYDROCORTISONUM,2024-11-01,0.0,0.0,96.18630878672596
ACICLOVIRUM+HYDROCORTISONUM,2024-12-01,0.0,0.0,82.73466217648708
ACIDUM ACETYLSALICYLICUM*,2024-01-01,1441460.557440626,1107479.880070347,1718287.7586184456
ACIDUM ACETYLSALICYLICUM*,2024-02-01,1462592.0840473336,1154264.6501925872,2152075.9854969066
ACIDUM ACETYLSALICYLICUM*,2024-03-01,1754404.3329148619,839877.4355422237,2197541.173824816
ACIDUM ACETYLSALICYLICUM*,2024-04-01,1188433.899191046,548122.1810531273,1863954.9450232238
ACIDUM ACETYLSALICYLICUM*,2024-05-01,1184608.0229941546,595696.5438283536,1721248.7825185899
ACIDUM ACETYLSALICYLICUM*,2024-06-01,1424166.0536188034,806531.8346610838,1934078.6095466057
ACIDUM ACETYLSALICYLICUM*,2024-07-01,2209197.770500684,1711260.4386658152,2772779.833062277
ACIDUM ACETYLSALICYLICUM*,2024-08-01,3466857.1067883503,2898652.0228687474,4170799.0263238605
ACIDUM ACETYLSALICYLICUM*,2024-09-01,2241050.6642006454,1105443.7302873728,2726144.69076501
ACIDUM ACETYLSALICYLICUM*,2024-10-01,1712901.092912643,549052.2456913961,2175918.4417741057
ACIDUM ACETYLSALICYLICUM*,2024-11-01,1654160.7258644025,692498.2092875392,1865316.4709282126
ACIDUM ACETYLSALICYLICUM*,2024-12-01,1504477.3094079723,640735.8557021952,1660739.8056340446
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-01-01,1.503109983197195,0.3826712989478913,1.9068933380180302
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-02-01,2.129250682090433,1.1682309978148493,2.649390470271939
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-03-01,10.404693888607072,9.112886150349802,11.04559659030164
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-04-01,4.925979101222449,3.803088271019627,5.739895637179299
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-05-01,13.098737918716797,11.923841194680932,13.828888624089085
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-06-01,22.936675620114343,21.724775934514582,23.792630580784024
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-07-01,23.55035642863442,22.16230070386313,24.409243452255364
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-08-01,28.43583172285256,27.217597596615136,29.30886968425364
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-09-01,32.42914260562911,30.887282144765326,33.2820287168528
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-10-01,45.77672195925242,44.318174903921545,46.67372337949375
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-11-01,0.2277160895531054,0.0,1.1146741958352746
ACIDUM ACETYLSALICYLICUM*+ACIDUM CITRICUM+NATRII HYDROCARBONAS*,2024-12-01,2.382242041195724,1.1906634623653076,3.373527875726144
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-01-01,5290.6083768885355,4044.4104363317347,6246.109613246086
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-02-01,5382.567385393947,4134.634625360026,7070.653557231579
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-03-01,5660.525915121311,2707.708794921011,7570.689812742268
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-04-01,4550.247661826237,2168.4550239588916,7093.284976719264
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-05-01,4686.310382113213,2345.241187004425,6830.315547220955
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-06-01,4541.918681265826,2074.5837884135553,6630.80542579561
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-07-01,4508.173843510952,2280.4329789036974,6574.567728166918
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-08-01,4527.838096230085,2245.0332351197612,6742.979375220708
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-09-01,4530.084821328428,326.5481500957749,6646.227225266954
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-10-01,5093.224324330136,1130.1553941603506,6973.645430808169
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-11-01,5273.674849654535,1745.5283352694837,6609.553292294559
ACIDUM ACETYLSALICYLICUM*+ATORVASTATINUM+RAMIPRILUM,2024-12-01,5390.838592837091,2196.9270189219264,6539.894555736528
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-01-01,18.075417438904786,16.95497875465548,18.47920079372562
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-02-01,6.41571958835746,5.454699904081876,6.935859376538966
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-03-01,4.017835550764831,2.726027812507559,4.658738252459399
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-04-01,0.0,0.0,0.81391653595685
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-05-01,0.0,0.0,0.7301507053722895
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-06-01,0.0,0.0,0.8559549606696814
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-07-01,0.0,0.0,0.8588870236209458
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-08-01,0.0,0.0,0.873037961401081
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-09-01,0.0,0.0,0.8528861112236882
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-10-01,0.0,0.0,0.8970014202413311
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-11-01,0.0,0.0,0.8869581062821691
ACIDUM ACETYLSALICYLICUM*+BISOPROLOLUM,2024-12-01,0.0,0.0,0.9912858345304205
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-01-01,382.1387990931063,0.0,536.2575218501547
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-02-01,359.6560292642608,0.0,558.186451215966
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-03-01,391.2497623314427,0.0,635.8737781989034
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-04-01,222.25109771544675,0.0,532.912187269697
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-05-01,239.29371495290826,0.0,517.9825038507729
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-06-01,199.090157673136,0.0,525.7967534279445
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-07-01,194.14366077957652,0.0,521.96938586871
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-08-01,224.5068121949875,0.0,557.7337615556282
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-09-01,240.42048225757452,0.0,565.95573909684
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-10-01,306.2585672379026,0.0,648.6320493250821
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-11-01,378.32218415242346,0.0,716.8622672122438
ACIDUM ACETYLSALICYLICUM*+CLOPIDOGRELUM,2024-12-01,405.2830266142987,0.0,783.6436125100998
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-01-01,2881693.1461133743,2341726.078212477,3329256.679764981
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-02-01,2779544.015120692,2281052.1211499088,3894274.973695987
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-03-01,2981736.7412438006,1503164.9532618134,3698183.281052837
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-04-01,2377568.503059543,1342337.2324726116,3469724.855622858
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-05-01,2438858.940229391,1486729.5920222653,3306479.006510228
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-06-01,2703368.168082524,1704801.0028446605,3527775.1064663497
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-07-01,3043710.683682286,2238664.82538199,3954888.4088101797
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-08-01,3097065.7622793503,2178413.7146631526,4235171.886433061
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-09-01,2869880.248074256,1033874.7904494007,3654161.546150065
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-10-01,2919834.669627436,1038168.776671733,3668423.2473276495
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-11-01,2605782.6369872345,1051003.799256735,2947171.09523665
ACIDUM ACETYLSALICYLICUM*+COFFEINUM*+PARACETAMOLUM,2024-12-01,2956883.698992328,1560419.8560710014,3209522.8713373803
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-01-01,9.014204229753581,7.8937655455042774,9.417987584574416
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-02-01,0.0,0.0,0.5201397881815064
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-03-01,0.0,0.0,0.6409027016945681
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-04-01,0.0,0.0,0.81391653595685
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-05-01,0.0,0.0,0.7301507053722895
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-06-01,0.0,0.0,0.8559549606696814
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-07-01,0.0,0.0,0.8588870236209458
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-08-01,0.0,0.0,0.873037961401081
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-09-01,0.0,0.0,0.8528861112236882
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-10-01,0.0,0.0,0.8970014202413311
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-11-01,0.0,0.0,0.8869581062821691
ACIDUM ACETYLSALICYLICUM*+GLYCINUM,2024-12-01,0.0,0.0,0.9912858345304205
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-01-01,7480.575538796811,6381.365134464587,8323.376562755535
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-02-01,7687.347602327603,6586.606998372327,9176.326056797056
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-03-01,7469.037514724898,4864.501593919027,9153.899896463883
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-04-01,6891.370506215391,4790.507422349343,9134.459652941587
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-05-01,7369.113960980445,5304.171039171824,9260.236316210368
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-06-01,7585.746186365147,5409.430452780019,9428.251271899873
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-07-01,7745.557428245568,5780.575897752703,9568.222659458725
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-08-01,7979.947883322564,5966.397087955738,9933.815934046806
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-09-01,7937.3189089568195,4229.584291816859,9803.864881917212
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-10-01,8107.701591036883,4612.0718364394415,9766.32930778872
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-11-01,8333.431198273593,5221.4252878098405,9511.744398195073
ACIDUM ACETYLSALICYLICUM*+ROSUVASTATINUM,2024-12-01,8619.186745635621,5801.993169632725,9632.712950802283
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-01-01,27347.50034697738,21465.723058480307,31857.253804463984
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-02-01,22081.44384503757,16191.47859420475,30048.83536720965
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-03-01,24912.750812365968,10976.11032416268,33928.2998392839
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-04-01,14323.056555108928,3081.524702586048,26325.62744353083
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-05-01,14364.502518183534,3315.1762639299577,24483.730352019258
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-06-01,14600.387057523472,2955.1147748468084,24459.46819733689
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-07-01,16880.342057875656,6365.900334236361,26633.26189854581
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-08-01,20041.397427037657,9267.065878912752,30496.371907061326
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-09-01,22315.810691247505,2476.0519181155105,32303.53248538725
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-10-01,26803.975871495615,8099.171387702139,35679.14553511368
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-11-01,25443.77258457435,8791.705233597804,31748.82190972592
ACIDUM ACETYLSALICYLICUM*+VITAMIN C,2024-12-01,29429.8529239176,14355.300201957043,34853.141669503515
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-01-01,22375.150833459043,17043.74812263161,26462.91387328524
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-02-01,23560.86045743419,18222.035955122345,30782.72056468515
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-03-01,24104.693071201684,11472.143548467171,32276.631613606052
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-04-01,17262.266476803077,7072.636633183531,28141.72277593507
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-05-01,17304.571315871566,7289.16184772479,26476.914309935793
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-06-01,15365.176501713755,4809.585364727636,24301.715465517307
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-07-01,14828.74476497488,5298.169165338162,23669.056243398412
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-08-01,15753.274690171169,5987.127893799612,25229.94756478669
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-09-01,16838.718744915597,0.0,25891.86109228134
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-10-01,20531.837703298508,3577.2948093639534,28576.532577448932
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-11-01,22029.736584592232,6935.850389767882,27744.80456748811
ACIDUM ADENOSINTRIPHOSPHORICUM*,2024-12-01,22838.93580421459,9174.951721793212,27754.752045057805
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-01-01,53793.05401148247,42730.63853636492,62274.9743546127
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-02-01,55992.27860099135,44914.46324981426,70977.3062462183
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-03-01,54604.499096882966,28392.539710157453,71560.89580831677
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-04-01,43149.66791788079,22006.65453439508,65724.03947678785
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-05-01,46691.97219896357,25910.4580835404,65724.16214675205
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-06-01,41998.709648114316,20096.343408613706,60541.61707590985
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-07-01,41209.70723171945,21434.201099706403,59552.94705210697
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-08-01,42672.585322888066,22408.279789741995,62336.24577905027
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-09-01,40960.923820107484,3646.410925557633,59745.77790710957
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-10-01,47813.81664216755,12633.919745146843,64506.18859292357
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-11-01,52111.33292410013,20792.213120566572,63969.836196970326
ACIDUM ADENOSINTRIPHOSPHORICUM*+ACIDUM FOLICUM+MOLSIDOMINUM,2024-12-01,54552.6631739307,26200.524503528413,64752.7558334286
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-01-01,29463.150948466733,21984.643672577273,35197.170172594655
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-02-01,31401.768310301635,23912.85028050241,41532.07290122044
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-03-01,28954.451250061295,11234.421711316929,40417.45735976252
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-04-01,22615.359852160782,8322.08188061127,37876.27663219381
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-05-01,25723.085784132112,11674.191592283812,38589.387119567524
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-06-01,25000.700780000927,10194.078695545139,37536.23322558918
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-07-01,25835.518226987726,12466.714024568753,38236.06969503821
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-08-01,25424.735234868913,11725.488744683225,38717.92858154768
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-09-01,27134.10389146561,1908.4326259234113,39833.199155257826
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-10-01,29454.229467034715,5671.619285634464,40738.747334436135
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-11-01,32327.888177781748,11155.273042144698,40344.57343126852
ACIDUM ADENOSINTRIPHOSPHORICUM*+COCARBOXYLASUM+CYANOCOBALAMINUM+NICOTINAMIDUM,2024-12-01,30567.851796671126,11401.000234229938,37463.40434036106
ACIDUM ALENDRONICUM,2024-01-01,4889.5239568661145,3848.2460710971727,5687.9062000589265
ACIDUM ALENDRONICUM,2024-02-01,4716.613655950478,3673.8862178283043,6127.117351070939
ACIDUM ALENDRONICUM,2024-03-01,4799.692367760341,2332.425276458033,6395.756171154384
ACIDUM ALENDRONICUM,2024-04-01,4024.4906897506035,2034.3509843435884,6149.360610094243
ACIDUM ALENDRONICUM,2024-05-01,4261.507499885187,2305.394829026084,6052.960601150623
ACIDUM ALENDRONICUM,2024-06-01,4432.872300535226,2371.256583560728,6178.270444896548
ACIDUM ALENDRONICUM,2024-07-01,4727.06549359763,2865.645873129571,6453.669418507874
ACIDUM ALENDRONICUM,2024-08-01,4793.245000589926,2885.815898004535,6644.136863431785
ACIDUM ALENDRONICUM,2024-09-01,4833.859558726137,1321.5364876274248,6602.031545412775
ACIDUM ALENDRONICUM,2024-10-01,5015.752957777477,1704.3560259866986,6586.964761605277
ACIDUM ALENDRONICUM,2024-11-01,5014.859429560923,2066.867923861207,6131.071096364835
ACIDUM ALENDRONICUM,2024-12-01,5126.312359530053,2457.5954705153017,6086.421925385644
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-01-01,49.568322253249136,0.0,165.98040939261193
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-02-01,47.16349888779737,0.0,197.12153361981962
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-03-01,26.364020856730775,0.0,211.13840609761374
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-04-01,4.451619093172312,0.0,239.10646946465204
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-05-01,2.9356783436203315,0.0,213.440560538136
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-06-01,0.0,0.0,246.77466834427136
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-07-01,0.0,0.0,247.6199918666641
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-08-01,0.0,0.0,251.69975439846968
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-09-01,0.0,0.0,245.8899088194934
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-10-01,0.0,0.0,258.60849946030993
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-11-01,0.0,0.0,255.71297856817029
ACIDUM ALENDRONICUM+COLECALCIFEROLUM,2024-12-01,0.0,0.0,285.79101038123537
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-01-01,62352.968216592235,50613.08138618419,71354.32828635824
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-02-01,58918.974646593626,47162.744839143365,74821.69761891366
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-03-01,58165.70096553223,30348.499785955344,76160.5212551418
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-04-01,53131.17159562059,30693.34281091862,77088.01609899836
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-05-01,51030.154874628766,28975.96386830128,71227.89167310967
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-06-01,45468.03827277278,22224.353243201527,65146.528490275596
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-07-01,47201.72456622547,26215.150293538736,66668.31936902966
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-08-01,48528.09757592512,27022.789427713615,69395.97665225869
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-09-01,51890.394758622315,12290.71063003807,71825.64864627195
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-10-01,56090.44887971755,18756.106375097625,73805.07531674992
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-11-01,56358.258151531234,23121.129881625195,68942.98584636953
ACIDUM ALGINICUM*+CALCII CARBONAS*+NATRII HYDROCARBONAS*,2024-12-01,61934.77154391965,31846.324754045152,72759.52620546058
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-01-01,1375.736372503627,442.3708822376667,2091.3786078969283
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-02-01,564.4599769144024,0.0,1828.7867151566772
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-03-01,847.2829277950655,0.0,2277.93933057706
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-04-01,0.0,0.0,1904.6599203327562
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-05-01,0.0,0.0,1605.7966129918577
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-06-01,0.0,0.0,1564.5145421657376
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-07-01,0.0,0.0,1547.6680537385223
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-08-01,0.0,0.0,1659.0754635252204
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-09-01,0.0,0.0,1584.9282269253163
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-10-01,0.0,0.0,1408.3799297326252
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-11-01,0.0,0.0,1000.5335404368708
ACIDUM ALGINICUM*+KALII HYDROCARBONATIS,2024-12-01,0.0,0.0,860.6090150297237
ACIDUM AZELAICUM,2024-01-01,14607.450254283429,11337.299409674624,17114.783217539105
ACIDUM AZELAICUM,2024-02-01,14094.908057120887,10820.204868784236,18524.618812493194
ACIDUM AZELAICUM,2024-03-01,13756.072463269706,6007.578355436415,18768.537882972996
ACIDUM AZELAICUM,2024-04-01,14188.46095206762,7938.393484515162,20861.6509426188
ACIDUM AZELAICUM,2024-05-01,15270.659906984802,9127.454918014817,20896.748727505652
ACIDUM AZELAICUM,2024-06-01,14980.988834797407,8506.449741763277,20462.441282764168
ACIDUM AZELAICUM,2024-07-01,15875.541740926346,10029.721881273868,21297.970624240792
ACIDUM AZELAICUM,2024-08-01,16474.600229708354,10484.28681184024,22287.35748814393
ACIDUM AZELAICUM,2024-09-01,15509.138384612808,4478.628263858036,21062.11247030274
ACIDUM AZELAICUM,2024-10-01,15572.257072415236,5172.758896830714,20506.674366366045
ACIDUM AZELAICUM,2024-11-01,14811.514986536025,5553.297709459717,18316.99664023071
ACIDUM AZELAICUM,2024-12-01,14614.263481711518,6233.112870615274,17629.50384224324
ACIDUM BENZOICUM+ACIDUM MALICUM*+ACIDUM SALICYLICUM*,2024-01-01,110.04033288184814,0.0,174.8519356502694
ACIDUM BENZOICUM+ACIDUM MALICUM*+ACIDUM SALICYLICUM*,2024-02-01,123.73617712277942,0.0,207.2242479736165
